Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
New Urban Housing,হিলারি ফ্রেঞ্চ,"","TK. 9,520",https://rokomari.com//book/167140/new-urban-housing,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/book_av.png,"",New Urban Housing,Hilary French, , ,McGraw-Hill Humanitie,9780078026720,"10th edition,2012",512,USA,English
Essentials of Athletic Injury Management,উইলিয়াম ই প্রেন্টিস,"","TK. 25,004",https://rokomari.com//book/122265/essentials-of-athletic-injury-management,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/3fbd3178dbf4_122265.jpg,"",Essentials of Athletic Injury Management,William E. Prentice, , ,McGraw-Hill Humanitie,9780078022616,"9th Edition,2012",434,India,English
