Title,Author,Original Price,Discounted Price,URL,Image,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
The Lanahan Readings in the Psychology of Women (Paperback),তমি-অন্ন রবার্টস,"","TK. 3,625",https://rokomari.com//book/109443/the-lanahan-readings-in-the-psychology-of-women--paperback-,https://ds.rokomari.store/rokomari110/ProductNew20190903/130X186/06524ad33_109443.jpg,"",The Lanahan Readings in the Psychology of Women (Paperback),Tomi-Ann Roberts, , ,Lanahan Pub Inc,9781930398047,"2nd Edition,2004",608,USA,English
