Title,Author,Original Price,Discounted Price,URL,Image
জীবনের এই জলসাঘরে,Ramkumar Chattopadhyay,৩৩২.০০ টাকা,৩১৫.৪০ টাকা,https://www.prothoma.com/product/6872/%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%8F%E0%A6%87-%E0%A6%9C%E0%A6%B2%E0%A6%B8%E0%A6%BE%E0%A6%98%E0%A6%B0%E0%A7%87,https://image.prothoma.com/productThumbs/2021/03/60534b25b4362_1616071461.jpg
সূর্যের ঘোড়া ও অন্যান্য গল্প,নির্মল কান্তি ভট্টাচার্যী,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/6702/%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%98%E0%A7%8B%E0%A6%A1%E0%A6%BC%E0%A6%BE-%E0%A6%93-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA,https://image.prothoma.com/productThumbs/2021/02/602249fc899bd_1612859900.jpg
