Title,Author,Original Price,Discounted Price,URL,Image
সংস্কৃতির বাংলাবাজার,Asish Lahiri,২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/9804/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60225496c77a6_1612862614.jpg
বিজ্ঞানচর্চা বনাম মৌলবাদ,অশোক মুখোপাধ্যায়,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/8491/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A6%9A%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE-%E0%A6%AC%E0%A6%A8%E0%A6%BE%E0%A6%AE-%E0%A6%AE%E0%A7%8C%E0%A6%B2%E0%A6%AC%E0%A6%BE%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/02/602250e98b819_1612861673.jpg
বাংলা বানান : রস ও রহস্য,Pradip Raygupta,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/6357/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%A8-:-%E0%A6%B0%E0%A6%B8-%E0%A6%93-%E0%A6%B0%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/60224937ab448_1612859703.jpg
ভদ্রলোকি যুক্তিবাদের দক্ষিণাবর্ত,আশীষ লাহিড়ী,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/6181/%E0%A6%AD%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%BF-%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BF%E0%A6%A3%E0%A6%BE%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4-1,https://image.prothoma.com/productThumbs/2021/02/602248fe52f33_1612859646.jpg
