Title,Author,Original Price,Discounted Price,URL,Image
সায়েন্স ফিকশন সমগ্র - হুমায়ূন আহমেদ,হুমায়ূন আহমেদ,৮০০.০০ টাকা,৬০০.০০ টাকা,https://www.prothoma.com/product/10220/%E0%A6%B8%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%B8-%E0%A6%AB%E0%A6%BF%E0%A6%95%E0%A6%B6%E0%A6%A8-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0---%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%82%E0%A6%A8-%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A7%87%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/02/6022577938931_1612863353.jpg
মেঘডুবি,কিঙ্কর আহ্‌সান,৪৭০.০০ টাকা,৩৫২.৫০ টাকা,https://www.prothoma.com/product/10192/%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%A1%E0%A7%81%E0%A6%AC%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/6022575b8ceda_1612863323.jpg
শ্রোডিঙ্গারের বিড়াল,আব্দুল গাফফার রনি,২৭০.০০ টাকা,২০২.৫০ টাকা,https://www.prothoma.com/product/9957/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%A1%E0%A6%BF%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/02/602255b32d142_1612862899.jpg
বীরাঙ্গনাদের কথা,সুরমা জাহিদ,৪০০.০০ টাকা,৩০০.০০ টাকা,https://www.prothoma.com/product/9239/%E0%A6%AC%E0%A7%80%E0%A6%B0%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%A8%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602253bac0943_1612862394.jpg
হিমোফিলিয়া কুইন ভিক্টোরিয়া ও রাসপুতিন,আশরাফ উল ময়েজ,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/8181/%E0%A6%B9%E0%A6%BF%E0%A6%AE%E0%A7%8B%E0%A6%AB%E0%A6%BF%E0%A6%B2%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%95%E0%A7%81%E0%A6%87%E0%A6%A8-%E0%A6%AD%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%93-%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%AA%E0%A7%81%E0%A6%A4%E0%A6%BF%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60225017dd650_1612861463.jpg
আমিনুল্লাহর একদিন,খালেদ মুহিউদ্দীন,১৩৫.০০ টাকা,১০১.২৫ টাকা,https://www.prothoma.com/product/8018/%E0%A6%86%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A7%81%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A6%B0-%E0%A6%8F%E0%A6%95%E0%A6%A6%E0%A6%BF%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224fef596e7_1612861423.jpg
সবাই গেছে বনে,হুমায়ূন আহমেদ,১৬০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/7578/%E0%A6%B8%E0%A6%AC%E0%A6%BE%E0%A6%87-%E0%A6%97%E0%A7%87%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%A8%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224ee617255_1612861158.jpg
দশজন,হুমায়ূন আহমেদ,৭০০.০০ টাকা,৫২৫.০০ টাকা,https://www.prothoma.com/product/7580/%E0%A6%A6%E0%A6%B6%E0%A6%9C%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224ee689870_1612861158.jpg
বাউল-ফকির পদাবলি লালন,সুমনকুমার দাশ,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/7239/%E0%A6%AC%E0%A6%BE%E0%A6%89%E0%A6%B2-%E0%A6%AB%E0%A6%95%E0%A6%BF%E0%A6%B0-%E0%A6%AA%E0%A6%A6%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF-%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224ae0767e0_1612860128.jpg
বাংলা সাহিত্যে চট্টগ্রামের অবদান,শাহেদ আলী,৩৭৫.০০ টাকা,২৮১.২৫ টাকা,https://www.prothoma.com/product/5014/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A6%9A%E0%A6%9F%E0%A7%8D%E0%A6%9F%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%AC%E0%A6%A6%E0%A6%BE%E0%A6%A8-1,https://image.prothoma.com/productThumbs/2021/02/602243cbb78ba_1612858315.jpg
