Title,Author,Original Price,Discounted Price,URL,Image
পরিব্রাজক শ্রীচৈতন্য,শ্রীসন্তোষ কুমার কুণ্ডু,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/8359/%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%95-%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%9A%E0%A7%88%E0%A6%A4%E0%A6%A8%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/60225078e7a05_1612861560.jpg
শ্রীকৃষ্ণ ও ভাগবত ধর্ম্ম,অনিল চন্দ্র ঘোষ,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/8360/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%A3-%E0%A6%93-%E0%A6%AD%E0%A6%BE%E0%A6%97%E0%A6%AC%E0%A6%A4-%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%8D%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/02/602250798a5d7_1612861561.jpg
ব্যবহারিক শব্দকোষ (নতুন সংস্করণ),কাজী আবদুল ওদুদ,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/5572/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%95-%E0%A6%B6%E0%A6%AC%E0%A7%8D%E0%A6%A6%E0%A6%95%E0%A7%8B%E0%A6%B7-%28%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%B0%E0%A6%A3%29,https://image.prothoma.com/productThumbs/2021/02/6022468d87d9b_1612859021.jpg
প্রমথনাথ বসু বাংলা রচনা সংকলন,Dipak Kumar Dan,২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/4893/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%A5%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%AC%E0%A6%B8%E0%A7%81-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE-%E0%A6%B8%E0%A6%82%E0%A6%95%E0%A6%B2%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022439a8afe9_1612858266.jpg
বাঙালী জীবনে লোকাচার,শ্রীসন্তোষ কুমার কুণ্ডু,৫৬০.০০ টাকা,৫৩২.০০ টাকা,https://www.prothoma.com/product/4855/%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A7%80-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A7%87-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/6022438e71ea8_1612858254.jpg
