Title,Author,Original Price,Discounted Price,URL,Image
গীতবিতান অখণ্ড (বিশ্বভারতী ),রবীন্দ্রনাথ ঠাকুর,"১,৬১৫.০০ টাকা","১,৫৩৪.২৫ টাকা",https://www.prothoma.com/product/10249/%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1-%28%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%80-%29,https://image.prothoma.com/productThumbs/2021/03/60534b07d545e_1616071431.jpg
সূর্যাবর্ত : রবীন্দ্রকবিতা-সংকলন,Sankha Ghosh,২৫৬.০০ টাকা,২৪৩.২০ টাকা,https://www.prothoma.com/product/8297/%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4-:-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE-%E0%A6%B8%E0%A6%82%E0%A6%95%E0%A6%B2%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022505882b8a_1612861528.jpg
শেষ লেখা,রবীন্দ্রনাথ ঠাকুর,৬৬.০০ টাকা,৬২.৭০ টাকা,https://www.prothoma.com/product/8298/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602250594e05f_1612861529.jpg
বাংলা শব্দতত্ত্ব - রবীন্দ্রনাথ ঠাকুর,রবীন্দ্রনাথ ঠাকুর,৮১৭.০০ টাকা,৭৭৬.১৫ টাকা,https://www.prothoma.com/product/8296/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B6%E0%A6%AC%E0%A7%8D%E0%A6%A6%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC---%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%A0%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60225057d919c_1612861527.jpg
চিঠিপত্র ১২ - রবীন্দ্রনাথ ঠাকুর,রবীন্দ্রনাথ ঠাকুর,৬৮.০০ টাকা,৬৪.৬০ টাকা,https://www.prothoma.com/product/8290/%E0%A6%9A%E0%A6%BF%E0%A6%A0%E0%A6%BF%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A7%A7%E0%A7%A8---%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%A0%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/02/6022505443328_1612861524.jpg
চিঠিপত্র ৫ - রবীন্দ্রনাথ ঠাকুর,রবীন্দ্রনাথ ঠাকুর,১০৬.০০ টাকা,১০০.৭০ টাকা,https://www.prothoma.com/product/8288/%E0%A6%9A%E0%A6%BF%E0%A6%A0%E0%A6%BF%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A7%AB---%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%A0%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/02/60225052d82d7_1612861522.jpg
চিঠিপত্র ৮ - রবীন্দ্রনাথ ঠাকুর,রবীন্দ্রনাথ ঠাকুর,১২৪.০০ টাকা,১১৭.৮০ টাকা,https://www.prothoma.com/product/8289/%E0%A6%9A%E0%A6%BF%E0%A6%A0%E0%A6%BF%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A7%AE---%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%A0%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/02/6022505352411_1612861523.jpg
রবীন্দ্রসংগীতের ত্রিবেণীসংগম,ইন্দিরাদেবী চৌধুরানী,৭৬.০০ টাকা,৭২.২০ টাকা,https://www.prothoma.com/product/8278/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%A3%E0%A7%80%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/02/6022504c57fc8_1612861516.jpg
নৈবেদ্য,রবীন্দ্রনাথ ঠাকুর,৫৩.০০ টাকা,৫০.৩৫ টাকা,https://www.prothoma.com/product/8267/%E0%A6%A8%E0%A7%88%E0%A6%AC%E0%A7%87%E0%A6%A6%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/602250467d0fb_1612861510.jpg
রবীন্দ্র সঙ্গীত - শান্তি দেব ঘোষ,শান্তিদেব ঘোষ,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8236/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%A4---%E0%A6%B6%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BF-%E0%A6%A6%E0%A7%87%E0%A6%AC-%E0%A6%98%E0%A7%8B%E0%A6%B7,https://image.prothoma.com/productThumbs/2021/02/6022503554d40_1612861493.jpg
