Title,Author,Original Price,Discounted Price,URL,Image
বিদ্যাসাগর রচনাসমগ্র (প্রথম খণ্ড দ্বিতীয় ভাগ),ঈশ্বরচন্দ্র বিদ্যাসাগর,৯৪০.০০ টাকা,৮৯৩.০০ টাকা,https://www.prothoma.com/product/6831/%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%97%E0%A6%B0-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1-%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%AD%E0%A6%BE%E0%A6%97%29,https://image.prothoma.com/productThumbs/2021/02/60224a33a02d7_1612859955.jpg
