Title,Author,Original Price,Discounted Price,URL,Image
মার্কস থেকে মাও সেতুং,"দীপঙ্কর চক্রবর্তী, জর্জ থমসন",২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/6871/%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%B8-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%AE%E0%A6%BE%E0%A6%93-%E0%A6%B8%E0%A7%87%E0%A6%A4%E0%A7%81%E0%A6%82,https://image.prothoma.com/productThumbs/2021/02/60224a3e03a41_1612859966.jpg
University of Success,OG Mandino,৯৪৮.০০ টাকা,৯০০.৬০ টাকা,https://www.prothoma.com/product/6306/university-of-success,https://image.prothoma.com/productThumbs/2021/02/6022492acaa04_1612859690.jpg
বাংলা লোকসাহিত্যের ধারা,ড. ওয়াকিল আহমদ,৬৫০.০০ টাকা,৫২০.০০ টাকা,https://www.prothoma.com/product/4455/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/6022431bd1bba_1612858139.jpg
হৃদয়ে একাত্তর : পান্না কায়সার,পান্না কায়সার,১২০.০০ টাকা,৯৬.০০ টাকা,https://www.prothoma.com/product/3612/%E0%A6%B9%E0%A7%83%E0%A6%A6%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0-:-%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%BE-%E0%A6%95%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%B8%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/6022418b9a5a1_1612857739.jpg
শঙ্খনীল প্রত্যাশা,স্বপ্না সাহা,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/2622/%E0%A6%B6%E0%A6%99%E0%A7%8D%E0%A6%96%E0%A6%A8%E0%A7%80%E0%A6%B2-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B6%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224003b74aa_1612857347.jpg
