Title,Author,Original Price,Discounted Price,URL,Image
ফিসফাস (১-২) - সৌরাংশু,সৌরাংশু,৪২৬.০০ টাকা,৪০৪.৭০ টাকা,https://www.prothoma.com/product/7411/%E0%A6%AB%E0%A6%BF%E0%A6%B8%E0%A6%AB%E0%A6%BE%E0%A6%B8-%28%E0%A7%A7-%E0%A7%A8%29---%E0%A6%B8%E0%A7%8C%E0%A6%B0%E0%A6%BE%E0%A6%82%E0%A6%B6%E0%A7%81,https://image.prothoma.com/productThumbs/2021/02/60224ea29bb24_1612861090.jpg
ফিসফাস কিচেন,Home,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/3045/%E0%A6%AB%E0%A6%BF%E0%A6%B8%E0%A6%AB%E0%A6%BE%E0%A6%B8-%E0%A6%95%E0%A6%BF%E0%A6%9A%E0%A7%87%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602240972b5fc_1612857495.jpg
