Title,Author,Original Price,Discounted Price,URL,Image
পাগল করা গণিত,সৌমেন সাহা,১০০.০০ টাকা,৭৫.০০ টাকা,https://www.prothoma.com/product/9430/%E0%A6%AA%E0%A6%BE%E0%A6%97%E0%A6%B2-%E0%A6%95%E0%A6%B0%E0%A6%BE-%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4-1,https://image.prothoma.com/productThumbs/2021/02/60225402607ee_1612862466.jpg
প্রাণের মাঝে গণিত বাজে,সৌমিত্র চক্রবর্তী,৪০০.০০ টাকা,৩০০.০০ টাকা,https://www.prothoma.com/product/9410/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A3%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%9D%E0%A7%87-%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4-%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A7%87-1,https://image.prothoma.com/productThumbs/2021/02/602253fc75529_1612862460.jpg
বাচ্চা ভয়ংকর কাচ্চা ভয়ংকর,মুহম্মদ জাফর ইকবাল,১৮০.০০ টাকা,১৩৫.০০ টাকা,https://www.prothoma.com/product/8544/%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BE-%E0%A6%AD%E0%A6%AF%E0%A6%BC%E0%A6%82%E0%A6%95%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BE-%E0%A6%AD%E0%A6%AF%E0%A6%BC%E0%A6%82%E0%A6%95%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602250f71c594_1612861687.jpg
পূর্ব বাঙলায় চিন্তাচর্চা (১৯৪৭-১৯৭০) দ্বন্দ্ব ও প্রতিক্রিয়া,মোরশেদ শফিউল হাসান,"১,০০০.০০ টাকা",৭৫০.০০ টাকা,https://www.prothoma.com/product/8028/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC-%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%B2%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%9A%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%9A%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE-%28%E0%A7%A7%E0%A7%AF%E0%A7%AA%E0%A7%AD-%E0%A7%A7%E0%A7%AF%E0%A7%AD%E0%A7%A6%29-%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%AC-%E0%A6%93-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224ff1bb2c3_1612861425.jpg
নিতু আর তার বন্ধুরা,মুহম্মদ জাফর ইকবাল,১৮০.০০ টাকা,১৩৫.০০ টাকা,https://www.prothoma.com/product/7576/%E0%A6%A8%E0%A6%BF%E0%A6%A4%E0%A7%81-%E0%A6%86%E0%A6%B0-%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224ee58ec14_1612861157.jpg
তৃষ্ণা,Home,৮০.০০ টাকা,৬০.০০ টাকা,https://www.prothoma.com/product/7120/%E0%A6%A4%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%A3%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224ab539bfa_1612860085.jpg
হাজার বছর ধরে,জহির রায়হান,১০০.০০ টাকা,৭৫.০০ টাকা,https://www.prothoma.com/product/7050/%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%A7%E0%A6%B0%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224aa0287db_1612860064.jpg
টুকি ও ঝায়ের (প্রায়) দুঃসাহসিক অভিযান,মুহম্মদ জাফর ইকবাল,১২০.০০ টাকা,৯০.০০ টাকা,https://www.prothoma.com/product/7028/%E0%A6%9F%E0%A7%81%E0%A6%95%E0%A6%BF-%E0%A6%93-%E0%A6%9D%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AF%E0%A6%BC%29-%E0%A6%A6%E0%A7%81%E0%A6%83%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%B8%E0%A6%BF%E0%A6%95-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224a9579ec3_1612860053.jpg
শেষ বিকেলের মেয়ে,জহির রায়হান,১৩০.০০ টাকা,৯৭.৫০ টাকা,https://www.prothoma.com/product/7008/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224a8be8885_1612860043.jpg
যুগান্তরের ঘূর্ণিপাক ও বাংলাদেশের উপন্যাস,যতীন সরকার,১৮০.০০ টাকা,১৩৫.০০ টাকা,https://www.prothoma.com/product/5004/%E0%A6%AF%E0%A7%81%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%98%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%BF%E0%A6%AA%E0%A6%BE%E0%A6%95-%E0%A6%93-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/602243c944344_1612858313.jpg
