Title,Author,Original Price,Discounted Price,URL,Image
রবীন্দ্রনাথ ও ইংরেজ শাসন কালান্তরের বৃত্তান্ত,Sandipan Sen,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/9889/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%93-%E0%A6%87%E0%A6%82%E0%A6%B0%E0%A7%87%E0%A6%9C-%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A6%A8-%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4,https://image.prothoma.com/productThumbs/2021/03/60533816b71c7_1616066582.jpg
সমর সেনের কবিতা : গোধূলি প্রান্তরে লেখা কঠিন জিজ্ঞাসা,ইরাবান বসুরায়,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/9887/%E0%A6%B8%E0%A6%AE%E0%A6%B0-%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE-:-%E0%A6%97%E0%A7%8B%E0%A6%A7%E0%A7%82%E0%A6%B2%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87-%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%BE-%E0%A6%95%E0%A6%A0%E0%A6%BF%E0%A6%A8-%E0%A6%9C%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%B8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602254ad8fc1f_1612862637.jpg
বিট্‌লস্‌ উপাখ্যান,Shuvoday Dasgupta,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9670/%E0%A6%AC%E0%A6%BF%E0%A6%9F%E0%A7%8D%E2%80%8C%E0%A6%B2%E0%A6%B8%E0%A7%8D%E2%80%8C-%E0%A6%89%E0%A6%AA%E0%A6%BE%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602254599422b_1612862553.jpg
কীভাবে কবিতা তৈরী হয়,Udoy Vadori,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9535/%E0%A6%95%E0%A7%80%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE-%E0%A6%A4%E0%A7%88%E0%A6%B0%E0%A7%80-%E0%A6%B9%E0%A6%AF%E0%A6%BC,https://image.prothoma.com/productThumbs/2021/02/60225434a333b_1612862516.jpg
এই জীবনের তিনকাহন,Shukla Roy,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/9162/%E0%A6%8F%E0%A6%87-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%95%E0%A6%BE%E0%A6%B9%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602253a8ddcac_1612862376.jpg
এক্ষণ ও নির্মাল্য আচার্য,অনিল আচার্য,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9164/%E0%A6%8F%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A3-%E0%A6%93-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A7%8D%E0%A6%AF-%E0%A6%86%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/602253a97e4a9_1612862377.jpg
সত্তর দশক (দ্বিতীয় খণ্ড),অনিল আচার্য,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8163/%E0%A6%B8%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0-%E0%A6%A6%E0%A6%B6%E0%A6%95-%28%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/60225013a2eaf_1612861459.jpg
কেন আমরা রবীন্দ্রনাথকে চাই এবং কীভাবে,সৌরীন ভট্টাচার্য,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/7797/%E0%A6%95%E0%A7%87%E0%A6%A8-%E0%A6%86%E0%A6%AE%E0%A6%B0%E0%A6%BE-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5%E0%A6%95%E0%A7%87-%E0%A6%9A%E0%A6%BE%E0%A6%87-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%95%E0%A7%80%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224f61a1b4e_1612861281.jpg
লিঙ্গ যৌনতা যৌনহিংসা,Abantika Pal,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/7342/%E0%A6%B2%E0%A6%BF%E0%A6%99%E0%A7%8D%E0%A6%97-%E0%A6%AF%E0%A7%8C%E0%A6%A8%E0%A6%A4%E0%A6%BE-%E0%A6%AF%E0%A7%8C%E0%A6%A8%E0%A6%B9%E0%A6%BF%E0%A6%82%E0%A6%B8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/60533935555b8_1616066869.jpg
সংস্কৃতির ক্ষয়ক্ষতি ও অন্যান্য,দীপেন্দু চক্রবর্তী,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/7338/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%AF%E0%A6%BC%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A4%E0%A6%BF-%E0%A6%93-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%AF-1,https://image.prothoma.com/productThumbs/2021/02/60224e9036ab2_1612861072.jpg
