Title,Author,Original Price,Discounted Price,URL,Image
বিজ্ঞানমনস্ক রবীন্দ্রনাথ,তপন চক্রবর্তী,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/9263/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A7%8D%E0%A6%95-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5,https://image.prothoma.com/productThumbs/2021/02/602253c0cd86e_1612862400.jpg
সেরা সাত হিমু - হুমাযূন আহমেদ,হুমায়ূন আহমেদ,৬৫০.০০ টাকা,৪৮৭.৫০ টাকা,https://www.prothoma.com/product/8854/%E0%A6%B8%E0%A7%87%E0%A6%B0%E0%A6%BE-%E0%A6%B8%E0%A6%BE%E0%A6%A4-%E0%A6%B9%E0%A6%BF%E0%A6%AE%E0%A7%81---%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A7%82%E0%A6%A8-%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A7%87%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/02/6022517e7b722_1612861822.jpg
চিত্রকলা বিজ্ঞান ও প্রযুক্তি,সৈয়দ লুৎফুল হক,২২৫.০০ টাকা,১৬৮.৭৫ টাকা,https://www.prothoma.com/product/8415/%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%B2%E0%A6%BE-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602250d6678d5_1612861654.jpg
এর জন্যে মানুষ কাঁদে,শেখ আবদুল হাকিম,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/8022/%E0%A6%8F%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7-%E0%A6%95%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224ff0594e6_1612861424.jpg
কোম্পানি আমলে ঢাকা,Home,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/7457/%E0%A6%95%E0%A7%8B%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF-%E0%A6%86%E0%A6%AE%E0%A6%B2%E0%A7%87-%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224eaddbb9b_1612861101.jpg
মাছ রান্না,রিমা জুলফিকার,৬০০.০০ টাকা,৪৫০.০০ টাকা,https://www.prothoma.com/product/7455/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224ead5e95a_1612861101.jpg
রাসসুন্দরী থেকে রোকেয়া,গোলাম মুরশিদ,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/7447/%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%B8%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%B0%E0%A7%80-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%B0%E0%A7%8B%E0%A6%95%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224eab655a9_1612861099.jpg
দেবদাস,শরৎচন্দ্র চট্টোপাধ্যায়,১০০.০০ টাকা,৭৫.০০ টাকা,https://www.prothoma.com/product/7444/%E0%A6%A6%E0%A7%87%E0%A6%AC%E0%A6%A6%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/60224eaa7edde_1612861098.jpg
অহিংসা,মানিক বন্দ্যোপাধ্যায়,১২০.০০ টাকা,৯০.০০ টাকা,https://www.prothoma.com/product/7432/%E0%A6%85%E0%A6%B9%E0%A6%BF%E0%A6%82%E0%A6%B8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224ea7ea645_1612861095.jpg
ছোটবকুলপুরের যাত্রী,মানিক বন্দ্যোপাধ্যায়,১০০.০০ টাকা,৭৫.০০ টাকা,https://www.prothoma.com/product/7428/%E0%A6%9B%E0%A7%8B%E0%A6%9F%E0%A6%AC%E0%A6%95%E0%A7%81%E0%A6%B2%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AF%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/60224ea70b6ef_1612861095.jpg
চতুষ্কোণ,মানিক বন্দ্যোপাধ্যায়,১২০.০০ টাকা,৯০.০০ টাকা,https://www.prothoma.com/product/7430/%E0%A6%9A%E0%A6%A4%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%95%E0%A7%8B%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/60224ea77b760_1612861095.jpg
NA MANUSH,হাফিজ আল ফারুকী,১৭৫.০০ টাকা,১৩১.২৫ টাকা,https://www.prothoma.com/product/7035/na-manush,https://image.prothoma.com/productThumbs/2021/02/60224a98a9169_1612860056.jpg
কেনিয়ান সাফারি মাসাই মারার প্রান্তরে,ফারুক মঈনউদ্দীন,১৩০.০০ টাকা,৯৭.৫০ টাকা,https://www.prothoma.com/product/7027/%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%AB%E0%A6%BE%E0%A6%B0%E0%A6%BF-%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%87-%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224a9501ba9_1612860053.jpg
শিশু-কিশোর রচনাসমগ্র ২ - হায়াৎ মামুদ,হায়াৎ মামুদ,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/7025/%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%95%E0%A6%BF%E0%A6%B6%E0%A7%8B%E0%A6%B0-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%E0%A7%A8---%E0%A6%B9%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A7%8E-%E0%A6%AE%E0%A6%BE%E0%A6%AE%E0%A7%81%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/03/60533a968415f_1616067222.jpg
পুতুলনাচের ইতিকথা,মানিক বন্দ্যোপাধ্যায়,২২৮.০০ টাকা,১৭১.০০ টাকা,https://www.prothoma.com/product/6083/%E0%A6%AA%E0%A7%81%E0%A6%A4%E0%A7%81%E0%A6%B2%E0%A6%A8%E0%A6%BE%E0%A6%9A%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A6%A5%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602248e5d1eb2_1612859621.jpg
পাশ্চাত্য দর্শনের ইতিহাস ১ - বার্ট্রান্ড রাসেল,বারট্রান্ড রাসেল,২৭৫.০০ টাকা,২০৬.২৫ টাকা,https://www.prothoma.com/product/6000/%E0%A6%AA%E0%A6%BE%E0%A6%B6%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A7%A7---%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/02/60224828bc08c_1612859432.jpg
ইতিহাস ও ঐতিহাসিক,এ কে এম শাহনাওয়াজ ,৪০০.০০ টাকা,৩০০.০০ টাকা,https://www.prothoma.com/product/5919/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%93-%E0%A6%90%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/602247fb243e2_1612859387.jpg
বিশ্লেষণী দর্শনের ইতিহাস (দ্বিতীয় খণ্ড),মোঃ আব্দুল মহিত,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/5893/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%B7%E0%A6%A3%E0%A7%80-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%28%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29-1,https://image.prothoma.com/productThumbs/2021/02/6022473d97aed_1612859197.jpg
মুসলমানদের ইতিহাসচর্চা (খিলাফত ও ভারত উপমহাদেশ,ড. ইয়াকুব আলী,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/5889/%E0%A6%AE%E0%A7%81%E0%A6%B8%E0%A6%B2%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%9A%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE-%28%E0%A6%96%E0%A6%BF%E0%A6%B2%E0%A6%BE%E0%A6%AB%E0%A6%A4-%E0%A6%93-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%E0%A6%89%E0%A6%AA%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/02/6022473b97de8_1612859195.jpg
দৈনন্দিন লিপি (১৯৪২ সেপ্টেম্বর-১৯৪৩ জুলাই),কুসুমকুমারী দাশ,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/5874/%E0%A6%A6%E0%A7%88%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%A8-%E0%A6%B2%E0%A6%BF%E0%A6%AA%E0%A6%BF-%28%E0%A7%A7%E0%A7%AF%E0%A7%AA%E0%A7%A8-%E0%A6%B8%E0%A7%87%E0%A6%AA%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%B0-%E0%A7%A7%E0%A7%AF%E0%A7%AA%E0%A7%A9-%E0%A6%9C%E0%A7%81%E0%A6%B2%E0%A6%BE%E0%A6%87%29,https://image.prothoma.com/productThumbs/2021/02/602247343335c_1612859188.jpg
ঢাকা বিশ্ববিদ্যালয়ের দর্শন বিভাগ : ইতিহাস ও ঐতিহ্য (১৯২১-২০১১),ডক্টর প্রদীপ রায়,৩০০.০০ টাকা,২২৫.০০ টাকা,https://www.prothoma.com/product/5854/%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%AD%E0%A6%BE%E0%A6%97-:-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%93-%E0%A6%90%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A7%8D%E0%A6%AF-%28%E0%A7%A7%E0%A7%AF%E0%A7%A8%E0%A7%A7-%E0%A7%A8%E0%A7%A6%E0%A7%A7%E0%A7%A7%29,https://image.prothoma.com/productThumbs/2021/02/6022472855a3f_1612859176.jpg
ইতিহাসের পাঠশালায়-প্রাচীন যুগ,আসিফ আযহার,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/5849/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%BE%E0%A6%A0%E0%A6%B6%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%AF%E0%A7%81%E0%A6%97,https://image.prothoma.com/productThumbs/2021/02/602247259bc8a_1612859173.jpg
সমকালীন রাজনৈতিক তত্ত্ব ও বিশ্লেষণ,মোঃ আবদুল মান্নান,২৮৫.০০ টাকা,২১৩.৭৫ টাকা,https://www.prothoma.com/product/5837/%E0%A6%B8%E0%A6%AE%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%A8-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%B7%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/6022471f75f0c_1612859167.jpg
