Title,Author,Original Price,Discounted Price,URL,Image
নারী - হুমায়ুন আজাদ,হুমায়ুন আজাদ,৫০০.০০ টাকা,৩৭৫.০০ টাকা,https://www.prothoma.com/product/10219/%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80---%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%81%E0%A6%A8-%E0%A6%86%E0%A6%9C%E0%A6%BE%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/02/60225778a2cee_1612863352.jpg
ইতিহাস স্মরণে বাংলাদেশ ছাত্রলীগ,খন্দকার হাবীব আহ্সান,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/10088/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A6%B0%E0%A6%A3%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%B2%E0%A7%80%E0%A6%97-1,https://image.prothoma.com/productThumbs/2021/02/60225667b53a4_1612863079.jpg
সাহিত্যজিজ্ঞাসা : সাহিত্যসৃষ্টি ও সাহিত্যবিচার,আবুল কাসেম ফজলুল হক,৯৫০.০০ টাকা,৭১২.৫০ টাকা,https://www.prothoma.com/product/10089/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%9C%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%B8%E0%A6%BE-:-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%B8%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%93-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/6022566876e77_1612863080.jpg
ভাষাসংগ্রামী ড. মুহম্মদ শহীদুল্লাহ্,ড. এম. আবদুল আলীম,২৭৫.০০ টাকা,২০৬.২৫ টাকা,https://www.prothoma.com/product/10087/%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%A1.-%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6-%E0%A6%B6%E0%A6%B9%E0%A7%80%E0%A6%A6%E0%A7%81%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A7%8D,https://image.prothoma.com/productThumbs/2021/02/6022566717a4a_1612863079.jpg
বঙ্গবন্ধু: মধ্যরাতের সূর্যতাপস,আবদুল গাফফার চেীধুরী,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/10086/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81:-%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE%E0%A6%AA%E0%A6%B8-1,https://image.prothoma.com/productThumbs/2021/02/6022566661d7e_1612863078.jpg
বঙ্গবন্ধুর শিক্ষা দর্শন,ড. ডি. এম. ফিরোজ শাহ্‌,৭০০.০০ টাকা,৫২৫.০০ টাকা,https://www.prothoma.com/product/10084/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60225664cf161_1612863076.jpg
বঙ্গবন্ধুর বাংলাদেশ ও শেখ হাসিনা,আব্দুল গাফফার চৌধুরী,৪৫০.০০ টাকা,৩৩৭.৫০ টাকা,https://www.prothoma.com/product/10085/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%93-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A6%BE-1,https://image.prothoma.com/productThumbs/2021/02/6022566586c39_1612863077.jpg
গান্ধীর দর্শন ও শেখ মুজিবের রাজনীতি,আবদুল গাফফার চেীধুরী,৬০০.০০ টাকা,৪৫০.০০ টাকা,https://www.prothoma.com/product/10083/%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%80%E0%A6%B0-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%93-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602256644d622_1612863076.jpg
শতাব্দীর বঙ্গবন্ধু,ড. মোহাম্মদ হাননান,"২,৬০০.০০ টাকা","১,৯৫০.০০ টাকা",https://www.prothoma.com/product/10081/%E0%A6%B6%E0%A6%A4%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%A6%E0%A7%80%E0%A6%B0-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81,https://image.prothoma.com/productThumbs/2021/02/602256632c35e_1612863075.jpg
মুক্তিযুদ্ধের উপন্যাসসমগ্র,হাসনাত আবদুল হাই,"১,২০০.০০ টাকা",৯০০.০০ টাকা,https://www.prothoma.com/product/10082/%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/02/60225663b4c11_1612863075.jpg
শেখ মুজিবের প্রবচন,সৈয়দ জাহিদ হাসান,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/10079/%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%9A%E0%A6%A8-1,https://image.prothoma.com/productThumbs/2021/02/60225661cb477_1612863073.jpg
বুদ্ধিজীবী হত্যাকাণ্ডের নেপথ্যে,মেজর রফিকুল ইসলাম পিএসসি,৪৫০.০০ টাকা,৩৩৭.৫০ টাকা,https://www.prothoma.com/product/10080/%E0%A6%AC%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BF%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A7%80-%E0%A6%B9%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87-1,https://image.prothoma.com/productThumbs/2021/02/60225662ae0d3_1612863074.jpg
বঙ্গবন্ধু শেখ মুজিবুর রহমান,মোনায়েম সরকার,৮০০.০০ টাকা,৬০০.০০ টাকা,https://www.prothoma.com/product/10027/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A7%81%E0%A6%B0-%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602256440b8de_1612863044.jpg
মুক্তিযুদ্ধ-সমগ্র,রফিকুল ইসলাম,"১,৮০০.০০ টাকা","১,৩৫০.০০ টাকা",https://www.prothoma.com/product/10025/%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60225642d2b8c_1612863042.jpg
শিল্পকলার নান্দনিকতা,হাসনাত আবদুল হাই,"১,৫০০.০০ টাকা","১,১২৫.০০ টাকা",https://www.prothoma.com/product/10023/%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%95%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%A8%E0%A6%BF%E0%A6%95%E0%A6%A4%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60225641b73b0_1612863041.jpg
বঙ্গবন্ধু শত বর্ষে শত প্রবন্ধ,আবদুল গাফফার চেীধুরী,"১,৭০০.০০ টাকা","১,২৭৫.০০ টাকা",https://www.prothoma.com/product/10016/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%B6%E0%A6%A4-%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%B7%E0%A7%87-%E0%A6%B6%E0%A6%A4-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7,https://image.prothoma.com/productThumbs/2021/02/6022563dc2312_1612863037.jpg
শতবর্ষে বঙ্গবন্ধুর শত ভাষণ,মোনায়েম সরকার,"১,৫০০.০০ টাকা","১,১২৫.০০ টাকা",https://www.prothoma.com/product/10014/%E0%A6%B6%E0%A6%A4%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%B7%E0%A7%87-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%B6%E0%A6%A4-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/6022563cbad79_1612863036.jpg
শেখ মুজিবের প্রবচন,সৈয়দ জাহিদ হাসান,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/10008/%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%9A%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602256396b0d1_1612863033.jpg
বঙ্গবন্ধু: মধ্যরাতের সূর্যতাপস,আবদুল গাফফার চেীধুরী,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/10004/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81:-%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE%E0%A6%AA%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/602256374055d_1612863031.jpg
স্বাধীনতা শব্দটি আমার শহীদ বাবার সমার্থক,শেখ মুসলিমা মুন,১৬০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/9989/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE-%E0%A6%B6%E0%A6%AC%E0%A7%8D%E0%A6%A6%E0%A6%9F%E0%A6%BF-%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%B6%E0%A6%B9%E0%A7%80%E0%A6%A6-%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/602255c45b675_1612862916.jpg
ইতিহাস স্মরণে বাংলাদেশ ছাত্রলীগ,খন্দকার হাবীব আহ্সান,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/9985/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A6%B0%E0%A6%A3%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%B2%E0%A7%80%E0%A6%97,https://image.prothoma.com/productThumbs/2021/02/602255c22ad17_1612862914.jpg
আমার বন্ধু জ্ঞানী তৈল সিং,আবু হেনা মোরশেদ জামান,১৬০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/9970/%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%80-%E0%A6%A4%E0%A7%88%E0%A6%B2-%E0%A6%B8%E0%A6%BF%E0%A6%82,https://image.prothoma.com/productThumbs/2021/02/602255ba31d25_1612862906.jpg
বঙ্গবন্ধুর বাংলাদেশ ও শেখ হাসিনা,আব্দুল গাফফার চৌধুরী,৪৫০.০০ টাকা,৩৩৭.৫০ টাকা,https://www.prothoma.com/product/9964/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%93-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602255b70202c_1612862903.jpg
বঙ্গবন্ধু: শতবর্ষে শতকবিতা,আসাদ মান্নান,৫০০.০০ টাকা,৩৭৫.০০ টাকা,https://www.prothoma.com/product/9962/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81:-%E0%A6%B6%E0%A6%A4%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%B7%E0%A7%87-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602255b5e6bc4_1612862901.jpg
