Title,Author,Original Price,Discounted Price,URL,Image
বীজগণিতে আনন্দভ্রমণ (প্রথম খণ্ড),দীপু সরকার,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/8944/%E0%A6%AC%E0%A7%80%E0%A6%9C%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%86%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%AD%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%A3-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/602252d8149f7_1612862168.jpg
গল্পে চিত্রে বীজগণিত,দীপু সরকার,৩৬০.০০ টাকা,২৮৮.০০ টাকা,https://www.prothoma.com/product/3785/%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87-%E0%A6%AC%E0%A7%80%E0%A6%9C%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4-1,https://image.prothoma.com/productThumbs/2021/02/602241d3c320b_1612857811.jpg
মানুষ নিয়ে বিজ্ঞান,ড. মোঃ শহীদুর রশীদ ভূঁইয়া,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/3782/%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7-%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602241d3277da_1612857811.jpg
মানবদেহে জিনের খেলা,ড. মোঃ শহীদুর রশীদ ভূঁইয়া,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/3537/%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%AC%E0%A6%A6%E0%A7%87%E0%A6%B9%E0%A7%87-%E0%A6%9C%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%BE-1,https://image.prothoma.com/productThumbs/2021/02/60224131a6522_1612857649.jpg
জিন জগতে আরেকবার,ড. মোঃ শহীদুর রশীদ ভূঁইয়া,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/3520/%E0%A6%9C%E0%A6%BF%E0%A6%A8-%E0%A6%9C%E0%A6%97%E0%A6%A4%E0%A7%87-%E0%A6%86%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A6%AC%E0%A6%BE%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/02/6022412dafde8_1612857645.jpg
গল্পে চিত্রে বীজগণিত,দীপু সরকার,৩৬০.০০ টাকা,২৮৮.০০ টাকা,https://www.prothoma.com/product/3139/%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87-%E0%A6%AC%E0%A7%80%E0%A6%9C%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4,https://image.prothoma.com/productThumbs/2021/02/602240ae24885_1612857518.jpg
ক্যাম্পবেল বায়োলজি (প্রথম খণ্ড),রফিকুল ইসলাম,৫৫০.০০ টাকা,৪৪০.০০ টাকা,https://www.prothoma.com/product/3127/%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%AC%E0%A7%87%E0%A6%B2-%E0%A6%AC%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%8B%E0%A6%B2%E0%A6%9C%E0%A6%BF-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29,https://image.prothoma.com/productThumbs/2021/02/602240aac8809_1612857514.jpg
জীববিজ্ঞানের যত জিজ্ঞাসা ১,আব্দুল্লাহ অপণ,২৫০.০০ টাকা,২০০.০০ টাকা,https://www.prothoma.com/product/3129/%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AF%E0%A6%A4-%E0%A6%9C%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%B8%E0%A6%BE-%E0%A7%A7,https://image.prothoma.com/productThumbs/2021/02/602240ab40663_1612857515.jpg
জীববিজ্ঞান অলিম্পিয়াড সংকলন,সৌমিত্র চক্রবর্তী,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/3125/%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A6%B2%E0%A6%BF%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A1-%E0%A6%B8%E0%A6%82%E0%A6%95%E0%A6%B2%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602240aa63bed_1612857514.jpg
জিন জগতে আরেকবার,ড. মোঃ শহীদুর রশীদ ভূঁইয়া,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/3109/%E0%A6%9C%E0%A6%BF%E0%A6%A8-%E0%A6%9C%E0%A6%97%E0%A6%A4%E0%A7%87-%E0%A6%86%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A6%AC%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602240a60e80e_1612857510.jpg
