Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
The Adventures of Huckleberry Finn,মার্ক টোয়েন,"",TK. 538,https://rokomari.com//book/174410/the-adventures-of-huckleberry-finn,"",The Adventures of Huckleberry Finn,Mark Twain, , ,Aladdin,9780689831393,"Edition,1999",512,India,English
The Bicycle Thief (Hardy Boys: The Secret Files),ফ্রাঙ্কলিন ডব্লিউ ডিক্সন,"",TK. 252,https://rokomari.com//book/168311/the-bicycle-thief--hardy-boys--the-secret-files-,"",The Bicycle Thief (Hardy Boys: The Secret Files),Franklin W Dixon, , ,Aladdin,9781416993964,"Original Edition,2011",96,India,English
My Diary from the Edge of the World,জডি লেন অ্যান্ডারসন,"",TK. 719,https://rokomari.com//book/170910/my-diary-from-the-edge-of-the-world,"",My Diary from the Edge of the World,Jodi Lynn Anderson, , ,Aladdin,9781442483880,"Reprint edition,2017",448,USA,English
The Thanksgiving Story,এলিস ডালগ্লিস,"",TK. 358,https://rokomari.com//book/166245/the-thanksgiving-story,"",The Thanksgiving Story,Alice Dalgliesh, , ,Aladdin,9780689710537,"Reprint edition,1985",32,India,English
Misty of Chincoteague,মার্গারেট হেনরি,"",TK. 360,https://rokomari.com//book/164342/misty-of-chincoteague,"",Misty of Chincoteague,Marguerite Henry, , ,Aladdin,9781416927839,"Reprint edition,2006",176,India,English
The Light of Christmas,রিচার্ড পল ইভান্স,"","TK. 1,177",https://rokomari.com//book/126019/the-light-of-christmas,"",The Light of Christmas,Richard Paul Evans, , ,Aladdin,9781481466127,"1st Edition,2016",32,India,English
The Dance,রিচার্ড পল ইভান্স,"","TK. 2,162",https://rokomari.com//book/126036/the-dance,"",The Dance,Richard Paul Evans, , ,Aladdin,9781481431125,"1st Edition,2014",32,India,English
My Life With the Chimpanzees,জানি গুডঅল,"","TK. 1,490",https://rokomari.com//book/152359/my-life-with-the-chimpanzees,"",My Life With the Chimpanzees,Jane Goodall, , ,Aladdin,9780671562717,"1st edition,1996",160,India,English
The Slave Dancer,পাউলো ফক্স,"",TK. 358,https://rokomari.com//book/144020/the-slave-dancer,"",The Slave Dancer,Paula Fox, , ,Aladdin,9781416971399,"Reprint edition,2008",192,India,English
Laura Ingalls Wilder: Young Pioneer  ,বিয়াট্রিস গরম্লি,"",TK. 679,https://rokomari.com//book/115197/laura-ingalls-wilder--young-pioneer,"",Laura Ingalls Wilder: Young Pioneer,Beatrice Gormley, , ,Aladdin,9780689839245,"Original Edition,2001",224,India,English
