Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
হিন্দু আইন,গৌর বন্দ্যোপাধ্যায়,"",TK. 180,https://rokomari.com//book/137471/hindhu-ayin,"",হিন্দু আইন,গৌর বন্দ্যোপাধ্যায়, , ,অজন্তা পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
বাস্তু-ভিটা ও জমি জরিপ,চিন্ময় চৌধুরী,"",TK. 144,https://rokomari.com//book/137472/bastu-bhita-o-jomi-jorip,"",বাস্তু-ভিটা ও জমি জরিপ,চিন্ময় চৌধুরী, , ,অজন্তা পাবলিশার্স (ভারত), ,2013, ,ভারত,বাংলা
নির্বাচিত সেরা জোকস,প্রণব সেন,"",TK. 162,https://rokomari.com//book/137475/nirbachito-sera-jokes,"",নির্বাচিত সেরা জোকস,প্রণব সেন, , ,অজন্তা পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
সেরা রূপকথা,তপন কুমার দাস,"",TK. 180,https://rokomari.com//book/137465/sera-rupkotha,"",সেরা রূপকথা,তপন কুমার দাস, , ,অজন্তা পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
শিশুমনে গানে গানে,বিজ্ঞানেশ্বর ভট্টাচার্য,"",TK. 126,https://rokomari.com//book/137466/shishumone-gaane-gaane,"",শিশুমনে গানে গানে,বিজ্ঞানেশ্বর ভট্টাচার্য, , ,অজন্তা পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
সাহেব-ভূতের রহস্য,শচীন দাশ,"",TK. 144,https://rokomari.com//book/137467/saheb-vuter-rohosyo,"",সাহেব-ভূতের রহস্য,শচীন দাশ, , ,অজন্তা পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
শকুনির পাশা,সোমনাথ দাস,"",TK. 144,https://rokomari.com//book/137469/shokuni-pasha--bideshi-golper-chayay-rochito-,"",শকুনির পাশা,সোমনাথ দাস, , ,অজন্তা পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
মধ্যবিত্তের বাড়ি,বিমলেন্দু ভট্টাচার্য়,"",TK. 540,https://rokomari.com//book/137473/modhobitriter-bari,"",মধ্যবিত্তের বাড়ি,বিমলেন্দু ভট্টাচার্য়, , ,অজন্তা পাবলিশার্স (ভারত), ,2013, ,ভারত,বাংলা
ক্যুইজ সম্ভার,সুশান্ত কুমার পাল,"",TK. 180,https://rokomari.com//book/137474/quize-sombhar,"",ক্যুইজ সম্ভার,সুশান্ত কুমার পাল, , ,অজন্তা পাবলিশার্স (ভারত), ,2013, ,ভারত,বাংলা
রূপচর্চায় গাছ-গাছড়া,সৌমেন্দ্র দাস,"",TK. 162,https://rokomari.com//book/137477/rupchorjay-gaach-gaachra,"",রূপচর্চায় গাছ-গাছড়া,সৌমেন্দ্র দাস, , ,অজন্তা পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
ইন্টারনেট সায়েন্স ক্যুইজ প্লাস (২য় খণ্ড),সুশান্ত কুমার পাল,"",TK. 270,https://rokomari.com//book/137478/internet-science-quize-plus--2nd-part-,"",ইন্টারনেট সায়েন্স ক্যুইজ প্লাস (২য় খণ্ড),সুশান্ত কুমার পাল, , ,অজন্তা পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
ইিন্টারনেট সায়েন্স ক্যুইজ প্লাস (১ম খণ্ড),সুশান্ত কুমার পাল,"",TK. 270,https://rokomari.com//book/137479/internet-science-quize-plus--1st-part-,"",ইিন্টারনেট সায়েন্স ক্যুইজ প্লাস (১ম খণ্ড),সুশান্ত কুমার পাল, , ,অজন্তা পাবলিশার্স (ভারত), ,2014, ,ভারত,বাংলা
হাসতে হাসতে ২৫ খানা,রূপক চট্টরাজ,"",TK. 198,https://rokomari.com//book/137480/haste-haste-25-khana,"",হাসতে হাসতে ২৫ খানা,রূপক চট্টরাজ, , ,অজন্তা পাবলিশার্স (ভারত), ,2015, ,ভারত,বাংলা
কবিতাটির নাম কবিতা,তুহিন সরকার,"",TK. 72,https://rokomari.com//book/137481/kobitatir-name-kobita,"",কবিতাটির নাম কবিতা,তুহিন সরকার, , ,অজন্তা পাবলিশার্স (ভারত), ,2011, ,ভারত,বাংলা
মুসলিম আইন,গৌর বন্দ্যোপাধ্যায়,"",TK. 180,https://rokomari.com//book/137470/muslim-ayin,"",মুসলিম আইন,গৌর বন্দ্যোপাধ্যায়, , ,অজন্তা পাবলিশার্স (ভারত), ,2012, ,ভারত,বাংলা
