Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
বিশ্বের সর্বশ্রেষ্ঠ সেলসম্যান,অগ ম্যান্ডিনো   ,TK. 150,TK. 105,https://rokomari.com//book/179177/biswer-sorboshreshtho-salesman,"",বিশ্বের সর্বশ্রেষ্ঠ সেলসম্যান,অগ ম্যান্ডিনো,প্যামেলা দত্ত,আব্দুল্লাহ আল মহি,আল-আমিন প্রকাশন,9789843311127,"1st Published,2019",80,বাংলাদেশ,বাংলা
স্ত্রী যখন বান্ধবী,ডেল কার্নেগী,TK. 70,TK. 63,https://rokomari.com//book/90547/stree-jokhon-bandhobi,"",স্ত্রী যখন বান্ধবী,ডেল কার্নেগী, ,হামিদুর রহমান,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
প্রতিষ্ঠিত যদি হতে চান,কামরুল ইসলাম,TK. 100,TK. 90,https://rokomari.com//book/90548/protisthito-jadi-hote-chan,"",প্রতিষ্ঠিত যদি হতে চান,"কামরুল ইসলাম,ডেল কার্নেগী",কামরুল ইসলাম, ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
মাস্টারিং পাওয়ার পয়েন্ট-২০০৭,খালেকুজ্জামান এল্‌জী,TK. 250,TK. 213,https://rokomari.com//book/90549/mastering-power-point-2007,"",মাস্টারিং পাওয়ার পয়েন্ট-২০০৭,খালেকুজ্জামান এল্‌জী, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
জীবন মানেই প্রতিযোগিতা,হামিদুর রহমান,TK. 200,TK. 176,https://rokomari.com//book/90550/jibon-manei-protijogita,"",জীবন মানেই প্রতিযোগিতা,হামিদুর রহমান, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
কম্পিউটার ফান্ডামেন্টাল এন্ড গ্রাফিক্স টিউটোরিয়াল গাইড,এম. জি. হাফিজ,TK. 320,TK. 272,https://rokomari.com//book/90551/computer-fundamental-and-graphics-tutorial-guide,"",কম্পিউটার ফান্ডামেন্টাল এন্ড গ্রাফিক্স টিউটোরিয়াল গাইড,এম. জি. হাফিজ, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
একাই শিখুন কম্পিউটার,এম. জি. হাফিজ,TK. 300,TK. 255,https://rokomari.com//book/90552/ekai-shekhun-computer,"",একাই শিখুন কম্পিউটার,এম. জি. হাফিজ, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
সফলতার ১০১ টি উপায়,এম. মিজানুর রহমান সোহেল,TK. 150,TK. 132,https://rokomari.com//book/90553/sofolotar-101-te-upay,"",সফলতার ১০১ টি উপায়,এম. মিজানুর রহমান সোহেল, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
চাকরি আপনাকে খুঁজছে,রাজিব আহমেদ,TK. 160,TK. 141,https://rokomari.com//book/90554/chakuri-apnake-khujsa,"",চাকরি আপনাকে খুঁজছে,রাজিব আহমেদ, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
প্রতিপত্তি ও বন্ধুলাভ,ডেল কার্নেগী,TK. 100,TK. 90,https://rokomari.com//book/90557/protipotti-o-bondhulav,"",প্রতিপত্তি ও বন্ধুলাভ,ডেল কার্নেগী, ,আব্দুল্লাহ আল মহি,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
পদোন্নতি লাভের কৌশল,রাজিব আহমেদ,TK. 120,TK. 106,https://rokomari.com//book/90558/podonnoti-loveer-kowsol,"",পদোন্নতি লাভের কৌশল,রাজিব আহমেদ, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
গ্রাফিক্স ডিজাইন,খালেকুজ্জামান এল্‌জী,TK. 90,TK. 81,https://rokomari.com//book/90559/graphics-designe,"",গ্রাফিক্স ডিজাইন,খালেকুজ্জামান এল্‌জী, , ,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
শ্রেষ্ঠ রচনা সমগ্র,শিব খেরা ,TK. 390,TK. 332,https://rokomari.com//book/90560/shersto-rochona-samagro,"",শ্রেষ্ঠ রচনা সমগ্র,শিব খেরা, ,হামিদুর রহমান,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
সুখী জীবন ও কাজের সন্ধানে,ডেল কার্নেগী,TK. 140,TK. 123,https://rokomari.com//book/90561/sukhi-jibon-o-kajer-sondhane,"",সুখী জীবন ও কাজের সন্ধানে,ডেল কার্নেগী, ,আব্দুল্লাহ আল মহি,আল-আমিন প্রকাশন, , , ,বাংলাদেশ,বাংলা
