Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
বাংলাদেশের উপজাতি,মাহমুদা জাহান,TK. 320,TK. 224,https://rokomari.com//book/132716/bangladesher-upajati,"",বাংলাদেশের উপজাতি,মাহমুদা জাহান, , ,অমরাবতী,97898490052445,"1st Published,2017",128,বাংলাদেশ,বাংলা
বঙ্গবন্ধুর মূল্যায়ন,বি এম আফরুজা বীথি,TK. 100,TK. 70,https://rokomari.com//book/132710/bangabandhur-mulyan,"",বঙ্গবন্ধুর মূল্যায়ন,বি এম আফরুজা বীথি, , ,অমরাবতী,9789849005230,"1st Published,2012",64,বাংলাদেশ,বাংলা
বিজ্ঞানী আলবার্ট আইনস্টাইন,ঈশোর দুলন রায়,TK. 160,TK. 112,https://rokomari.com//book/132701/biggani-albert-einstein,"",বিজ্ঞানী আলবার্ট আইনস্টাইন,ঈশোর দুলন রায়, , ,অমরাবতী,97898490052135,"1st Published,2016",63,বাংলাদেশ,বাংলা
ফেসবুক সাংবাদিক,রফিক আলম,TK. 200,TK. 140,https://rokomari.com//book/186908/facebook-sangbadik,"",ফেসবুক সাংবাদিক,রফিক আলম, , ,অমরাবতী,9789848026472,"1st Published,2019",64,বাংলাদেশ,বাংলা
কোষের কথা জিনের গল্প,পরিতোষ চন্দ্র রায়,TK. 200,TK. 140,https://rokomari.com//book/164072/kosher-kotha-jiner-golpo,"",কোষের কথা জিনের গল্প,পরিতোষ চন্দ্র রায়, , ,অমরাবতী,9789849299806,"1st Published,2017",79,বাংলাদেশ,বাংলা
মুক্তিযুদ্ধে বিদেশি বন্ধু,গাজী হানিফ,TK. 200,TK. 140,https://rokomari.com//book/164045/muktijuddhey-bdeshi-bandhu,"",মুক্তিযুদ্ধে বিদেশি বন্ধু,গাজী হানিফ, , ,অমরাবতী,9789849349266,"1st Published,2018",80,বাংলাদেশ,বাংলা
কার্বন পাগলা ও অন্যান্য,শামস উদ্দীন আহমদ,TK. 200,TK. 140,https://rokomari.com//book/132725/carbon-paagla-o-onyanya,"",কার্বন পাগলা ও অন্যান্য,শামস উদ্দীন আহমদ, , ,অমরাবতী,97898490052354,"1st Published,2017",78,বাংলাদেশ,বাংলা
প্রাচীর,হোসনে আরা বিউটি,TK. 200,TK. 140,https://rokomari.com//book/132726/pracheer,"",প্রাচীর,হোসনে আরা বিউটি, , ,অমরাবতী,97898490052489,"1st Published,2017",79,বাংলাদেশ,বাংলা
মুজিব স্মরণে কবিতাগুচ্ছ,পারভীন এ. লাভলী,TK. 160,TK. 112,https://rokomari.com//book/132720/mujib-smarane-kabitaguchchha,"",মুজিব স্মরণে কবিতাগুচ্ছ,পারভীন এ. লাভলী, , ,অমরাবতী,97898490052397,"1st Published,2017",64,বাংলাদেশ,বাংলা
এক মুঠো আঁধার,রুদ্র রায়হান,TK. 160,TK. 112,https://rokomari.com//book/132718/ek-mutho-andhar,"",এক মুঠো আঁধার,রুদ্র রায়হান, , ,অমরাবতী,97898490052371,"1st Published,2017",64,বাংলাদেশ,বাংলা
বাংলাদেশের মুক্তিযুদ্ধ,মিজানুর রহমান ,TK. 150,TK. 105,https://rokomari.com//book/186915/bangladesher-muktijuddho,"",বাংলাদেশের মুক্তিযুদ্ধ,মিজানুর রহমান, , ,অমরাবতী,9789848026328,"1st Published,2019",47,বাংলাদেশ,বাংলা
যদিও গল্প,ঈশোর দুলন রায়,TK. 160,TK. 112,https://rokomari.com//book/164077/yadio-galpo,"",যদিও গল্প,ঈশোর দুলন রায়, , ,অমরাবতী,9789849299820,"1st Published,2017",63,বাংলাদেশ,বাংলা
সবুজ সংকেত (সংকর জাতের সাতকাহন),পরিতোষ চন্দ্র রায়,TK. 130,TK. 91,https://rokomari.com//book/164632/sobuj-songket--sonkor-jater-satkahon-,"",সবুজ সংকেত (সংকর জাতের সাতকাহন),পরিতোষ চন্দ্র রায়, , ,অমরাবতী,9789849005216,"1st Published,2014",64,বাংলাদেশ,বাংলা
বিজ্ঞানী বেঞ্জামিন ফ্রাঙ্কলিন,ঈশোর দুলন রায়,TK. 120,TK. 84,https://rokomari.com//book/164010/biggani-benjamin-franklin,"",বিজ্ঞানী বেঞ্জামিন ফ্রাঙ্কলিন,ঈশোর দুলন রায়, , ,অমরাবতী,9789849349204,"1st Published,2018",46,বাংলাদেশ,বাংলা
ধোঁয়াটে প্রেম,আশরাফুজ্জামান কবির,TK. 160,TK. 112,https://rokomari.com//book/164041/dhonyatey-prem,"",ধোঁয়াটে প্রেম,আশরাফুজ্জামান কবির, , ,অমরাবতী,9789849349365,"1st Published,2018",63,বাংলাদেশ,বাংলা
শৃঙ্খলিত পদ্মরাগ,হাসনা হেনা,TK. 160,TK. 112,https://rokomari.com//book/132703/shrigkhalito-padmarag,"",শৃঙ্খলিত পদ্মরাগ,হাসনা হেনা, , ,অমরাবতী,97898490052180,"1st Published,2017",64,বাংলাদেশ,বাংলা
নদী নিয়ে কথা,শরিফুল আলম,TK. 240,TK. 168,https://rokomari.com//book/132708/nadi-niye-katha,"",নদী নিয়ে কথা,শরিফুল আলম, , ,অমরাবতী,97898490052338,"1st Published,2017",94,বাংলাদেশ,বাংলা
সুস্থতাঃ দেহ মন সৌন্দর্যে,মোবারক হোসেন,TK. 350,TK. 245,https://rokomari.com//book/164630/suthata--deho-mon-soundarye,"",সুস্থতাঃ দেহ মন সৌন্দর্যে,মোবারক হোসেন, , ,অমরাবতী,9789849005261,"1st Published,2015",160,বাংলাদেশ,বাংলা
সহীহ হাদীসের আলোকে নামাজ পড়ার পদ্ধতি ও সূক্ষ্ম গবেষণা,আলহাজ্জ্ব আবদুল কাইয়ূম মূর্তজা,TK. 240,TK. 168,https://rokomari.com//book/164515/sohih-hadiser-aloke-namaz-porar-porar-poddhoti-o-sukkho-gobeshona,"",সহীহ হাদীসের আলোকে নামাজ পড়ার পদ্ধতি ও সূক্ষ্ম গবেষণা,আলহাজ্জ্ব আবদুল কাইয়ূম মূর্তজা, , ,অমরাবতী, ,"1st Published,2018",48,বাংলাদেশ,বাংলা
আঁধারে আলো,চামেলি রওশন,TK. 240,TK. 168,https://rokomari.com//book/164029/andhare-aalo,"",আঁধারে আলো,চামেলি রওশন, , ,অমরাবতী,9789849349235,"1st Published,2018",96,বাংলাদেশ,বাংলা
বিজ্ঞান কল্পকাহিনী পরিক্রমণ,ফয়েজ আহমদ,TK. 150,TK. 105,https://rokomari.com//book/132711/bijana-kalpakahini-parikraman,"মানব কল্যাণের জন্য বিমানের জন্য। মানব সভ্যতার বিকাশে বিজ্ঞান সামান্য অবদান রেখেছে। বিজ্ঞান মানব জাতির জন্য হয়ে উঠেছে আশির্বাদস্বরূপ কিন্তু কিছু মানুষের অবিবেচকসুলভ কর্মকাণ্ডের জন্য বিজ্ঞান আশির্বাদ না হয়ে অভিশাপ হয়ে দেখা দিয়েছে। যার ফলে আমাদের এই পৃথিবী আর বাসযােগ্য থাকছে না, হয়ে উঠছে অনুর্বর মরুভূমি বা উত্তপ্ত গোলককুণ্ডের মতাে। তরুণ লেখক ফয়েজ আহমদ এর বিজ্ঞান কল্পকাহিনী পরিক্রমণ’-এ ভবিষ্যতের পৃথিবী কেমন হবে এবং মানুষের অবিবেচকসুলভ। কর্মকাণ্ডের জন্য আমাদের এই পৃথিবীর ধ্বংশ হয়ে যাওয়া ইত্যাদি বিষয়ের বিবরণ।",বিজ্ঞান কল্পকাহিনী পরিক্রমণ,ফয়েজ আহমদ, , ,অমরাবতী,9789849005209,"1st Published,2015",80,বাংলাদেশ,বাংলা
নীরব বৃষ্টি,ওবায়দুল হক রতন  ,TK. 250,TK. 213,https://rokomari.com//book/197437/nirob-brishti,"""নীরব বৃষ্টি"" বইয়ের ফ্ল্যাপ থেকে নেওয়া
একজন বেকার যুবক বিসিএস পরীক্ষা দিতে গিয়ে ‘অনিন্দ্য’ নামের গাড়িতে একটি চুকা মানের সুন্দরী মেয়েকে দেখে ভালাে লাগার দোলনায় দুলতে থাকে। কিছুদিন পর যুবকটির ছােটো বােনের বিয়ে ঠিক হলাে। জরুরি প্রয়ােজনে ছেলেপক্ষের বাড়িতে গিয়ে হঠাৎ চোখে পড়ল সেই অনিন্দ্য গাড়ির মেয়েটিকে। এমন চরম সুন্দরী মেয়েকে নিয়ে যুবকটি প্রেমের কড়ি গুনতে থাকে। একদিকে বেকারত্বের কষাঘাত, অন্যদিকে অস্থির সৌন্দর্যের মেয়েটিকে পাবার বাসনা, সাথে সামাজিক কিছু অসঙ্গতি নিয়ে গল্পের কাহিনী চলতে থাকে।",নীরব বৃষ্টি,ওবায়দুল হক রতন, , ,অমরাবতী,9789848026595,"1st Published,2020",80,বাংলাদেশ,বাংলা
হৃদয় দহন,পরিতোষ চন্দ্র রায়,TK. 180,TK. 126,https://rokomari.com//book/164634/hridoy-dohon,"",হৃদয় দহন,পরিতোষ চন্দ্র রায়, , ,অমরাবতী,9789849005292,"1st Published,2013",96,বাংলাদেশ,বাংলা
এখানে তোমার পদচিহ্ন,ঈশোর দুলন রায়,TK. 120,TK. 84,https://rokomari.com//book/164631/ekhane-tomar-podochinho,"",এখানে তোমার পদচিহ্ন,ঈশোর দুলন রায়, , ,অমরাবতী,9789849005247,"1st Published,2014",64,বাংলাদেশ,বাংলা
