Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Fluid Mechanics,পিজুস কে কুন্দু,"","TK. 17,998",https://rokomari.com//book/122945/fluid-mechanics,"",Fluid Mechanics,"Pijush K Kundu,Ira M. Cohen,David R Dowling", , ,"Academic Press,India",9780124059351,"6th edition,2015",928,India,English
Chemistry of Marine Natural Products,পল জ. ছেউয়ের,"","TK. 6,133",https://rokomari.com//book/186544/chemistry-of-marine-natural-products,"",Chemistry of Marine Natural Products,Paul J. Scheuer, , ,"Academic Press,India",9780124336858,"1st Edition,1973",201,India,English
Encyclopedia of Birds : a Comprehensive Illustrated Guide by International Experts,ফোর্শাউ,"","TK. 5,095",https://rokomari.com//book/60513/encyclopedia-of-birds---a-comprehensive-illustrated-guide-by-international-experts,"",Encyclopedia of Birds : a Comprehensive Illustrated Guide by International Experts,Forshaw, , ,"Academic Press,India",9780122623400, , ,Abroad,English
Principles of Management ,এম গোবিন্দারাজান,"",TK. 405,https://rokomari.com//book/167164/principles-of-management-,"",Principles of Management ,M. Govindarajan, , ,"Academic Press,India",9788120328433,"5th edition,2014", ,India,English
Chemistry of Marine Natural Products,পল জ. ছেউয়ের,"","TK. 6,133",https://rokomari.com//book/186384/chemistry-of-marine-natural-products,"",Chemistry of Marine Natural Products,Paul J. Scheuer, , ,"Academic Press,India",9780124336858,"1st Edition,1973",201,India,English
Biomaterials Science: An Introduction to Materials in Medicine,ফ্রেডেরিক জে শেন,"","TK. 15,008",https://rokomari.com//book/165054/biomaterials-science--an-introduction-to-materials-in-medicine,"",Biomaterials Science: An Introduction to Materials in Medicine, , ,"Buddy D. Ratner,Allan S. Hoffman,Frederick J. Schoen","Academic Press,India",9780123746269,"3rd edition,2012",1573,India,English
Flow Visualization,উলফগ্যাং মারজিরচ,"","TK. 9,311",https://rokomari.com//book/165055/flow-visualization,"",Flow Visualization,Wolfgang Merzkirch, , ,"Academic Press,India",9780124913509,"1st edition,1974",250,India,English
Aerospace Avionics Systems: A Modern Synthesis,জর্জ এম সিউরিস,"","TK. 10,465",https://rokomari.com//book/162625/aerospace-avionics-systems--a-modern-synthesis,"",Aerospace Avionics Systems: A Modern Synthesis,George M. Siouris, , ,"Academic Press,India",9780126468908,"1st edition,1993",466,India,English
Human Memory: A Constructivist View,জিওফ্রে ও শেহা,"","TK. 8,185",https://rokomari.com//book/162921/human-memory--a-constructivist-view,"",Human Memory: A Constructivist View,"Geoffrey O Shea,Mary B. Howes", , ,"Academic Press,India",9780124080874,"1st Edition,2014",288,India,English
Elements of Petroleum Geology,মাইকেল ব্রোনিং,"","TK. 14,803",https://rokomari.com//book/207525/elements-of-petroleum-geology,"",Elements of Petroleum Geology, , , ,"Academic Press,India", , , ,India,English
...and Death Came Third!: The Definitive Guide to Networking and Speaking in Public,পিটার রোপার,"","TK. 2,736",https://rokomari.com//book/173018/---and-death-came-third---the-definitive-guide-to-networking-and-speaking-in-public,"",...and Death Came Third!: The Definitive Guide to Networking and Speaking in Public," Peter Roper,Andy Lopata", , ,"Academic Press,India",9781907722301,"2nd edition,2011",280,India,English
"Human Thermal Environments: The Effects of Hot, Moderate, and Cold Environments on Human Health, Comfort, and Performance",কেন পারসন,"","TK. 8,075",https://rokomari.com//book/167108/human-thermal-environments--the-effects-of-hot--moderate--and-cold-environments-on-human-health--comfort--and-performance,"","Human Thermal Environments: The Effects of Hot,Moderate,and Cold Environments on Human Health,Comfort,and Performance",Ken Parsons, , ,"Academic Press,India",9780123972699,"1st edition,2013",512,India,English
Introduction to Light Trapping in Solar Cell and Photo-detector Devices,স্টিফেন ফোনাশ,"","TK. 5,564",https://rokomari.com//book/166144/introduction-to-light-trapping-in-solar-cell-and-photo-detector-devices,"",Introduction to Light Trapping in Solar Cell and Photo-detector Devices,Stephen Fonash, , ,"Academic Press,India",9780124166493,"1st edition,2014",76,India,English
Third Generation CDMA Systems for Enhanced Data Services  ,গিরিধর মান্দায়াম ,"","TK. 14,450",https://rokomari.com//book/70772/third-generation-cdma-systems-for-enhanced-data-services,"",Third Generation CDMA Systems for Enhanced Data Services,Giridhar Mandyam, , ,"Academic Press,India",9780124680418,"1st Edition,2002",300,India,English
Optical Fiber Telecommunications IV B Systems and Impairments ,কামিনো,"","TK. 17,810",https://rokomari.com//book/69581/optical-fiber-telecommunications-iv-b-systems-and-impairments,"",Optical Fiber Telecommunications IV B Systems and Impairments,Kaminow, , ,"Academic Press,India",9780123951731,"4th Edition,2002",1022,India,English
Human Gene Evolution,কপার ডি এন,"",TK. 810,https://rokomari.com//book/123000/human-gene-evolution,"",Human Gene Evolution,Cooper D N, , ,"Academic Press,India",9788131201718,"1st Edition,2006", ,India,English
Protein Bioinformatics: From Sequence to Function,এম মাইকেল গ্রোমিহা,"",TK. 898,https://rokomari.com//book/123001/protein-bioinformatics--from-sequence-to-function,"",Protein Bioinformatics: From Sequence to Function,M. Michael Gromiha, , ,"Academic Press,India",9788131222973,"1st Edition,2010",399,India,English
Intermolecular and Surface Forces,জ্যাকব এন ইস্রাইল আচাভালি,"","TK. 10,325",https://rokomari.com//book/123018/intermolecular-and-surface-forces,"",Intermolecular and Surface Forces,Jacob N. Israelachvili, , ,"Academic Press,India",9780123919274,"3rd Edition,2011",704,India,English
Medical Device Design: Innovation from Concept to Market,পিটার জে অগ্রনিক,"","TK. 16,740",https://rokomari.com//book/123021/medical-device-design--innovation-from-concept-to-market,"",Medical Device Design: Innovation from Concept to Market,Peter J. Ogrodnik, , ,"Academic Press,India",9780123919427,"1st Edition,2012",376,India,English
Plant Biotechnology and Agriculture: Prospects for the 21st Century ,অ্যারি অল্টম্যান,"","TK. 17,703",https://rokomari.com//book/123023/plant-biotechnology-and-agriculture--prospects-for-the-21st-century-,"",Plant Biotechnology and Agriculture: Prospects for the 21st Century ,Arie Altman, ,Paul Michael Hasegawa,"Academic Press,India",9780123814661,"1st Edition,2011",624,India,English
"Basic Neurochemistry: Principles of Molecular, Cellular and Medical Neurobiology",আর উইনি আলবার্স,"","TK. 7,475",https://rokomari.com//book/123144/basic-neurochemistry--principles-of-molecular--cellular-and-medical-neurobiology,"","Basic Neurochemistry: Principles of Molecular,Cellular and Medical Neurobiology","R. Wayne Albers,Scott Brady,George Siegel", ,Donald Price,"Academic Press,India",9780123749475,"8th  Edition,2011",1120,India,English
Isotope Geochemistry: A derivative of the Treatise on Geochemistry,হেনরিখ ডি হল্যান্ড,"","TK. 22,219",https://rokomari.com//book/123699/isotope-geochemistry--a-derivative-of-the-treatise-on-geochemistry,"",Isotope Geochemistry: A derivative of the Treatise on Geochemistry,Heinrich D Holland, ,Karl K. Turekian,"Academic Press,India",9780080967103,"1st Edition,2010",752,India,English
Textbook of Physical Chemistry ,আর্থার ডব্লিউ এ্যাডামসন,"","TK. 10,555",https://rokomari.com//book/109891/textbook-of-physical-chemistry-,"",Textbook of Physical Chemistry ,Arthur W. Adamson , , ,"Academic Press,India",9780120442607,"2nd Revised Edition,1980",123,India,English
Biomaterials Science: An Introduction to Materials in Medicine ,বি.ডি.রত্নার,"","TK. 5,907",https://rokomari.com//book/109932/biomaterials-science--an-introduction-to-materials-in-medicine-,"",Biomaterials Science: An Introduction to Materials in Medicine , , ,B.D. Ratner,"Academic Press,India",9780125824613,"New Edition,1997",484,India,English
Nanostructured Materials,জ্যাকি ইয়ং,"","TK. 37,937",https://rokomari.com//book/109950/nanostructured-materials,"",Nanostructured Materials, , ,Jackie Ying ,"Academic Press,India",9780124013605,2001 Edition,234,India,English
"Active Power Line Conditioners: Design, Simulation and Implementation for Improving Power Quality",সালভাদর পেরেজ লিত্রা,"","TK. 11,232",https://rokomari.com//book/122720/active-power-line-conditioners--design--simulation-and-implementation-for-improving-power-quality,"","Active Power Line Conditioners: Design,Simulation and Implementation for Improving Power Quality","Salvador Pérez Litrán,Patricio Salmeron Revuelta", , ,"Academic Press,India",9780128032169,"1st Edition,2015",436,India,English
Advanced Topics in Forensic DNA Typing: Interpretation,জন এম বাটলার,"","TK. 8,086",https://rokomari.com//book/122721/advanced-topics-in-forensic-dna-typing--interpretation,"",Advanced Topics in Forensic DNA Typing: Interpretation,John M Butler, , ,"Academic Press,India",9780124052130,"1st Edition,2014",608,India,English
Advances in Artificial Transportation Systems and Simulation,রোজাল্ডো জে এফ রোশিও,"","TK. 8,748",https://rokomari.com//book/122723/advances-in-artificial-transportation-systems-and-simulation,"",Advances in Artificial Transportation Systems and Simulation,Rosaldo J F Rossetti, ,Ronghui Liu,"Academic Press,India",9780123970411,"1st Edition,2014",256,India,English
Fundamentals of Technical Mathematics,সারহান এম. মুসা,"","TK. 8,176",https://rokomari.com//book/122760/fundamentals-of-technical-mathematics,"",Fundamentals of Technical Mathematics,Sarhan M. Musa, , ,"Academic Press,India",9780128019870,"1st  Edition,2015",408,India,English
Genetic and Genomic Resources for Grain Cereals Improvement,মোহর সিং,"","TK. 11,408",https://rokomari.com//book/122763/genetic-and-genomic-resources-for-grain-cereals-improvement,"",Genetic and Genomic Resources for Grain Cereals Improvement,Mohar Singh, ,Hari D. Upadhyaya,"Academic Press,India",9780128020005,"1st  Edition,2015",384,India,English
"Genetically Modified Organisms in Food: Production, Safety, Regulation and Public Health",ভিক্টর আর প্রেডি,"","TK. 10,287",https://rokomari.com//book/122766/genetically-modified-organisms-in-food--production--safety--regulation-and-public-health,"","Genetically Modified Organisms in Food: Production,Safety,Regulation and Public Health","Victor R Preedy,Ronald Ross Watson", , ,"Academic Press,India",9780128022597,"1st  Edition,2015",516,India,English
"Ground-Source Heat Pumps: Fundamentals, Experiments and Applications",ক্যালিন সেবারকিভিকি,"","TK. 6,496",https://rokomari.com//book/122769/ground-source-heat-pumps--fundamentals--experiments-and-applications,"","Ground-Source Heat Pumps: Fundamentals,Experiments and Applications","Calin Sebarchievici,Ioan Sarbu", , ,"Academic Press,India",9780128042205,"1st  Edition,2015",216,India,English
Halophytes for Food Security in Dry Lands,বিলকিস গুল,"","TK. 8,680",https://rokomari.com//book/122775/halophytes-for-food-security-in-dry-lands,"",Halophytes for Food Security in Dry Lands,"Bilquees Gul,Muhammad Ajmal Khan,Munir Ozturk", , ,"Academic Press,India",9780128018545,"1st  Edition,2015",360,India,English
