Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Judgment on 7th Amendment Case (AD) -2011,এডিসি পাবলিকেশন ,"",TK. 100,https://rokomari.com//book/83141/judgment-on-7th-amendment-case--ad---2011,"",Judgment on 7th Amendment Case (AD) -2011,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
Contempt of Court-2010,এডিসি পাবলিকেশন ,"",TK. 300,https://rokomari.com//book/83138/contempt-of-court-2010,"",Contempt of Court-2010,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
Law of Evidence -2009,এডিসি পাবলিকেশন ,"",TK. 300,https://rokomari.com//book/83139/law-of-evidence--2009,"",Law of Evidence -2009,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
Civil and Criminal Reference -2009,এডিসি পাবলিকেশন ,"",TK. 300,https://rokomari.com//book/83140/civil-and-criminal-reference--2009,"",Civil and Criminal Reference -2009,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
The Law Reporter Vol-1 (2011),এডিসি পাবলিকেশন ,"",TK. 100,https://rokomari.com//book/83143/the-law-reporter-vol-1--2011-,"",The Law Reporter Vol-1 (2011),ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
The Law Reporter Vol-1 (2012),এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83144/the-law-reporter-vol-1--2012-,"",The Law Reporter Vol-1 (2012),ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2007,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83148/adc-volume--2007,"",ADC Volume -2007,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2008,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83149/adc-volume--2008,"",ADC Volume -2008,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2009,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83150/adc-volume--2009,"",ADC Volume -2009,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
Negotiable Instrument Act- 2012,এডিসি পাবলিকেশন ,"",TK. 300,https://rokomari.com//book/83136/negotiable-instrument-act--2012,"",Negotiable Instrument Act- 2012,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
Law on Injunction and Stay Orders -2010,এডিসি পাবলিকেশন ,"",TK. 300,https://rokomari.com//book/83137/law-on-injunction-and-stay-orders--2010,"",Law on Injunction and Stay Orders -2010,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
Bangabandhu Murder Case -2012,এডিসি পাবলিকেশন ,TK. 350,TK. 298,https://rokomari.com//book/83142/bangabandhu-murder-case--2012,"",Bangabandhu Murder Case -2012,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2004,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83145/adc-volume--2004,"",ADC Volume -2004,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2005,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83146/adc-volume--2005,"",ADC Volume -2005,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2006,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83147/adc-volume--2006,"",ADC Volume -2006,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2010,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83151/adc-volume--2010,"",ADC Volume -2010,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2011,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83152/adc-volume--2011,"",ADC Volume -2011,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2012,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83153/adc-volume--2012,"",ADC Volume -2012,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
ADC Volume -2013,এডিসি পাবলিকেশন ,"",TK. 700,https://rokomari.com//book/83154/adc-volume--2013,"",ADC Volume -2013,ADC Publication, , ,ADC Publication, , , ,Bangladesh,English
