Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
রবীন্দ্রনাথ: স্মরণ-নিরীক্ষণ,পরিমল রায়,"",TK. 630,https://rokomari.com//book/137781/robindronath---smoron-nirikkhon,"",রবীন্দ্রনাথ: স্মরণ-নিরীক্ষণ,পরিমল রায়, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
বিষন্ন প্রবাসে,হরিদাস বালা,"",TK. 90,https://rokomari.com//book/137778/bishonno-probase,"",বিষন্ন প্রবাসে,হরিদাস বালা, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2014, ,ভারত,বাংলা
মন,মন্দিরা গাঙ্গুলী,"",TK. 144,https://rokomari.com//book/137779/mon,"",মন,মন্দিরা গাঙ্গুলী, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2009, ,ভারত,বাংলা
কবিবরেষু,পরিমল রায়,"",TK. 360,https://rokomari.com//book/137780/kobibreshu,"",কবিবরেষু,পরিমল রায়, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
মন্দিরার খাপছাড়া,মন্দিরা গাঙ্গুলী,"",TK. 90,https://rokomari.com//book/137782/mondirar-khapchara,"",মন্দিরার খাপছাড়া,মন্দিরা গাঙ্গুলী, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
শ্রীচরণেষু,শঙ্করী ভৌমিক,"",TK. 72,https://rokomari.com//book/137783/shreechoroneshu,"",শ্রীচরণেষু,শঙ্করী ভৌমিক, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
তোমাকে দিলাম রাত,জ্যোতিষ কুমার দেব,"",TK. 126,https://rokomari.com//book/137784/tomake-dilam-rat,"",তোমাকে দিলাম রাত,জ্যোতিষ কুমার দেব, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2011, ,ভারত,বাংলা
পাখি হয়ে যাই,কালিদাস বালা,"",TK. 135,https://rokomari.com//book/137785/pakhi-hoye-jai,"",পাখি হয়ে যাই,কালিদাস বালা, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2012, ,ভারত,বাংলা
গল্পবাসর,পরিমল রায়,"",TK. 540,https://rokomari.com//book/137786/golpobasor,"",গল্পবাসর,পরিমল রায়, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2012, ,ভারত,বাংলা
নক্ষত্রের সমাবেশ,পরিমল রায়,"",TK. 540,https://rokomari.com//book/137787/nokkhotter-somabesh,"",নক্ষত্রের সমাবেশ,পরিমল রায়, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2012, ,ভারত,বাংলা
স্মৃতিপথে দূরবীনে,দেবাশিস বাগচী,"",TK. 180,https://rokomari.com//book/137788/smritipothe-durbeene,"",স্মৃতিপথে দূরবীনে,দেবাশিস বাগচী, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2013, ,ভারত,বাংলা
শিবকল্প ব্রহ্মর্ষি শ্রীশ্রীতোতাপুরী মহারাজ,পরিমল রায়,"",TK. 90,https://rokomari.com//book/137789/shibkolpo-brohmorshi-shreeshreetotapuri-moharaj,"",শিবকল্প ব্রহ্মর্ষি শ্রীশ্রীতোতাপুরী মহারাজ,পরিমল রায়, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2013, ,ভারত,বাংলা
চুপকথাদের বোল ফুটেছে,ভারতী পাল,"",TK. 108,https://rokomari.com//book/137790/supkothader-bol-futeche,"",চুপকথাদের বোল ফুটেছে,ভারতী পাল, , ,আজকের ধুমকেতু প্রকাশনী (ভারত), ,2013, ,ভারত,বাংলা
