Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
সাত কিশোরের অভিযান,ইমদাদুল হক মিলন,TK. 200,TK. 150,https://rokomari.com//book/127575/shat-kishourar-ovijan,"",সাত কিশোরের অভিযান,ইমদাদুল হক মিলন, , ,আদিগন্ত প্রকাশন,9847032503030,"1st Published,2017",128,বাংলাদেশ,বাংলা
একাত্তরের মোসলেম ডাকাত,ইমদাদুল হক মিলন,TK. 175,TK. 131,https://rokomari.com//book/127574/eakttorar-moslam-dakat,"",একাত্তরের মোসলেম ডাকাত,ইমদাদুল হক মিলন, , ,আদিগন্ত প্রকাশন,9847032503023,"1st Published,2017",80,বাংলাদেশ,বাংলা
ছোটদের জ্ঞান-বিজ্ঞান সৌরজগতের কাহিনী,সুবর্ণা রায়হান,TK. 70,TK. 53,https://rokomari.com//book/95080/chotoder-gaan-begaan-sourojogoter-kaheni,"",ছোটদের জ্ঞান-বিজ্ঞান সৌরজগতের কাহিনী,সুবর্ণা রায়হান, , ,আদিগন্ত প্রকাশন,9847032501968,"1st,2015",16,বাংলাদেশ,বাংলা
ছোটদের জ্ঞান-বিজ্ঞান মহাবিশ্বের কাহিনী,সুবর্ণা রায়হান,TK. 70,TK. 53,https://rokomari.com//book/95085/chotoder-gaan-begaan-mohabiswer-kahinee,"",ছোটদের জ্ঞান-বিজ্ঞান মহাবিশ্বের কাহিনী,সুবর্ণা রায়হান, , ,আদিগন্ত প্রকাশন,9847032501951,"1st,2015",16,বাংলাদেশ,বাংলা
ছেলেধরার কবলে পরি,আনিসুল হক,TK. 80,TK. 60,https://rokomari.com//book/111767/chhele-dhorar-kobole-pori,"",ছেলেধরার কবলে পরি,আনিসুল হক, , ,আদিগন্ত প্রকাশন,9847032502797,"1st Published,2016",16,বাংলাদেশ,বাংলা
গল্পে গল্পে স্বাধীনতা,সিরু বাঙালি,TK. 300,TK. 225,https://rokomari.com//book/191825/golpe-golpe-swadhinota,"",গল্পে গল্পে স্বাধীনতা,সিরু বাঙালি, , ,আদিগন্ত প্রকাশন,9789848151457,"1st Published,2020",208,বাংলাদেশ,বাংলা
বাঙাল কেন যুদ্ধে গেল,সিরু বাঙালি,TK. 450,TK. 338,https://rokomari.com//book/173942/bangal-keno-juddhe-gelo,"",বাঙাল কেন যুদ্ধে গেল,সিরু বাঙালি, , ,আদিগন্ত প্রকাশন,9789848151259,"1st Published,2019", ,বাংলাদেশ,বাংলা
ছোটদের জ্ঞান-বিজ্ঞান ডাইনোসর জগৎ,সুবর্ণা রায়হান,TK. 80,TK. 60,https://rokomari.com//book/109850/chotoder-gyan-bigghan-dinosaur-jagat,"",ছোটদের জ্ঞান-বিজ্ঞান ডাইনোসর জগৎ,সুবর্ণা রায়হান, , ,আদিগন্ত প্রকাশন,9847032502607,"1st Published,2016",16,বাংলাদেশ,বাংলা
প্রাচীন পৃথিবীর সেরা ৭ প্রচেষ্টা ,আলী ইমাম,TK. 70,TK. 53,https://rokomari.com//book/94717/prachin-prithibir-sera-7--prochesta,"",প্রাচীন পৃথিবীর সেরা ৭ প্রচেষ্টা,আলী ইমাম, , ,আদিগন্ত প্রকাশন,9847032502538,"1st Published,2015",16,বাংলাদেশ,বাংলা
প্রাচীন পৃথিবীর সেরা ৭ গল্প,আলী ইমাম,TK. 70,TK. 53,https://rokomari.com//book/110960/prachin-prithibir-sera-satt-galpo,"",প্রাচীন পৃথিবীর সেরা ৭ গল্প,আলী ইমাম, , ,আদিগন্ত প্রকাশন,9847032502569,"1st Published,2015",16,বাংলাদেশ,বাংলা
