Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
শব্দকল্পদ্রুম,হায়াৎ মামুদ,"",TK. 315,https://rokomari.com//book/142578/shobdokolpodrumo,"",শব্দকল্পদ্রুম,হায়াৎ মামুদ, , ,অক্ষর পাবলিকেশন্স (ভারত),8189742825,"1st Published,2009",118,ভারত,বাংলা
বোবা ইস্তাহার,প্রবীর চক্রবর্তী,"",TK. 72,https://rokomari.com//book/142567/boba-istahar,"",বোবা ইস্তাহার,প্রবীর চক্রবর্তী, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
"হে রাত, বিবস্ত্র আমি",তমাল শেখর দে,"",TK. 81,https://rokomari.com//book/142568/he-rat--bibostro-ami,"","হে রাত,বিবস্ত্র আমি",তমাল শেখর দে, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
ভিখারি বালকের গান,ব্রজেন্দ্রকুমার সিংহ,"",TK. 90,https://rokomari.com//book/142570/bhikhari-baloker-gaan,"",ভিখারি বালকের গান,ব্রজেন্দ্রকুমার সিংহ, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
জীবন নরহের নির্বাচিত অসমিয়া কবিতা,জীবন নরহ,"",TK. 108,https://rokomari.com//book/142571/jibon-noroher-nirbachito-asomiya-kobita,"",জীবন নরহের নির্বাচিত অসমিয়া কবিতা,জীবন নরহ, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
রাজগী ত্রিপুরায় বৈষ্ণব ধর্মের বিকাশ,দ্বিজেন্দ্র নারায়ণ গোস্বামী,"",TK. 117,https://rokomari.com//book/142572/rajogi-tripuray-boishnob-dormer-bikash,"",রাজগী ত্রিপুরায় বৈষ্ণব ধর্মের বিকাশ,দ্বিজেন্দ্র নারায়ণ গোস্বামী, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
জীবনের নামতা,গৌরী বর্মণ,"",TK. 135,https://rokomari.com//book/142574/jiboner-namota,"",জীবনের নামতা,গৌরী বর্মণ, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
প্রেতচ্ছায়া ও অন্যান্য নাটক,সঞ্জয় কর,"",TK. 135,https://rokomari.com//book/142575/pretccha-o-anyanya-natoke,"",প্রেতচ্ছায়া ও অন্যান্য নাটক,সঞ্জয় কর, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
মহাশ্বেতা দেবীর কথা সাহিত্যে আদিবাসী জনজীবন,শিপ্রা দত্ত,"",TK. 360,https://rokomari.com//book/142579/mohashweta-devir-kothasahityo-adibasi-jonojibon,"",মহাশ্বেতা দেবীর কথা সাহিত্যে আদিবাসী জনজীবন,শিপ্রা দত্ত, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
অদ্বৈত মল্লবর্মণ : ব্রাত্য জীবনের ব্রাত্য কথাকার,বিমল চক্রবর্তী,"",TK. 920,https://rokomari.com//book/99501/adwaita-mallabarman---bratya-jibaner-bratya-kathakar,"",অদ্বৈত মল্লবর্মণ : ব্রাত্য জীবনের ব্রাত্য কথাকার,বিমল চক্রবর্তী, , ,অক্ষর পাবলিকেশন্স (ভারত),9788189742652,"1st,2012",824,ভারত,বাংলা
"শ্রীহট্ট-কাছাড়: মনীষী, মনীষা ও অন্যান্য",ঊষাররঞ্জন ভট্টাচার্য  ,"",TK. 540,https://rokomari.com//book/142576/shreehott-kachara---monishi--monisha-o-anyanya,"","শ্রীহট্ট-কাছাড়: মনীষী,মনীষা ও অন্যান্য",ঊষাররঞ্জন ভট্টাচার্য, , ,অক্ষর পাবলিকেশন্স (ভারত), ,2009, ,ভারত,বাংলা
