Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Research Methodology: A Complete Direction For Learners,ড. মো. আব্দুস সালাম আকন্দ,TK. 440,TK. 418,https://rokomari.com//book/173627/research-methodology--a-complete-direction-for-learners,"",Research Methodology: A Complete Direction For Learners,Dr. Md. Abdus Salam Akanda, , ,Akanda And Sons Publications,9789843441416,"2nd Published,2019",592,Bangladesh,English
