Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
গণিতের আই-কিউ ,আমিরুল ইসলাম দীপক,TK. 100,TK. 75,https://rokomari.com//book/37716/goniter-i-q,"",গণিতের আই-কিউ,আমিরুল ইসলাম দীপক, , ,আলেয়া বুক ডিপো,9849017900429,"1st Published,2018",48,বাংলাদেশ,বাংলা
শেয়ার ব্যবসার খুঁটিনাটি ,মোঃ আবুল কালাম ,TK. 250,TK. 188,https://rokomari.com//book/37816/share-bybsar-khnutinati,"সূচিপত্র*
প্রথম পদক্ষেপ*
শেয়ারবাজারের প্রাথমিক ধারণা*
শেয়ারবাজার কী*
শেয়ার বাজার ও মুদ্রা বাজারের মধ্যে পার্থক্য*
শেয়ারবাজারের প্রকারভেদ ও তাদের অবস্থান*
শেয়ারবাজারে অংশগ্রহণ*
শেয়ারবাজারে বিনিয়োগ*
যেভাগে শুরু করতে হবে*
বিও হিসাব  খোলা*
খরিদ্দার বা কাস্টমার হিসাব খোলা*
যৌথ হিসাব*
শর্তাবলি*
প্রয়োজনীয় কাগজপত্র*
সরাসরি হিসাব খোলা*
মনোনীত করা*
হিসাবের ক্ষমতা প্রদান*
শেয়ার ট্রান্সফার*
বিতরণ ও সমন্বয়সাধন*
শেয়ারের মালিক*
শেয়ারের সর্বশেষ হিসবা*
প্রবাসীদের বিও একাউন্ট*
শেয়ার কেনা-বেচার অর্ডার*
নিবন্ধন সনদপত্র*
ট্রেড কনফার্মেশন স্টেটমেন্ট*
টাকার রশিদ*
টাকা প্রদানের রশিদ*
টেলিফোনে অর্ডার*
শেয়ার রশিদ*
ইলেক্ট্রনিক ফরমে সংরক্ষণ ও লেনদেন*
শেয়ারের সর্বশেষ অবস্থা*
মাসিক/সাপ্তাহিক হিসাব পরীক্ষা*
বিনিয়োগকারীদের সুরক্ষা তহবিল*
বিচারকদের প্যানেল*
স্টক একসচেঞ্জের সদস্য *
সিকিউরিটিজ অ্যান্ড এক্সচেঞ্জ কমিশন*
তালিকাভুক্ত কোম্পানি*
DSE সূচক*
সার্বিক সূচক*
ডিএসই সাধারণ মূল্যসূচক*
ডিএসই ২০*
মিচুয়াল ফান্ড*
জিরো কুপন বন্ড বা বন্ড *
উঠতি পুঁজিবাজার*
বিনিয়োগ নিয়ে শেষ কথা*
শেয়ার বাজার সম্পর্কিত কিছু শব্দ-সংক্ষেপ

দ্বিতীয় পদক্ষেপ*
শেয়ার কেনা*
প্রাথমিক বাজার*
টাকা বা শেয়ার কিভাবে দেয়া হয়*
 প্রাথমিক বাজারে শেয়ারের দাম*
সেকেন্ডারি মার্কেট*
সেকেন্ডারি মার্কেটে বিনিয়োগের আগে যা করতে হবে*
সেকেন্ডারি মার্কেটের সিদ্ধান্ত কিভাবে নিতে হবে*
প্রাইমারি ও সেকেন্ডারি শেয়ারের পার্থক্য*
বিনিয়োগকারীর প্রকারভেদ*
বিনিয়োগকারীর প্রকারভেদ*
শেয়ারের ধরন*
কারা শেয়ারের মূল্য বরে করেন*
ব্রোকার দিয়ে শেয়ার কেনা*
EPS কী এবং তার বার্ষিক হিসাব*
নতুন ইস্যু*
আরো অনেক কিছু

তৃতীয় পদক্ষেপ*
বিভিন্ন কোম্পানি ও ব্রোকার হাউজের নাম*
যেসব কোম্পানির শেয়ার কেনাবেচা হয়*
চট্রগ্রাম স্টক এক্সচেঞ্জে অন্তর্ভুক্ত শেয়ারের নাম*
ঢাকা স্টক এক্সচেঞ্জে অন্তভূক্ত কোম্পানির নাম*
চট্রগ্রাম স্টক এক্সচেঞ্জে অন্তভূক্ত কোম্পানির নাম

চতুর্থ পদক্ষেপ*
অনলাইনে শেয়ারবাজার পড়া*
সিকিউরিটিজ ও এক্সচেঞ্জ কমিশন অনলাইন*
ঢাকা স্টক এক্সচেঞ্জ অনলাইন*
চট্রগ্রাম স্টক এক্সচেঞ্জ অনলাইন*
শেয়ারবাজারের বিভিন্ন শেয়ারের দাম যেভাবে পড়তে হয়*
সূচক কি*
মূল্যসূচককে যেভাবে পড়তে হবে*
কোম্পানি গ্রাফ

পঞ্চম পদক্ষেপ*
ব্যবসায় সফল হওয়ার মূলমন্ত্র*
নিজেকে জানা*
কর্ম পরিকল্পনা*
কাজ সম্পর্কে স্বচ্ছ ধারণা*
লক্ষ্য নির্ধারণ*
কাজের প্রতি মনোযোগ*
আত্মবিশ্বাস জাড়িয়ে তোলা*
সাফল্য অর্জনে করণীয়*
সহায়ক গ্রন্থ

ভূমিকা

শেয়ারবাজার এখন অনেকের ভাগ্য বদলানোর অন্যতম হাতিয়ারে পরিণত হয়েছে। শিক্ষিত-অশিক্ষিত নর-নারী প্রত্যেকেই দিন দিন এ ব্যবসার সাথে ওতপ্রোতভাবে জড়িয়ে পড়ছেন। বিষয়টা ভাবলে ভালোই লাগে।
একসময় পড়ালেখা শেষে অনেক বেকার ছাত্রকে হতাশায় ডুবতে দেখা গেছে। কিন্তু শেয়ারবাজার ওইসব বেকার ছাত্রের জন্য আশীর্বাদ হয়ে দেখা দিয়েছে। তাই চাকরি না হওয়া পর্যন্ত ছাত্ররা পড়াকালীন এবং পাস করার পরও এখন শেয়ার ব্যবসার সাথে সম্পৃক্ত হতে স্বাচ্ছন্দ্য বোধ করছে। নিঃসন্দেহে এটি একটি ভালো দিক। এতে যেমন একদিকে আমাদের বেকারত্ব দিন দিন কমে যাচ্ছে অন্যদিকে আমাদের অর্থনীতিও দিন দিন চাঙা হচ্ছে। কারণ এখান থেকে লাভবানরা লাভের অর্থ অন্য একটি ব্যবসায় বিনিয়োগ করছে, যা আমাদের উন্নয়নের চাকাকে গতিশীল করছে দিন দিন।
শেয়ার ব্যবসার সাথে যারা জড়িত তারা প্রত্যেকেই যে লাভের মুখ দেখেন তা কিন্তু নয়, অনেককেই দেখা যায় ক্ষতির শিকার হতে। এটা অবশ্যই দুঃখজনক বিষয়। লাভের মুখ দেখতে সবাই ভালোবাসে। কিন্তু লাভ করতে হলে যে শেয়ার ব্যবসার অনেক কিছুই জানা দরকার তা কিন্তু বেশিরভাগ বিনিয়োগকারী জানেন না বা মানেন না। এটি কিন্তু ঠিক নয়। প্রতিটি কাজের শুরুতেই কাজটি সম্পর্কে মোটামুটি একটা ধারণা থাকা একান্ত দরকার। তা না হলে সফল হওয়া সত্যিই কষ্টকর ব্যাপার হয়ে দাঁড়ায়।
যারা না জেনে না বুঝে হুজুগে শেয়ার ব্যবসার সাথে নিজেকে জড়িয়ে ফেলেন তাদের কথা মাথায় রেখেই ‘শেয়ার ব্যবসার খুঁটিনাটি’ বইটি লেখা হয়েছে। আশা করি এ বই শেয়ার ব্যবসায় জড়িত নতুন-পুরনো সবারই কাজে আসবে।
-লেখক",শেয়ার ব্যবসার খুঁটিনাটি,মোঃ আবুল কালাম, , ,আলেয়া বুক ডিপো,9789848934074,"1st Edition,2011",190,বাংলাদেশ,বাংলা
ভেষজ উদ্ভিদের কথা   ,প্রফেসর ড. নিশীথ কুমার পাল,TK. 400,TK. 300,https://rokomari.com//book/37812/veshoj-udvider-kotha,"মুখবন্ধ
উদ্ভিদ প্রকৃতির এক অমূল্য সম্পদ। মানুষ তথা অন্যান্য জীবজন্তুর দৈনন্দিন জীবনযাত্রায় উদ্ভিদের গুরুত্ব অপরিসীম। প্রাগৈতিহাসিক যুগ থেকে মানুষ রোগ -যন্ত্রণার হাত থেকে মুক্তি পাওয়ার জন্য ভেষজ উদ্ভিদ অর্থ্যাৎ বনৌষদি ব্যবহার করে আসছে। সকল প্রকার কবিরাজী ও হেকেমী ওষুধ গাছপালা থেকে প্রস্তুত হয়। বর্তমান যুগের অনেত অ্যালোপ্যাথিক রাসায়নিক দ্রব্যও উদ্ভিদজাত। বিভিন্ন ভেষজ উদ্ভিদে নানা রকম রাসায়নিক উপাদান আছে। বিশেষ রাসায়নিক পদার্থের উপস্থিতির জন্য এসব উদ্ভিদের রোগ উপশমকারী ধর্ম দেখা যায়। যেসব রাসায়নিক পদার্থ রোগ উপশম করতে পারে , তাদের বলে সক্রিয় উপাদান। এগুলো হলো উপক্ষার, গ্লাইকোসাইড ,ট্যানিন, রজন, জৈব অ্যাসিড প্রভৃতি। 

দক্ষিণ এশিয়ার মধ্যে বাংলাদেশ ও ভারত বৈচিত্র্যময় অঞ্চল এবং এখানকার জলবায়ু ভেষজ উদ্ভিদের জন্য উপযোগী। কিন্তু কালপরিক্রমায় পশ্চিমা বহুমাত্রিকা চিকিৎসা প্রযুক্তি ও মুনাফা বাণিজ্য গোষ্ঠীর উদ্ভাবনের ফলে আজ প্রকৃতি নির্ভর এসব চিকিৎসা পদ্ধতি বিলুপ্তির পথে। তবে, বিশেষত বাংলাদেশের মতো উন্নয়নশীল দেশে ভেষজ চিকিৎসা পদ্ধত্রি গুরুত্ব অপরিসীম।

এই পুস্তকে ৪৪৪ টি ভেষজ উদ্ভিদের সংক্ষিপ্ত পরিচয়, রাসায়নিক উপদান, উপযোগিতা ও ব্যবহার তুলে ধরা হয়েছে। তাই ছাত্রছাত্রীর সাথে সাথে সাধারণ পাঠকেরও ভেষজ উদ্ভিদ সম্পর্কে কৌতূহল বিনৃত্ত করবে এই পুস্তক। পুস্তকটির রচনার সময় আমাকে নানা ভাবে সাহায্য সহযোগিতা করেছেন রাজশাহী বিশ্ববিদ্যালয়ের উদ্ভিদবিজ্ঞানী বিভাগর সহযোগী অধ্যাপক ড. গৌরপদ ঘোষ। সে জন্য আমি তাঁকে আন্তরিক কৃতজ্ঞতা জানাচ্ছি। আমার স্ত্রী ড. দেবশ্রী পাল বরাবরের মতো উৎসাহিত ও সহযোগিতা করছেন। তাঁকে ধন্যবাদ। চিত্রের ব্যাপারে আমার প্রাক্তন ছাত্র শান্ত কুমার রায়ের সহযোগিতার কথা কৃতজ্ঞচিত্তে স্মরণ করছি। 

সুন্দরভাবে পুস্তকটি প্রকাশ করার জন্য আলেয়া বুক ডিপোকে ধন্যবাদ জানাচ্ছি। 
প্রফেসর ড. নিশীথ কুমার পাল 
উদ্ভিদবিজ্ঞান বিভাগ
রাজশাহী বিশ্ববিদ্যালয়
সূচিপত্র* 
প্রথম অধ্যায় : সূচনা  এবং ভেষজ উদ্ভিদের সংরক্ষণ*
দ্বিতীয় অধ্যায় : ঐতিহাসিক পটভূমিকা*
তৃতীয় অধ্যায় : ভেষজ উদ্ভিদের রাসায়নিক গঠন এবং সক্রিয় রাসায়নিক উপাদানের প্রকারভেদ*
চতুর্থ অধ্যায় : ভেষজ উদ্ভিদের পরিচিতি, রাসায়ানিক উপাদান ও ব্যবহার",ভেষজ উদ্ভিদের কথা,প্রফেসর ড. নিশীথ কুমার পাল, , ,আলেয়া বুক ডিপো,9847017100320,"3rd printed,2019",353,বাংলাদেশ,বাংলা
রাষ্ট্রীয় সংগঠনের রূপরেখা,ড. মোঃ মকসুদুর রহমান,TK. 430,TK. 391,https://rokomari.com//book/61868/rastriyo-songgothoner-ruprekha,"ভূমিকা
বইটির নবম সংস্করণ প্রকাশের চুক্তি হয় রাজশাহীস্থ আলীগড় লাইব্রেরীর মো: জহিরুল ইসলাম এর সাথে। কিন্তু তিনি শর্তানুসারে বই বাজরে সরবরাহ করতে সমর্থ হয়নি। সে কারণে গত বছর বাজারে কোন বই ছিল না। ইতোমধ্যে তিনি প্রয়োজনীয় লিখিত শর্তও ভঙ্গ করেছেন। বইটি মাত্র নবম সংস্করণের জন্য চুক্তি করা হয়। সেখানে উল্লেখ ছিল যে, কোন কারণে রাজশাহীর আলীগড় লাইব্রেরী বন্ধ হয়ে গেলে চুক্তিও বাতিল বলে গণ্য হবে।  তাছাড়া ৩ বছর মেয়াদও শেষ । তার সাথে ১০০ বার প্রচেষ্টা করেও কথা বলা যায়নি।তাই বইটির বহুল প্রচারের জন্য ঢাকার ‘আলেয়া বুক ডিপো’র মালিক মো: কাওসার আহমেদ-এর সাথে নতুন ভাবে প্রকাশের চুক্তি করা হয়। বইটিতে ‘এলিট’ নামে নতুন একটি অধ্যায় সংযোজন করা হয়েছে। বইটির বহুল প্রচার কামনা করি এবং আমার স্নেহভাজন ছাত্র-ছাত্রীবৃন্দ পাঠ করে উপকৃত হলে ধন্য হব।

আল্লাহ হাফেজ 
আলহাজ্জ্বন ড. মো. মকসুদুর রহমান
সূচিপত্র
প্রথম পর্ব*
প্রথম অধ্যায় : রাষ্ট্রবিজ্ঞানের বিষয়বস্তু*
দ্বিতীয় অধ্যায় : রাষ্ট্রের ধারণা ও উৎপত্তি*
তৃতীয় অধ্যায় : রাষ্ট্র ও সরকারি*
চতুর্থ অধ্যায় : সার্বভৌমত্ব*
পঞ্চম অধ্যায় : রাষ্ট্রবিজ্ঞানের মৌলিক ধারণা*
ষষ্ঠ অধ্যায় : জাতি, জাতীয়তাবাদ ও আন্তর্জাতিকতাবাদ
দ্বিতীয় পর্ব *

প্রথম অধ্যায় : সংবিধান*
দ্বিতীয় অধ্যায় : সরকারের শ্রেণী বিভাগ*
তৃতীয় অধ্যায় : ক্ষমতা স্বতন্ত্রীকরণনীতি*
চতুর্থ অধ্যায় : সরকারের অংগসমূহ*
পঞ্চম অধ্যায় : নির্বাচকমণ্ডলীি*
ষষ্ঠ অধ্যায় : রাজনৈতিক দল ও চাপ সৃষ্টিকারী গোষ্ঠি*
সপ্তম অধ্যা: জনমতি*
অষ্টম অধ্যায় : সরকারী কর্মচারী ও আমলাতন্ত্র *
নবম অধ্যায় : এলিট তত্ত্ব",রাষ্ট্রীয় সংগঠনের রূপরেখা,ড. মোঃ মকসুদুর রহমান, , ,আলেয়া বুক ডিপো,9789848934579,"13th Edition,2019",656,বাংলাদেশ,বাংলা
গণিতের মৌলিক বিষয়  ,আমিরুল ইসলাম দীপক,TK. 150,TK. 113,https://rokomari.com//book/37711/goniter-moilik-bisoy,"নিম্ন মাধ্যমিক, মাধ্যমিক ও উচ্চ মাধ্যমিকসহ সকল শ্রেণীর বীজগণিত, পাটিগণিত ও জ্যামিতির মৌলিক বিষয় এবং পদার্থ, রসায়ন ও দ্রা হিসাববিজ্ঞানের জরুরি তথ্য সম্বলিত । [বি.সি.এস. সহ সকল প্রতিযোগিতামূলক পরীক্ষার্থীদের জন্যও বিশেষ উপযোগী]

গণিতের মৌলিক বিষয় এর সূচী: *
গণিত পরিচিতি ৭*
বিষয় হিসেবে গণিত। ৮*
গণিতের বিকাশ যাদের কাছে ঋণী ৯
প্ৰথম ভাগ : বীজগণিত ১১-৩৭*
সেট সংক্রান্ত তথ্য ১১*
বাস্তব সংখ্যা, ব্যবধি ১৪*
সূচক ও লগারিদম ১৮*
সান্তধারা ২০*
সান্তধারা সূত্রাবলী ২৩*
বীজগণিতের সূত্রের প্রমাণ ২৪*
সূত্র ও অনুসিদ্ধান্তসমূহ ২৬*
উৎপাদক করার কৌশল ২৭*
বিনিয়োগ ও মুনাফা সম্পর্কিত সূত্রাবলি ২৮
দ্বিতীয় ভাগ : ত্রিকোণমিতি ২৯-৩৮*
ত্রিকোণমিতির প্রয়োজনীয় তথ্যাবলি ২৯*
কতিপয় সূত্রের প্রমাণ ৩০*
৩০ এবং ৬০°কোণের ত্রিকোণমিতিক অনুপাত ৩৪*
ত্রিকোণমিতির সূত্ৰসমূহ ৩৬*
কোগুলোর ত্রিকোণমিতিক অনুপাতগুলো ৩৮
তৃতীয় ভাগ : পরিমিতি ৩৯-৪৮*
পরিমিতির প্রয়োজনীয় তথ্যাবলি ৩৯*
পরিমিতির সূত্রাবলী ৪৭
চতুর্থ ভাগ : পাটিগণিত ৪৯-৬৫*
পাটিগণিতের মৌলিক বিষয়সমূহ ৪৯*
পরিমাপের বিভিন্ন একক সমূহ ৬২
পঞ্চম ভাগ : জ্যামিতি ৬৬-৭৯*
জ্যামিতি বিষয়ক সংজ্ঞাসমূহ। ৬৬*
জ্যামিতিতে ব্যবহৃত সাংকেতিক চিহ্ন ৭৯
ষষ্ঠ ভাগ : পদার্থ ও রসায়ন ৮০-৯০*
গণিত ও পদার্থ বিজ্ঞানের কিছু সাংকেতিক চিহ্ন ৮০*
পদার্থবিজ্ঞানের প্রয়োজনীয় সূত্রাবলি। ৮০*
বিভিন্ন ভৌত রাশির সংকেত, একক ও মাত্রা ৮৫*
কয়েকটি প্রয়োজনীয় একক। ৮৬*
ধাতু মৌলের চার্ট ৮৭*
অধাতু মৌলের চার্ট ৮৮*
রসায়নে ব্যবহৃত কয়েকটি প্রয়োজনীয় যৌগের সংকেত ৮৯
সপ্তম ভাগ : হিসাববিজ্ঞান ৯১-৯৬*
ডেবিট ও ক্রেডিট নির্ণয়ের সূত্র ৯১*
রেওয়ামিলের দাতা গ্রহীতা নির্ণয় করার সূত্র ৯১*
একটি আদর্শ জাবেদার নমুনা কপি ৯২",গণিতের মৌলিক বিষয়,আমিরুল ইসলাম দীপক, , ,আলেয়া বুক ডিপো,9848449221,"3rd Printed,2013",96,বাংলাদেশ,বাংলা
রোগ নিরাময়ে খাদ্য (ডায়েটোথেরাপি),প্রফেসর ড. নিশীথ কুমার পাল,TK. 250,TK. 188,https://rokomari.com//book/93707/rog-niramoye-khadyo--dietherapy-,"",রোগ নিরাময়ে খাদ্য (ডায়েটোথেরাপি),প্রফেসর ড. নিশীথ কুমার পাল, , ,আলেয়া বুক ডিপো,9789848934753,"1st Published,2015",176,বাংলাদেশ,বাংলা
অমর প্রেম,কাসেম বিন আবুবাকার,TK. 120,TK. 90,https://rokomari.com//book/37626/omor-prem,"",অমর প্রেম,কাসেম বিন আবুবাকার, , ,আলেয়া বুক ডিপো, , , ,বাংলাদেশ,বাংলা
বিশ্ব রাজনীতি। অতীত ও বর্তমান,ড. সুলতান মাহমুদ,TK. 300,TK. 225,https://rokomari.com//book/158152/bishwo-rajniti---otit-o-bartaman,"বর্তমানে চলছে বিশ্বায়নের স্লোগান। তথ্য প্রবাহের যুগে বিশ্বায়ন এখন একধাপ এগিয়ে। বিশ্বব্যাপী রাজনৈতিক যাত্রায় গণতন্ত্র অত্যন্ত জনপ্রিয়। শাসনব্যবস্থা হলেও নানা কারণে তা ব্যর্থ হতে চলেছে। সােভিয়েত ইউনিয়ন পতনের পর রাষ্ট্রনায়কেরা গণতন্ত্র প্রতিষ্ঠার প্রত্যয় নিয়ে ক্রমাগত সামনের দিকে পা বাড়াতে শুরু করলেও প্রতিনিয়ত সেই যাত্রায় হোঁচট লাগতে শুরু করেছে। বিংশ শতাব্দীর গােড়ার দিকে যে ধরনের রাজনৈতিক সংকট নিয়ে বিশ্বব্যবস্থার যাত্রা শুরু হয়েছিল, ঠিক সেই ধরনের সংকট একবিংশ শতাব্দীতে থাকলেও ভিন্ন এক ভয়াবহতা বিশ্বব্যবস্থাকে আক্রান্ত করছে ক্রমাগত। অন্ধকার, পশ্চাৎপদতা প্রভৃতির চ্যালেঞ্জকে অতিক্রম করে। রাষ্ট্রগুলাে যখন তথ্য-প্রযুক্তির হাত ধরে বিশ্বায়নের যাত্রাকে সফল করার দ্বারপ্রান্তে, ঠিক সেই সময়ই নানা ক্ষেত্রে বিশ্ব রাজনীতি উত্তপ্ত কিংবা উত্তেজিত হয়ে উঠছে ক্রমেই। উত্তপ্ত এই বিশ্বব্যবস্থার অতীত এবং সমসাময়িক ঘটনাসমূহের তাত্ত্বিক ও পর্যবেক্ষণমূলক বিশ্লেষণ এই গ্রন্থে স্থান পেয়েছে।",বিশ্ব রাজনীতি। অতীত ও বর্তমান,ড. সুলতান মাহমুদ, , ,আলেয়া বুক ডিপো,9789848934869,"1st Published,2018",344,বাংলাদেশ,বাংলা
আধুনিক মনোবিজ্ঞান  ,ড. কাজী সাইফুদ্দীন,TK. 350,TK. 319,https://rokomari.com//book/37852/adhunik-monobiggan,"",আধুনিক মনোবিজ্ঞান,ড. কাজী সাইফুদ্দীন, , ,আলেয়া বুক ডিপো,9847017100120,"4th Printed,2018",504,বাংলাদেশ,বাংলা
সেরা হাসির গল্প সংকলন : হাসি রাশি রাশি ,শিবরাম চক্রবর্তী,TK. 320,TK. 240,https://rokomari.com//book/128918/sera-hasir-golpo-songkolon-hasi-rashi-rashi,"",সেরা হাসির গল্প সংকলন : হাসি রাশি রাশি,শিবরাম চক্রবর্তী, , ,আলেয়া বুক ডিপো,9789848934982,"1st Published,2017",256,বাংলাদেশ,বাংলা
