Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
The People of the Mist,এইচ রিডের হাগগার্ড,"",TK. 990,https://rokomari.com//book/186582/the-people-of-the-mist,"",The People of the Mist,H. Rider Haggard, , ,Alpha Science International Ltd (India),9789386686862,"1st Edition,2017",400,India,English
Analysis of Water Distribution Networks,আর. গুপ্তা,"","TK. 9,985",https://rokomari.com//book/166490/analysis-of-water-distribution-networks,"",Analysis of Water Distribution Networks,"R. Gupta ,P.R. Bhave", , ,Alpha Science International Ltd (India),9781842653593,"1st edition,2006",536,India,English
