Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
জামালুল কুরআন( উর্দু বাংলা), حكيم الامت مولانا اشرف علي تهانوي رح  ( হাকীমুল উম্মত মাওলানা আশরাফ আলী থানভী রহ.),TK. 70,TK. 42,https://rokomari.com//book/176259/jamalul-quran--urdu-bangla-,"",জামালুল কুরআন( উর্দু বাংলা),حكيم الامت مولانا اشرف علي تهانوي رح  ( হাকীমুল উম্মত মাওলানা আশরাফ আলী থানভী রহ.),মাওলানা ফখরুল ইসলাম, ,আহবান প্রকাশনী, ,"1st Published,2018",79,বাংলাদেশ,বাংলা
নারী সাহাবীদের ঈমানজাগানিয়া জীবন চরিত,ড. আব্দুর রহমান রাফাত পাশা রহ.,TK. 120,TK. 72,https://rokomari.com//book/176265/nari-sahabider-imanjaganiya-jibon-chorito,"",নারী সাহাবীদের ঈমানজাগানিয়া জীবন চরিত,ড. আব্দুর রহমান রাফাত পাশা রহ.,মুফতি আবু ইউসুফ, ,আহবান প্রকাশনী, ,"Revised Edition,2018",96,বাংলাদেশ,বাংলা
আপনি কীভাবে চিন্তামুক্ত থাকবেন,ড. খালেদ মাহমুদ,TK. 160,TK. 96,https://rokomari.com//book/177268/apni-kivabe-chintamukto-thakben,"",আপনি কীভাবে চিন্তামুক্ত থাকবেন,"ড. খালেদ মাহমুদ,শায়েখ মুহাম্মাদ সিদ্দীক আল মিনশাবী",মাওলানা ফখরুল ইসলাম, ,আহবান প্রকাশনী, ,"1st Published,2019",128,বাংলাদেশ,বাংলা
হুকুকুল ইসলাম হুকুকুল ওয়ালেদাইন, حكيم الامت مولانا اشرف علي تهانوي رح  ( হাকীমুল উম্মত মাওলানা আশরাফ আলী থানভী রহ.),TK. 50,TK. 30,https://rokomari.com//book/126482/hukukul-islam-hukukul-oyaledain,"",হুকুকুল ইসলাম হুকুকুল ওয়ালেদাইন,"حكيم الامت مولانا اشرف علي تهانوي رح  ( হাকীমুল উম্মত মাওলানা আশরাফ আলী থানভী রহ.),হাকীমুল উম্মত মুজাদ্দিদুল মিল্লাত",বিনতে রিয়াজুল হক কাসেমী, ,আহবান প্রকাশনী, ,"1st Published,2017",48,বাংলাদেশ,বাংলা
গুলযারে সুন্নাত( উর্দু বাংলা),মাওলানা সাইয়েদ আসগর হুসাইন,TK. 80,TK. 48,https://rokomari.com//book/176261/gulzare-sunnat--urdu-bangla-,"",গুলযারে সুন্নাত( উর্দু বাংলা),মাওলানা সাইয়েদ আসগর হুসাইন,মাওলানা আবু ফারহান, ,আহবান প্রকাশনী, ,"1st Published,2018",80,বাংলাদেশ,বাংলা
হাদিসের আলোকে জাহান্নামি ছয় নারী,মুফতী আব্দুর রউফ সাখরাবী,TK. 100,TK. 60,https://rokomari.com//book/191617/hadiser-aloke-jahannami-6-nari,"",হাদিসের আলোকে জাহান্নামি ছয় নারী,মুফতী আব্দুর রউফ সাখরাবী,মাওলানা ফখরুল ইসলাম, ,আহবান প্রকাশনী, ,"1st Published,2019",64,বাংলাদেশ,বাংলা
নুযহাতুল কারী( উর্দু বাংলা),হযরত মাওঃ ইব্রাহীম সাহেব (দা. বা.),TK. 60,TK. 36,https://rokomari.com//book/176262/nuzhatul-kari--urdu-bangla-,"",নুযহাতুল কারী( উর্দু বাংলা),হযরত মাওঃ ইব্রাহীম সাহেব (দা. বা.),মাওলানা ফখরুল ইসলাম, ,আহবান প্রকাশনী, ,"1st Published,2018",48,বাংলাদেশ,বাংলা
বাংলা উর্দু কায়েদা (এমদাদিয়া),মাওলানা ফখরুল ইসলাম,TK. 60,TK. 36,https://rokomari.com//book/191640/bangla-urdu-kayeda--emdadiya-,"",বাংলা উর্দু কায়েদা (এমদাদিয়া), ,মাওলানা ফখরুল ইসলাম, ,Ahoban Prokashoni, ,"1st Published,2018",55,Bangladesh,Urdu
ফযীলতসহ পাঞ্জ সূরা এবং দরুদ ও সালাম,মাওলানা রেজাউল করিম,TK. 60,TK. 36,https://rokomari.com//book/139250/fojilotsoho-panjo-sura-ebong-dorud-o-salam,"",ফযীলতসহ পাঞ্জ সূরা এবং দরুদ ও সালাম, , ,মাওলানা রেজাউল করিম,আহবান প্রকাশনী, ,"1st Published,2017",61,বাংলাদেশ,বাংলা
বিশ্বনবীর ঐতিহাসিক উপদেশ,মাওলানা আসেম আব্দুল্লাহ,TK. 120,TK. 72,https://rokomari.com//book/177269/bishwonobir-oitihasik-upodesh,"",বিশ্বনবীর ঐতিহাসিক উপদেশ,মাওলানা আসেম আব্দুল্লাহ,মাওলানা ফখরুল ইসলাম, ,আহবান প্রকাশনী, ,"1st Published,2019",92,বাংলাদেশ,বাংলা
