Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
কবিতাসংগ্রহ (১৯৪৯-২০১৫),মণীন্দ্র গুপ্ত,"",TK. 900,https://rokomari.com//book/137807/kobitasongroho--1949-2015-,"",কবিতাসংগ্রহ (১৯৪৯-২০১৫),মণীন্দ্র গুপ্ত, , ,আদম (ভারত), ,"2nd Edition,2016",400,ভারত,বাংলা
কমলকুমার মজুমদারের চিঠি,প্রশান্ত মাজী,"",TK. 270,https://rokomari.com//book/137810/komolkumar-mojumderer-chithi,"",কমলকুমার মজুমদারের চিঠি,প্রশান্ত মাজী, , ,আদম (ভারত), ,2012, ,ভারত,বাংলা
শূন্যতা আমার মুকুট,নির্মল হালদার,"",TK. 81,https://rokomari.com//book/137808/shunyota-amar-mukut,"",শূন্যতা আমার মুকুট,নির্মল হালদার, , ,আদম (ভারত), ,2012, ,ভারত,বাংলা
চিত্রার্পিত,আলোক সরকার,"",TK. 108,https://rokomari.com//book/137809/chitrarpito,"",চিত্রার্পিত,আলোক সরকার, , ,আদম (ভারত), ,2012, ,ভারত,বাংলা
আমার স্বামী কমলকুমার,দয়াময়ী মজুমদার,"",TK. 225,https://rokomari.com//book/137811/amar-swami-komolkumar,"",আমার স্বামী কমলকুমার,দয়াময়ী মজুমদার, , ,আদম (ভারত), ,2012, ,ভারত,বাংলা
গৃহযুদ্ধের উঠোনে রচিত,দীপক রায়,"",TK. 108,https://rokomari.com//book/137812/grihojuddher-uthone-rochito,"",গৃহযুদ্ধের উঠোনে রচিত,দীপক রায়, , ,আদম (ভারত), ,2014, ,ভারত,বাংলা
মায়াহরিণঃ কবিতা সংগ্রহ - ১,অগ্নি বসু,"",TK. 360,https://rokomari.com//book/137813/mayahorin---kobita-songroho--1,"",মায়াহরিণঃ কবিতা সংগ্রহ - ১,অগ্নি বসু, , ,আদম (ভারত), ,2014, ,ভারত,বাংলা
রূপশালা,অমিতাভ মণ্ডল,"",TK. 108,https://rokomari.com//book/137814/rupshala,"",রূপশালা,অমিতাভ মণ্ডল, , ,আদম (ভারত), ,2014, ,ভারত,বাংলা
পবিত্র মানুষদের জন্য,আলোক সরকার,"",TK. 180,https://rokomari.com//book/137816/pobitro-manushder-jonno,"",পবিত্র মানুষদের জন্য,আলোক সরকার, , ,আদম (ভারত), ,2014, ,ভারত,বাংলা
এই আমার অবগাহন,নির্মল হালদার,"",TK. 180,https://rokomari.com//book/137817/ei-amar-obogahon,"",এই আমার অবগাহন,নির্মল হালদার, , ,আদম (ভারত), ,2014, ,ভারত,বাংলা
"স্মৃতি,তুমি পাথরের ফুল",পার্থ প্রতিম মজুমদার,"",TK. 144,https://rokomari.com//book/137818/smriti--tumi-pathorer-ful,"","স্মৃতি,তুমি পাথরের ফুল",পার্থ প্রতিম মজুমদার, , ,আদম (ভারত), ,2015, ,ভারত,বাংলা
দাহ্য মাধুকরী,সপ্তর্ষি বিশ্বাস,"",TK. 144,https://rokomari.com//book/137815/dahyo-madhukori,"",দাহ্য মাধুকরী,সপ্তর্ষি বিশ্বাস, , ,আদম (ভারত), ,2014, ,ভারত,বাংলা
