Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
দৈনিক সংগ্রাম মুক্তিযুদ্ধবিরোধী ভূমিকা,আলী আকবর টাবী,TK. 400,TK. 300,https://rokomari.com//book/160407/dainik-sangram-muktijuddabirodhi-bhumika,"",দৈনিক সংগ্রাম মুক্তিযুদ্ধবিরোধী ভূমিকা,আলী আকবর টাবী, , ,এবং মানুষ প্রকাশনী,9789849275575,"1st Published,2018",248,বাংলাদেশ,বাংলা
বৈজ্ঞানিক কল্পকাহিনী: বায়োমেশন,ফারহান নাভিদ চৌধুরী,TK. 140,TK. 105,https://rokomari.com//book/180230/boigganik-kolpokahini--biomation,"বিজ্ঞান আর প্রযুক্তির উন্নয়নের ধারাবাহিকতায় মানুষের তৈরি কম্পিউটার হয়ে ওঠে মানুষের চেয়েও পাঁচ গুণ বেশি বুদ্ধিমান। এই কম্পিউটারের নাম ‘ডুকাস। অতিবুদ্ধিমান ক্রুকাস তার আর্টিফিসিয়াল ইন্টেলিজেন্স দিয়ে পুরাে পৃথিবী নিজের দখলে নিয়ে নেয়, সাথে মানুষদেরও পরিণত করে যন্ত্রে। কিন্তু কয়েকজন সাহসী তরুণ-তরুণী সেই যন্ত্রের দাসত্ব না মেনে তার বিরুদ্ধে যুদ্ধ ঘােষণা করে বসে। নিজেদের চেয়ে বুদ্ধিমান কাস’ এর বিরুদ্ধে যুদ্ধে নেমে ওরা প্রতিটি পদক্ষেপে সম্মুখীন হয় হাজারাে বাধা আর বিপত্তির। মৃত্যুর ভয় ওদের নেই, কিন্তু তারপরও কি ওরা পারবে অসীম শক্তিশালী কুকাসকে দমন করতে?
আনােয়ার কামাল। কবি, গল্পকার, প্রাবন্ধিক ও সাহিত্য আলােচক সম্পাদক এবং মানুষ’ (সাহিত্য বিষয়ক ছােটকাগজ) ঢাকা।",বৈজ্ঞানিক কল্পকাহিনী: বায়োমেশন,ফারহান নাভিদ চৌধুরী, , ,এবং মানুষ প্রকাশনী,9789849386193,"1st Published,2019",64,বাংলাদেশ,বাংলা
ত্রিনিয়া,নাবিলা আনজুম জামান,TK. 120,TK. 90,https://rokomari.com//book/209177/trinia,"",ত্রিনিয়া,নাবিলা আনজুম জামান, , ,এবং মানুষ প্রকাশনী,9789849486305,"1st Published,2021", ,বাংলাদেশ,বাংলা
ভিতুর ডিম,এম. আসলাম লিটন,TK. 140,TK. 105,https://rokomari.com//book/160610/vitur-dim,"",ভিতুর ডিম,এম. আসলাম লিটন, , ,এবং মানুষ প্রকাশনী,9789849297505,"1st Published,2018",64,বাংলাদেশ,বাংলা
এবং মানুষ -বৈশাখ সংখ্যা ১৪২৫,আনোয়ার কামাল,TK. 60,TK. 45,https://rokomari.com//book/164956/ebong-manush--boishakh-songkha-1425,"",এবং মানুষ -বৈশাখ সংখ্যা ১৪২৫, , ,আনোয়ার কামাল,এবং মানুষ প্রকাশনী, ,"1st Published,2018", ,বাংলাদেশ,বাংলা
প্রেম ও পাপ,এম. আসলাম লিটন,TK. 120,TK. 90,https://rokomari.com//book/131584/prem-o-pap,"",প্রেম ও পাপ,এম. আসলাম লিটন, , ,এবং মানুষ প্রকাশনী,9789849275510,"1st Published,2017",48,বাংলাদেশ,বাংলা
নিরুপায় বৃত্ত,মিলু শামস,TK. 120,TK. 90,https://rokomari.com//book/179049/nirupay-britto,"",নিরুপায় বৃত্ত,মিলু শামস, , ,এবং মানুষ প্রকাশনী,9789849386117,"1st Published,2019",48,বাংলাদেশ,বাংলা
জাদুবাস্তবতা ও অন্যান্য,আনোয়ার কামাল,TK. 140,TK. 105,https://rokomari.com//book/129454/jadu-bastobota-o-onyanno,"",জাদুবাস্তবতা ও অন্যান্য,আনোয়ার কামাল, , ,এবং মানুষ প্রকাশনী,9789849275459,"1st Published,2017",80,বাংলাদেশ,বাংলা
বঙ্গবন্ধু ও বাংলাদেশ,হাফিজ আল হামিদ,TK. 250,TK. 188,https://rokomari.com//book/180232/bongobondhu-o-bangladesh,"",বঙ্গবন্ধু ও বাংলাদেশ,হাফিজ আল হামিদ, , ,এবং মানুষ প্রকাশনী,9789849326724,"1st Published,2019",104,বাংলাদেশ,বাংলা
অদৃ্শ্য ইশারা,ফারহানা রিতা,TK. 120,TK. 90,https://rokomari.com//book/198013/adrisho-ishara,"",অদৃ্শ্য ইশারা,ফারহানা রিতা, , ,এবং মানুষ প্রকাশনী,9789849347734,"1st Published,2020",56,বাংলাদেশ,বাংলা
