Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
হিন্দু সংস্কার দর্পণ,শ্রীমধুসূদন,"",TK. 252,https://rokomari.com//book/158849/hindu-songskar-dorpon,"",হিন্দু সংস্কার দর্পণ,শ্রীমধুসূদন, , ,অক্ষয় লাইব্রেরী, ,"1st Published,2016",240,ভারত,বাংলা
বৃহৎ শ্রীমদ্ভাগবত (দ্বাদশ স্কন্ধে সম্পূর্ণ),শ্রীবেণীমাধব শীল (ডক্টর অব ধর্ম),"","TK. 1,494",https://rokomari.com//book/184264/brihod-shrimodvagobot---12-skonde-sompurno-,"",বৃহৎ শ্রীমদ্ভাগবত (দ্বাদশ স্কন্ধে সম্পূর্ণ), , ,শ্রীবেণীমাধব শীল (ডক্টর অব ধর্ম),অক্ষয় লাইব্রেরী, ,"1st Published,2018",1072,ভারত,বাংলা
শ্রী শ্রী চৈতন্য চরিতামৃত,কৃষ্ণদাস কবিরাজ গোস্বামী,"","TK. 1,134",https://rokomari.com//book/184265/shree-shree-cheitonyo-choritamrito,"",শ্রী শ্রী চৈতন্য চরিতামৃত,কৃষ্ণদাস কবিরাজ গোস্বামী, ,দিলীপ মুখোপাধ্যায়,অক্ষয় লাইব্রেরী, ,"1st Published,2018",712,ভারত,বাংলা
শ্রী শ্রী ব্রহ্মবৈবর্ত্ত পুরাণ,শ্রীবেণীমাধব শীল (ডক্টর অব ধর্ম),"",TK. 954,https://rokomari.com//book/183709/sri-sri-brahmhoboibortyo-puran,"",শ্রী শ্রী ব্রহ্মবৈবর্ত্ত পুরাণ, , ,শ্রীবেণীমাধব শীল (ডক্টর অব ধর্ম),অক্ষয় লাইব্রেরী, ,"ReEditon,2018",736,ভারত,বাংলা
কাশীদাসী মহাভারত,কাশীরাম দাস বিরচিত,"","TK. 1,044",https://rokomari.com//book/183708/kashidasi-mohavarot,"",কাশীদাসী মহাভারত, , ,কাশীরাম দাস বিরচিত,অক্ষয় লাইব্রেরী, ,"Reprint,2018",1246,ভারত,বাংলা
