Title,Author,Original Price,Discounted Price,URL
গৌরবময় গৌড়-বঙ্গ,Kedarnath Gupta,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/9459/%E0%A6%97%E0%A7%8C%E0%A6%B0%E0%A6%AC%E0%A6%AE%E0%A6%AF%E0%A6%BC-%E0%A6%97%E0%A7%8C%E0%A6%A1%E0%A6%BC-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97
বাহারীস্তান-ই-গায়বী,মির্জা নাথান,"১,০৪৫.০০ টাকা",৯৯২.৭৫ টাকা,https://www.prothoma.com/product/8461/%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%80%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%A8-%E0%A6%87-%E0%A6%97%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%AC%E0%A7%80
মসির-ই-আলমগিরি,Md. Saki Mustad,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/8463/%E0%A6%AE%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%87-%E0%A6%86%E0%A6%B2%E0%A6%AE%E0%A6%97%E0%A6%BF%E0%A6%B0%E0%A6%BF
তারিখ-ই-ফিরুজশাহী,জিয়াউদ্দিন বারানী,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/8458/%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%96-%E0%A6%87-%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A7%81%E0%A6%9C%E0%A6%B6%E0%A6%BE%E0%A6%B9%E0%A7%80
তবকাত-ই-জাহাঙ্গিরি,Subir Kumar Pal,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/8460/%E0%A6%A4%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%A4-%E0%A6%87-%E0%A6%9C%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF%E0%A6%B0%E0%A6%BF
তবকাত-ই-নাসিরী,Minhaj E Siraj,"১,১৪০.০০ টাকা","১,০৮৩.০০ টাকা",https://www.prothoma.com/product/8453/%E0%A6%A4%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%A4-%E0%A6%87-%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A7%80
বিনির্মিত কলকাতা,প্রভাতকুমার মুখোপাধ্যায়,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/8456/%E0%A6%AC%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BF%E0%A6%A4-%E0%A6%95%E0%A6%B2%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A6%BE
বাঙলা ছড়ায় বাঙলাদেশের ইতিহাস,Susmita Shome,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/7422/%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%B2%E0%A6%BE-%E0%A6%9B%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8
দুই বাংলার দেশভাগের আখ্যান,Bijoy Sinha,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/7347/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%AD%E0%A6%BE%E0%A6%97%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8
"মালদহ (ভাষা-শিক্ষা, সাহিত্য-সংস্কৃতি)",সুস্মিতা সোম,"১,০৪৫.০০ টাকা",৯৯২.৭৫ টাকা,https://www.prothoma.com/product/6097/%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%A6%E0%A6%B9-%28%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%29
