Title,Author,Original Price,Discounted Price,URL
বিদ্যাসাগর এক বহু মাত্রিক পর্যালোচনা,দেবব্রত ঘোষ,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/10391/%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%97%E0%A6%B0-%E0%A6%8F%E0%A6%95-%E0%A6%AC%E0%A6%B9%E0%A7%81-%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%95-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A7%8B%E0%A6%9A%E0%A6%A8%E0%A6%BE
উনিশ শতকের বাঙালিজীবন ও সংস্কৃতি,"স্বপন বসু, ইন্দ্রজিৎ চৌধুরী","১,১৭৮.০০ টাকা","১,১১৯.১০ টাকা",https://www.prothoma.com/product/10321/%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%B6-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8-%E0%A6%93-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF-1
শত মনীষী শত পত্র,আশিস সরকার,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/10316/%E0%A6%B6%E0%A6%A4-%E0%A6%AE%E0%A6%A8%E0%A7%80%E0%A6%B7%E0%A7%80-%E0%A6%B6%E0%A6%A4-%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%B0
বাংলার মতুয়া আন্দোলন,মনোশান্ত বিশ্বাস,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/10313/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%A4%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8-1
মিথ-পুরানণের ভাঙাগড়া,চন্দ্রমল্লি সেনগুপ্ত,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/10301/%E0%A6%AE%E0%A6%BF%E0%A6%A5-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A6%A3%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%97%E0%A6%A1%E0%A6%BC%E0%A6%BE
দুই শতকের বাংলা সংবাদ সাময়কিপত্র,"মুনতাসির মামুন, স্বপন বসু",৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/10294/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B8%E0%A6%82%E0%A6%AC%E0%A6%BE%E0%A6%A6-%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%B0
বাংলায় নবচেতনার ইতিহাস,স্বপন বসু,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/10291/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%A8%E0%A6%AC%E0%A6%9A%E0%A7%87%E0%A6%A4%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8
বাংলা দেহতত্ত্বের গান,সুধীর চক্রবর্তী,৫৩২.০০ টাকা,৫০৫.৪০ টাকা,https://www.prothoma.com/product/10290/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%A8-1
"উৎসব,বিনোদন,পূজাচার ও অনুষ্ঠানাদির আঙিনায় বাংলা",Pradyot Kumar Maity,"১,০৪৫.০০ টাকা",৯৯২.৭৫ টাকা,https://www.prothoma.com/product/9575/%E0%A6%89%E0%A7%8E%E0%A6%B8%E0%A6%AC%E0%A6%AC%E0%A6%BF%E0%A6%A8%E0%A7%8B%E0%A6%A6%E0%A6%A8%E0%A6%AA%E0%A7%82%E0%A6%9C%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%93-%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%B7%E0%A7%8D%E0%A6%A0%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%A6%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%99%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE
সাহিত্য গবেষণা পদ্ধতি ও প্রয়োগ,Jayanta Gushwami,১৫২.০০ টাকা,১৪৪.৪০ টাকা,https://www.prothoma.com/product/9555/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%97%E0%A6%AC%E0%A7%87%E0%A6%B7%E0%A6%A3%E0%A6%BE-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF-%E0%A6%93-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC%E0%A7%8B%E0%A6%97
লোকনৃত্য-ছৌ,সান্তি সিংহ,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9041/%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%A8%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%9B%E0%A7%8C
কলকাতার স্ট্যাচু,Kamal Sarkar,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/8951/%E0%A6%95%E0%A6%B2%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%81
সামাজিক চালচিত্র (সেকাল-একাল),Anusree Ghosh,২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/8370/%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%95-%E0%A6%9A%E0%A6%BE%E0%A6%B2%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0-%28%E0%A6%B8%E0%A7%87%E0%A6%95%E0%A6%BE%E0%A6%B2-%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%B2%29
বাংলা শিশুসাহিত্য সেকাল ও একাল,Asrafi Khatun,"১,৩৬৮.০০ টাকা","১,২৯৯.৬০ টাকা",https://www.prothoma.com/product/8369/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A7%87%E0%A6%95%E0%A6%BE%E0%A6%B2-%E0%A6%93-%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%B2
উনিশ শতকের বাঙালিজীবন ও সংস্কৃতি,Swapan Basu,"১,১৭৮.০০ টাকা","১,১১৯.১০ টাকা",https://www.prothoma.com/product/8367/%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A6%B6-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8-%E0%A6%93-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF
