Title,Author,Original Price,Discounted Price,URL
আখ্যান পঞ্চাশ,মধুময় পাল,"১,৩৩০.০০ টাকা","১,২৬৩.৫০ টাকা",https://www.prothoma.com/product/10365/%E0%A6%86%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%AA%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%B6
আওরঙ্গজেব দ্য ম্যান আন্ড দ্য মিথ,অড্রি ট্রুসকে,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/10344/%E0%A6%86%E0%A6%93%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%9C%E0%A7%87%E0%A6%AC-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AE%E0%A6%BF%E0%A6%A5
বাংলাদেশে/র চলচ্চিত্র,Bidhan Rebeiro,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9128/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0-1
লালনের সাধনসঙ্গিনী,সোমব্রত সরকার,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/8029/%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%BE%E0%A6%A7%E0%A6%A8%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF%E0%A6%A8%E0%A7%80
জাপানে গণিকা সংস্কৃতি,Probir Bikash Sarkar,১৪২.০০ টাকা,১৩৪.৯০ টাকা,https://www.prothoma.com/product/8025/%E0%A6%9C%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%95%E0%A6%BE-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF
আওরঙ্গজেব দ্য ম্যান অ্যান্ড দ্য মিথ,অড্রি ট্রুসকে,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/8027/%E0%A6%86%E0%A6%93%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%9C%E0%A7%87%E0%A6%AC-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AE%E0%A6%BF%E0%A6%A5
হাস্যরসিক রবীন্দ্রনাথ,Tapash Roy,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/8023/%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A6%B0%E0%A6%B8%E0%A6%BF%E0%A6%95-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5
ওরা ক্লাস করে,বিনায়ক বন্দ্যোপাধ্যায়,২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/7311/%E0%A6%93%E0%A6%B0%E0%A6%BE-%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B8-%E0%A6%95%E0%A6%B0%E0%A7%87
Star Eid A midsummer (2018),Mahfuz Anam,১৫০.০০ টাকা,১৪২.৫০ টাকা,https://www.prothoma.com/product/7266/star-eid-a-midsummer-%282018%29
লিওনার্দো লালন লাকাঁ,বিধান রিবেরু,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/6415/%E0%A6%B2%E0%A6%BF%E0%A6%93%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A7%8B-%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%A8-%E0%A6%B2%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%81
দেহতত্ত্বের গোপন কড়চা,সোমব্রত সরকার,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/6237/%E0%A6%A6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A7%8B%E0%A6%AA%E0%A6%A8-%E0%A6%95%E0%A6%A1%E0%A6%BC%E0%A6%9A%E0%A6%BE
বাউলকোষ,সুমনকুমার দাশ,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/6166/%E0%A6%AC%E0%A6%BE%E0%A6%89%E0%A6%B2%E0%A6%95%E0%A7%8B%E0%A6%B7
লালন প্রসঙ্গ অপ্রসঙ্গ,Avijit Pal,২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/5523/%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97-%E0%A6%85%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97
এবং বাংলার লৌকিক জলযান,Nihar Majumdar,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/4778/%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%B2%E0%A7%8C%E0%A6%95%E0%A6%BF%E0%A6%95-%E0%A6%9C%E0%A6%B2%E0%A6%AF%E0%A6%BE%E0%A6%A8
বাংলাদেশের চলচ্চিত্র,ড. মোঃ জাহাঙ্গীর হোসেন,৬৫০.০০ টাকা,৬১৭.৫০ টাকা,https://www.prothoma.com/product/4672/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0
