Title,Author,Original Price,Discounted Price,URL,Image
কিশোর মুক্তিযোদ্ধা সমগ্র,মোস্তফা হোসেইন,৪৫০.০০ টাকা,৩৩৭.৫০ টাকা,https://www.prothoma.com/product/8830/%E0%A6%95%E0%A6%BF%E0%A6%B6%E0%A7%8B%E0%A6%B0-%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BE-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60225177f204d_1612861815.jpg
Humorously Yours,নাভিদ মাহবুব,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/8606/humorously-yours,https://image.prothoma.com/productThumbs/2021/02/602251116dd34_1612861713.jpg
The Ocean Of Mrs Nagai,লেখক,৩০০.০০ টাকা,২২৫.০০ টাকা,https://www.prothoma.com/product/7596/the-ocean-of-mrs-nagai,https://image.prothoma.com/productThumbs/2021/02/60224eea372cb_1612861162.jpg
১৯৭১ - তারাশঙ্কর বন্দোপাধ্যায়,তারাশঙ্কর বন্দ্যোপাধ্যায়,৩০০.০০ টাকা,২২৫.০০ টাকা,https://www.prothoma.com/product/7229/%E0%A7%A7%E0%A7%AF%E0%A7%AD%E0%A7%A7---%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%B6%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%B0-%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AF%E0%A6%BC,https://image.prothoma.com/productThumbs/2021/02/60224adc3a53c_1612860124.jpg
আবুল মনসুর আহমদের শ্রেষ্ঠ গল্প (HB),নুরুল আমিন,৬৫০.০০ টাকা,৪৮৭.৫০ টাকা,https://www.prothoma.com/product/7223/%E0%A6%86%E0%A6%AC%E0%A7%81%E0%A6%B2-%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A7%81%E0%A6%B0-%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%A0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA-%28hb%29,https://image.prothoma.com/productThumbs/2021/02/60224adad6b72_1612860122.jpg
Demons - Nesar Nadim,নেসার নাদিম,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/7227/demons---nesar-nadim,https://image.prothoma.com/productThumbs/2021/02/60224adbc73d2_1612860123.jpg
আবুল মনসুর আহমদের শ্রেষ্ঠ গল্প (PB),নুরুল আমিন,৪৭৫.০০ টাকা,৩৫৬.২৫ টাকা,https://www.prothoma.com/product/7221/%E0%A6%86%E0%A6%AC%E0%A7%81%E0%A6%B2-%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A7%81%E0%A6%B0-%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%A0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA-%28pb%29,https://image.prothoma.com/productThumbs/2021/02/60224ada66fb9_1612860122.jpg
সংগ্রামী নারী ৫২ ও ৭১,বাশার খান,৩৫০.০০ টাকা,২৬২.৫০ টাকা,https://www.prothoma.com/product/5884/%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80-%E0%A7%AB%E0%A7%A8-%E0%A6%93-%E0%A7%AD%E0%A7%A7,https://image.prothoma.com/productThumbs/2021/02/602247393ae26_1612859193.jpg
রবীন্দ্রকাব্য প্রবাহ,শ্রী প্রমথনাথ বিশী,৪১৮.০০ টাকা,৩১৩.৫০ টাকা,https://www.prothoma.com/product/5264/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%B9-1,https://image.prothoma.com/productThumbs/2021/02/6022449c86529_1612858524.jpg
প্রাক্তন - নন্দিতা রায় ও শিবপ্রসাদ মুখোপাধ্যায়,নন্দিতা রায়,৫৭০.০০ টাকা,৪২৭.৫০ টাকা,https://www.prothoma.com/product/4666/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%A8---%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%A4%E0%A6%BE-%E0%A6%B0%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%93-%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%BE%E0%A6%A6-%E0%A6%AE%E0%A7%81%E0%A6%96%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AF%E0%A6%BC,https://image.prothoma.com/productThumbs/2021/02/6022435626d0f_1612858198.jpg
