Title,Author,Original Price,Discounted Price,URL,Image
"Jerusalem: One City, Three Faiths",ক্যারেন আর্মস্ট্রং,"১,৭০৮.০০ টাকা","১,৬২২.৬০ টাকা",https://www.prothoma.com/product/10340/jerusalem:-one-city-three-faiths,https://image.prothoma.com/productThumbs/2021/03/6050aea108ead_1615900321.jpg
THE CLASH OF CIVILIZATIONS,স্যামুয়েল পি হ্যান্টিংটন,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/10339/the-clash-of-civilizations,https://image.prothoma.com/productThumbs/2021/03/6050add6b2bc4_1615900118.jpg
IN AN ANTIQUE LAND,অমিতাভ ঘোষ,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/10335/in-an-antique-land,https://image.prothoma.com/productThumbs/2021/03/6050a808cf7b1_1615898632.jpg
LETTERS FOR A NATION,জওহরলাল নেহ্‌রু,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/10333/letters-for-a-nation,https://image.prothoma.com/productThumbs/2021/03/6050a550e46e7_1615897936.jpg
LOVE IN THE TIME OF CHOLERA,গাব্রিয়েল গার্সিয়া মার্কেস,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/10329/love-in-the-time-of-cholera,https://image.prothoma.com/productThumbs/2021/03/6050a229ca798_1615897129.jpg
THE DIARY OF A YOUNG GIRL,আনা ফ্রাঙ্ক,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/10327/the-diary-of-a-young-girl,https://image.prothoma.com/productThumbs/2021/03/60509fb93130b_1615896505.jpg
ONE HUNDRED YEARS OF SOLITUDE,গাব্রিয়েল গার্সিয়া মার্কেস,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/10326/one-hundred-years-of-solitude,https://image.prothoma.com/productThumbs/2021/03/60509e365a856_1615896118.jpg
SEA OF POPPIES,অমিতাভ ঘোষ,৯৪৮.০০ টাকা,৪৭৪.০৫ টাকা,https://www.prothoma.com/product/10305/sea-of-poppies,https://image.prothoma.com/productThumbs/2021/03/60507547dda26_1615885639.jpg
SILENT HOUSE,ওরহান পামুক,৭৫৮.০০ টাকা,৩৭৯.০৫ টাকা,https://www.prothoma.com/product/10302/silent-house-1,https://image.prothoma.com/productThumbs/2021/03/605073668c7a3_1615885158.jpg
Democrats And Dissenters,রামচন্দ্র গুহ,"১,৩২৮.০০ টাকা","১,২৬১.৬০ টাকা",https://www.prothoma.com/product/8849/democrats-and-dissenters,https://image.prothoma.com/productThumbs/2021/02/6022517cf08ac_1612861820.jpg
Tamas,ভিষম সাহনি,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/8746/tamas,https://image.prothoma.com/productThumbs/2021/02/602251610e3ce_1612861793.jpg
The Bandits of Bombay,সত্যজিৎ রায়,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/8744/the-bandits-of-bombay,https://image.prothoma.com/productThumbs/2021/02/6022516085fb0_1612861792.jpg
Beastly Tales From Here and There,ভিক্রম সেথ,৩৭৮.০০ টাকা,৩৫৯.১০ টাকা,https://www.prothoma.com/product/8675/beastly-tales-from-here-and-there,https://image.prothoma.com/productThumbs/2021/02/602251332fa36_1612861747.jpg
The Moonstone,উইলকি কলিন্স,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/8674/the-moonstone,https://image.prothoma.com/productThumbs/2021/02/6022513241525_1612861746.jpg
Key Words with Peter and Jane The holiday camp mystery,W. Murray,১৮৮.০০ টাকা,১৭৮.৬০ টাকা,https://www.prothoma.com/product/8633/key-words-with-peter-and-jane-the-holiday-camp-mystery,https://image.prothoma.com/productThumbs/2021/02/6022511e21ab8_1612861726.jpg
Key Words with Peter and Jane Easy to sound,W. Murray,১৮৮.০০ টাকা,১৭৮.৬০ টাকা,https://www.prothoma.com/product/8634/key-words-with-peter-and-jane-easy-to-sound,https://image.prothoma.com/productThumbs/2021/02/6022511e92e25_1612861726.jpg
Key Words with Peter and Jane Say the Sound,W. Murray,১৮৮.০০ টাকা,১৭৮.৬০ টাকা,https://www.prothoma.com/product/8631/key-words-with-peter-and-jane-say-the-sound,https://image.prothoma.com/productThumbs/2021/02/6022511d442cb_1612861725.jpg
Key Words with Peter and Jane Books are exciting,W. Murray,১৮৮.০০ টাকা,১৭৮.৬০ টাকা,https://www.prothoma.com/product/8632/key-words-with-peter-and-jane-books-are-exciting,https://image.prothoma.com/productThumbs/2021/02/6022511db9ccb_1612861725.jpg
The Sky Is The Limit,Unmukt Chand,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/8531/the-sky-is-the-limit,https://image.prothoma.com/productThumbs/2021/02/602250f3ce936_1612861683.jpg
The Rivered Earth,ভিক্রম সেথ,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/8256/the-rivered-earth,https://image.prothoma.com/productThumbs/2021/02/602250402dfee_1612861504.jpg
Another Chance at Life,Shreya Prabhu Jindal,৩৭৮.০০ টাকা,৩৫৯.১০ টাকা,https://www.prothoma.com/product/8255/another-chance-at-life,https://image.prothoma.com/productThumbs/2021/02/6022503f91272_1612861503.jpg
Arion & the Dolphin,ভিক্রম সেথ,৩৭৮.০০ টাকা,৩৫৯.১০ টাকা,https://www.prothoma.com/product/8221/arion-&-the-dolphin,https://image.prothoma.com/productThumbs/2021/02/6022502e20db3_1612861486.jpg
Industry and Empire : From 1750 to the Present Day,Eric John Ernest Hobsbawm,"১,৬১৫.০০ টাকা","১,৫৩৪.২৫ টাকা",https://www.prothoma.com/product/8159/industry-and-empire-:-from-1750-to-the-present-day,https://image.prothoma.com/productThumbs/2021/02/60225012a23d4_1612861458.jpg
The penguin Dictionary of Science,M. J. Clugston,"১,৪৯০.০০ টাকা","১,৪১৫.৫০ টাকা",https://www.prothoma.com/product/7931/the-penguin-dictionary-of-science,https://image.prothoma.com/productThumbs/2021/02/60224f957916f_1612861333.jpg
"Modernism : A Guide to European Literature, 1890-1930",Malcolm Bradbury,"১,২৩৫.০০ টাকা","১,১৭৩.২৫ টাকা",https://www.prothoma.com/product/7913/modernism-:-a-guide-to-european-literature-1890-1930,https://image.prothoma.com/productThumbs/2021/02/60224f8d3f511_1612861325.jpg
