Title,Author,Original Price,Discounted Price,URL
Caleb Williams,William Godwin,৫২২.০০ টাকা,৪৯৫.৯০ টাকা,https://www.prothoma.com/product/7989/caleb-williams
Biotechnology How it is Changing our Life,Michael Fumento,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/7152/biotechnology-how-it-is-changing-our-life
Research Methods for Management,Dr. S. Shajahan,৯০২.০০ টাকা,৮৫৬.৯০ টাকা,https://www.prothoma.com/product/7151/research-methods-for-management
Autobiography of an Unknown Indian,Nirad C Chaudhuri,৯৪৮.০০ টাকা,৯০০.৬০ টাকা,https://www.prothoma.com/product/7150/autobiography-of-an-unknown-indian
Power Math,Brandon Royal,৫৬৮.০০ টাকা,৫৩৯.৬০ টাকা,https://www.prothoma.com/product/7147/power-math
The Greatest Miracle tn the World,OG Mandino,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/7148/the-greatest-miracle-tn-the-world
Past Lives Present Stories,Judith Mackrell,৫৬৮.০০ টাকা,৫৩৯.৬০ টাকা,https://www.prothoma.com/product/7146/past-lives-present-stories
Memory Power,দেভল বাথিয়া,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/7144/memory-power
75 People Who Changed the World,ইরা রিফকীন,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/7143/75-people-who-changed-the-world
The Haunting of Sherlock Holmes and other Stories,Sherlock Holmes,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/7139/the-haunting-of-sherlock-holmes-and-other-stories
Finance for HR Managers,David Davies,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/7138/finance-for-hr-managers
How Apple inc Changed the World,Jason D O Grady,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/7105/how-apple-inc-changed-the-world
Our Favourite Indian Stories,খুশবন্ত সিং,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/7099/our-favourite-indian-stories
Nature Cure,Dr. H. K. Bakhru,৭৫৮.০০ টাকা,৭২০.১০ টাকা,https://www.prothoma.com/product/7101/nature-cure
A Fistful of Love,Om Swami,৬১৮.০০ টাকা,৫৮৭.১০ টাকা,https://www.prothoma.com/product/7097/a-fistful-of-love
Corporate Chanakya on Management,রাধাকৃষ্ণন পিল্লাই,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/7089/corporate-chanakya-on-management
The Greatest Salesman in the World,OG Mandino,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/7091/the-greatest-salesman-in-the-world
