Title,Author,Original Price,Discounted Price,URL
নাস্তিক পণ্ডিতের ভিটা অতীশ দীপংকরের পৃথিবী,সন্মাত্রানন্দ,৯৫০.০০ টাকা,৭১২.৫০ টাকা,https://www.prothoma.com/product/10376/%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%AA%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%BF%E0%A6%9F%E0%A6%BE-%E0%A6%85%E0%A6%A4%E0%A7%80%E0%A6%B6-%E0%A6%A6%E0%A7%80%E0%A6%AA%E0%A6%82%E0%A6%95%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%83%E0%A6%A5%E0%A6%BF%E0%A6%AC%E0%A7%80
মাল গুড়ি ডেজ,আর. কে. নারায়ন,৭৬০.০০ টাকা,৫৭০.০০ টাকা,https://www.prothoma.com/product/10368/%E0%A6%AE%E0%A6%BE%E0%A6%B2-%E0%A6%97%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BF-%E0%A6%A1%E0%A7%87%E0%A6%9C
বাংলার মুখ,স্বপন কুমার ঠাকুর,৩৩৬.৩০ টাকা,২৫২.২২ টাকা,https://www.prothoma.com/product/10343/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A7%81%E0%A6%96-1
আমি শুধু পাঁচ বছর চেয়েছিলাম,Saintan Thakur,১৭১.০০ টাকা,১২৮.২৫ টাকা,https://www.prothoma.com/product/9303/%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%B6%E0%A7%81%E0%A6%A7%E0%A7%81-%E0%A6%AA%E0%A6%BE%E0%A6%81%E0%A6%9A-%E0%A6%AC%E0%A6%9B%E0%A6%B0-%E0%A6%9A%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%9B%E0%A6%BF%E0%A6%B2%E0%A6%BE%E0%A6%AE
লুপ্ত নাসপাতির গন্ধ,অনির্বাণ বসু,৫২২.০০ টাকা,৩৯১.৫০ টাকা,https://www.prothoma.com/product/9138/%E0%A6%B2%E0%A7%81%E0%A6%AA%E0%A7%8D%E0%A6%A4-%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%97%E0%A6%A8%E0%A7%8D%E0%A6%A7
ভালো ভাঙালির কালো বই,কৃষ্ণপ্রিয় দাশগুপ্ত,৯৫০.০০ টাকা,৭১২.৫০ টাকা,https://www.prothoma.com/product/8148/%E0%A6%AD%E0%A6%BE%E0%A6%B2%E0%A7%8B-%E0%A6%AD%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A7%8B-%E0%A6%AC%E0%A6%87
নির্বাচিত গদ্যলেখা,সংখা ঘোষ,৯৫০.০০ টাকা,৭১২.৫০ টাকা,https://www.prothoma.com/product/8144/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%97%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%BE
দুটো বা তিনটে জিনিস যা আমি তার বিষয়ে জানি,সঞ্চয় মুখোপাধ্যায়,১৯০.০০ টাকা,১৪২.৫০ টাকা,https://www.prothoma.com/product/7427/%E0%A6%A6%E0%A7%81%E0%A6%9F%E0%A7%8B-%E0%A6%AC%E0%A6%BE-%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A7%87-%E0%A6%9C%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%B8-%E0%A6%AF%E0%A6%BE-%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%9C%E0%A6%BE%E0%A6%A8%E0%A6%BF
প্রজাপতি বলো আমি খুশি,সন্দীপ বন্দ্যোপাধ্যায়,১৫২.০০ টাকা,১১৪.০০ টাকা,https://www.prothoma.com/product/6572/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%9C%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A6%BF-%E0%A6%AC%E0%A6%B2%E0%A7%8B-%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%96%E0%A7%81%E0%A6%B6%E0%A6%BF
চির প্রবাস - দেবাশিস ভট্টাচার্য,Debashis Bhattacharya,৩০৪.০০ টাকা,২২৮.০০ টাকা,https://www.prothoma.com/product/6531/%E0%A6%9A%E0%A6%BF%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%B8---%E0%A6%A6%E0%A7%87%E0%A6%AC%E0%A6%BE%E0%A6%B6%E0%A6%BF%E0%A6%B8-%E0%A6%AD%E0%A6%9F%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AF
