Title,Author,Original Price,Discounted Price,URL
আমি এবং আমরা,হুমায়ূন আহমেদ,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/8655/%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%86%E0%A6%AE%E0%A6%B0%E0%A6%BE
বৃহন্নলা,হুমায়ূন আহমেদ,৭০.০০ টাকা,৫৬.০০ টাকা,https://www.prothoma.com/product/8410/%E0%A6%AC%E0%A7%83%E0%A6%B9%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%B2%E0%A6%BE
মেঘনাদবধ কাব্য,মাইকেল মধুসূদন দত্ত,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/7453/%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%A8%E0%A6%BE%E0%A6%A6%E0%A6%AC%E0%A6%A7-%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF
মিসির আলি অমনিবাস - ৩,হুমায়ূন আহমেদ,৪৭৫.০০ টাকা,৩৮০.০০ টাকা,https://www.prothoma.com/product/7442/%E0%A6%AE%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A6%BF-%E0%A6%85%E0%A6%AE%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8---%E0%A7%A9
মিসির আলি অমনিবাস ১,হুমায়ূন আহমেদ,৪৭৫.০০ টাকা,৩৮০.০০ টাকা,https://www.prothoma.com/product/7440/%E0%A6%AE%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A6%BF-%E0%A6%85%E0%A6%AE%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8-%E0%A7%A7
প্রাচীন পৃথিবী,এ কে এম শাহনাওয়াজ ,"",১২০.০০ টাকা,https://www.prothoma.com/product/5933/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%AA%E0%A7%83%E0%A6%A5%E0%A6%BF%E0%A6%AC%E0%A7%80
প্রতীচ্য পুরাণ,ফরহাদ খান,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/5877/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%80%E0%A6%9A%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A3
বাংলাদেশের নগর : উদ্ভব ও বিকাশ,মোঃ মোশারফ হোসেন,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/5770/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%97%E0%A6%B0-:-%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%AD%E0%A6%AC-%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B6
ভারত উপমহাদেশের ইতিহাস - প্রাচীন যুগ,এ কে এম শাহনাওয়াজ ,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/5643/%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%E0%A6%89%E0%A6%AA%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8---%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9A%E0%A7%80%E0%A6%A8-%E0%A6%AF%E0%A7%81%E0%A6%97
ভারত উপমহাদেশের ইতিহাস - মধ্যযুগ : মোগল পর্ব,এ কে এম শাহনাওয়াজ ,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/5639/%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%E0%A6%89%E0%A6%AA%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8---%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A7%81%E0%A6%97-:-%E0%A6%AE%E0%A7%8B%E0%A6%97%E0%A6%B2-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AC
