Title,Author,Original Price,Discounted Price,URL
বিশ্বাস ঘাতক গণ,আফসান চৌধুরী,২৯৫.০০ টাকা,২৮০.২৫ টাকা,https://www.prothoma.com/product/8985/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8-%E0%A6%98%E0%A6%BE%E0%A6%A4%E0%A6%95-%E0%A6%97%E0%A6%A3
অপু দূর্গার কারিগর বিভূতিভূষণ,শৌর্য দীপ্ত সূর্য,৬০.০০ টাকা,৪৮.০০ টাকা,https://www.prothoma.com/product/5246/%E0%A6%85%E0%A6%AA%E0%A7%81-%E0%A6%A6%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%97%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%97%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AD%E0%A7%82%E0%A6%A4%E0%A6%BF%E0%A6%AD%E0%A7%82%E0%A6%B7%E0%A6%A3
লেনিনের নির্বাচিত রচনাসংগ্রহ ২ (অক্টোবর বিপ্লব : এক নতুন রাষ্ট্র নির্মাণ),ভি. আই. লেনিন,৫৫০.০০ টাকা,৫২২.৫০ টাকা,https://www.prothoma.com/product/4356/%E0%A6%B2%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9-%E0%A7%A8-%28%E0%A6%85%E0%A6%95%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%AC%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%B2%E0%A6%AC-:-%E0%A6%8F%E0%A6%95-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%B0%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%A3%29-1
লেনিনের নির্বাচিত রচনাসংগ্রহ ৪,শেখর রহিম,৬০০.০০ টাকা,৪৮০.০০ টাকা,https://www.prothoma.com/product/4358/%E0%A6%B2%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9-%E0%A7%AA
Decelerated Decline : State of Poverty in Bangladesh 2012,রাশেদ আল মাহমুদ তিতুমীর,৩৫০.০০ টাকা,২৮০.০০ টাকা,https://www.prothoma.com/product/4286/decelerated-decline-:-state-of-poverty-in-bangladesh-2012
বইবিশ্বে দশদিন : ফ্রাঙ্কফুর্ট বইমেলা,রবীন আহসান,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/4266/%E0%A6%AC%E0%A6%87%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A7%87-%E0%A6%A6%E0%A6%B6%E0%A6%A6%E0%A6%BF%E0%A6%A8-:-%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%AB%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%9F-%E0%A6%AC%E0%A6%87%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%BE
রচনাসংগ্রহ ২ - বদরুদ্দীন উমর,বদরুদ্দীন উমর,"১,০০০.০০ টাকা",৮০০.০০ টাকা,https://www.prothoma.com/product/4222/%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9-%E0%A7%A8---%E0%A6%AC%E0%A6%A6%E0%A6%B0%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A6%E0%A7%80%E0%A6%A8-%E0%A6%89%E0%A6%AE%E0%A6%B0
ফিদেল দ্য গ্রেট কমরেড,রেজা ঘটক,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/4061/%E0%A6%AB%E0%A6%BF%E0%A6%A6%E0%A7%87%E0%A6%B2-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%9F-%E0%A6%95%E0%A6%AE%E0%A6%B0%E0%A7%87%E0%A6%A1
লেনিনের নির্বাচিত রচনাসংগ্রহ ২ (অক্টোবর বিপ্লব : এক নতুন রাষ্ট্র নির্মাণ),ভি. আই. লেনিন,৬০০.০০ টাকা,৪৮০.০০ টাকা,https://www.prothoma.com/product/4020/%E0%A6%B2%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9-%E0%A7%A8-%28%E0%A6%85%E0%A6%95%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%AC%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%B2%E0%A6%AC-:-%E0%A6%8F%E0%A6%95-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%B0%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%A3%29
