Title,Author,Original Price,Discounted Price,URL
সংগীতের ইতিবৃত্ত (১-২),Shambhunath Ghosh,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/9586/%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4-%28%E0%A7%A7-%E0%A7%A8%29
