Title,Author,Original Price,Discounted Price,URL
বাঙালী বু্দ্ধিজীবী ও বিচ্ছিন্নতাবাদ,অমলেন্দু দে,৪০০.০০ টাকা,৩৮০.০০ টাকা,https://www.prothoma.com/product/8983/%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A7%80-%E0%A6%AC%E0%A7%81%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BF%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A7%80-%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A7%8D%E0%A6%9B%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%A4%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%A6
বাংলা উপন্যাসে নি:সঙ্গ চরিত্রের সন্ধানে,Mallika Roy,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8871/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A7%87-%E0%A6%A8%E0%A6%BF:%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97-%E0%A6%9A%E0%A6%B0%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87
ঋত্বিকচর্চা,Chandi Mukhopadhyay,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/8873/%E0%A6%8B%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%9A%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE
সিনেমার আলাপ,Chandi Mukhopadhyay,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8875/%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%B2%E0%A6%BE%E0%A6%AA
শ্রীচরণেষু বাবা,মানস চক্রবর্তী,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/8799/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%9A%E0%A6%B0%E0%A6%A3%E0%A7%87%E0%A6%B7%E0%A7%81-%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%BE
মহাত্মার জন্ম,অর্ভিন ঘোষ,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8286/%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE
নব বাল্মীকি রবীন্দ্রনাথ,অর্ভিন ঘোষ,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/8285/%E0%A6%A8%E0%A6%AC-%E0%A6%AC%E0%A6%BE%E0%A6%B2%E0%A7%8D%E0%A6%AE%E0%A7%80%E0%A6%95%E0%A6%BF-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5
নাটকের সন্ধানে,পবিত্র সরকার,৬০০.০০ টাকা,৫৭০.০০ টাকা,https://www.prothoma.com/product/7946/%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87
দ্বিজাতিতত্ত্ব ও মুসলিম লিগ,অমলেন্দু দে,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/7860/%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%93-%E0%A6%AE%E0%A7%81%E0%A6%B8%E0%A6%B2%E0%A6%BF%E0%A6%AE-%E0%A6%B2%E0%A6%BF%E0%A6%97
কবিতার বহুস্বর,তপোধীর ভট্টাচার্য,৪০০.০০ টাকা,৩৮০.০০ টাকা,https://www.prothoma.com/product/7682/%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%B9%E0%A7%81%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B0
