Title,Author,Original Price,Discounted Price,URL
আমি সিরাজুল আলম খান,শামসুদ্দিন পেয়ারা,৪০০.০০ টাকা,৩০০.০০ টাকা,https://www.prothoma.com/product/9999/%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%81%E0%A6%B2-%E0%A6%86%E0%A6%B2%E0%A6%AE-%E0%A6%96%E0%A6%BE%E0%A6%A8
মেয়ের কথা মায়ের কথা মেয়েদের কথা,হাসনা বেগম,২০০.০০ টাকা,১৫০.০০ টাকা,https://www.prothoma.com/product/8126/%E0%A6%AE%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%AE%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE
কার্নিস ছুঁয়ে পড়া,রেজাউর রহমান,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/7058/%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A6%BF%E0%A6%B8-%E0%A6%9B%E0%A7%81%E0%A6%81%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%AA%E0%A6%A1%E0%A6%BC%E0%A6%BE
ইতিহাসের দায়মুক্তি,রেজাউল করিম,৪৫০.০০ টাকা,৩৩৭.৫০ টাকা,https://www.prothoma.com/product/5923/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF
কূটনীতিবিদ্যা - হ্যারল্ড নিকোলসন,আরশাদ আজিজ,২২৫.০০ টাকা,১৬৮.৭৫ টাকা,https://www.prothoma.com/product/5708/%E0%A6%95%E0%A7%82%E0%A6%9F%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE---%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A6%B2%E0%A7%8D%E0%A6%A1-%E0%A6%A8%E0%A6%BF%E0%A6%95%E0%A7%8B%E0%A6%B2%E0%A6%B8%E0%A6%A8
মতবাদ কোষ (১-২),মুনীর তৌসিফ,৮০০.০০ টাকা,৬০০.০০ টাকা,https://www.prothoma.com/product/5669/%E0%A6%AE%E0%A6%A4%E0%A6%AC%E0%A6%BE%E0%A6%A6-%E0%A6%95%E0%A7%8B%E0%A6%B7-%28%E0%A7%A7-%E0%A7%A8%29
ফিরে দেখা : রবীন্দ্রনাথ,সনৎকুমার সাহা,৩৭৫.০০ টাকা,২৮১.২৫ টাকা,https://www.prothoma.com/product/5298/%E0%A6%AB%E0%A6%BF%E0%A6%B0%E0%A7%87-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A6%BE-:-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5
সুরের চারণ আব্বাসউদ্দিন,আবুল আহসান চৌধুরী,৭৬০.০০ টাকা,৫৭০.০০ টাকা,https://www.prothoma.com/product/4632/%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%A3-%E0%A6%86%E0%A6%AC%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%A8
যেমন দেখেছি ওয়ান ইলেভেন,আহমেদ মুসা,৩০০.০০ টাকা,২২৫.০০ টাকা,https://www.prothoma.com/product/3661/%E0%A6%AF%E0%A7%87%E0%A6%AE%E0%A6%A8-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A7%87%E0%A6%9B%E0%A6%BF-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8-%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%AD%E0%A7%87%E0%A6%A8
মুক্তিযুদ্ধের দলিল লন্ডভন্ড এবং অতঃপর,আবু সাঈদ,৩৯৫.০০ টাকা,২৯৬.২৫ টাকা,https://www.prothoma.com/product/3621/%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B2%E0%A6%BF%E0%A6%B2-%E0%A6%B2%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%AD%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%85%E0%A6%A4%E0%A6%83%E0%A6%AA%E0%A6%B0
রমণীয় নয়,মালেকা বেগম,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/3567/%E0%A6%B0%E0%A6%AE%E0%A6%A3%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%A8%E0%A6%AF%E0%A6%BC
