Title,Author,Original Price,Discounted Price,URL
অন্য স্বর,তিতাশ চৌধুরী,১৭৫.০০ টাকা,১৩১.২৫ টাকা,https://www.prothoma.com/product/8026/%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B0
বরণীয় মানুষ: স্মরণীয় বিচার,সুনীল গঙ্গোপাধ্যায়,১৯০.০০ টাকা,১৪২.৫০ টাকা,https://www.prothoma.com/product/7704/%E0%A6%AC%E0%A6%B0%E0%A6%A3%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7:-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A6%B0%E0%A6%A3%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0
The Steady way to Greatness,Melani Barnum,৫৬৮.০০ টাকা,৪২৬.০০ টাকা,https://www.prothoma.com/product/6321/the-steady-way-to-greatness
বাংলাদেশের রাজনীতির তৃতীয় মাত্রা,মেজর জেনারেল (অব:) সৈয়দ মুহাম্মদ ইবরাহিম,৮৫০.০০ টাকা,৬৩৭.৫০ টাকা,https://www.prothoma.com/product/5869/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%A4%E0%A7%83%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BE
সাধক শিরমণি কবির দাস জীবন ও দোঁহে,কাজী আবুল কালাম সাগর,২৫০.০০ টাকা,১৮৭.৫০ টাকা,https://www.prothoma.com/product/5510/%E0%A6%B8%E0%A6%BE%E0%A6%A7%E0%A6%95-%E0%A6%B6%E0%A6%BF%E0%A6%B0%E0%A6%AE%E0%A6%A3%E0%A6%BF-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%B8-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8-%E0%A6%93-%E0%A6%A6%E0%A7%8B%E0%A6%81%E0%A6%B9%E0%A7%87
মধ্য এশিয়া (প্রথম খণ্ড) [২৫০০ খ্রিস্টপূর্বাব্দ থেকে ৭৮০ খ্রিস্টাব্দ],রাহুল সাংকৃত্যায়ন,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/5352/%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF-%E0%A6%8F%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29-%5B%E0%A7%A8%E0%A7%AB%E0%A7%A6%E0%A7%A6-%E0%A6%96%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%A6-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A7%AD%E0%A7%AE%E0%A7%A6-%E0%A6%96%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%A6%5D
ধর্মের ভয়ে - অলোককৃষ্ণ চক্রবর্তী,অলোককৃষ্ণ চক্রবর্তী,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/5060/%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%AF%E0%A6%BC%E0%A7%87---%E0%A6%85%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%A3-%E0%A6%9A%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A7%80
দর্শন-দিগ্‌দর্শন ১ম ও ২য় খণ্ড একত্রে,রাহুল সাংকৃত্যায়ন,৪৭৫.০০ টাকা,৩৫৬.২৫ টাকা,https://www.prothoma.com/product/5002/%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%A6%E0%A6%BF%E0%A6%97%E0%A7%8D%E2%80%8C%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A7%A7%E0%A6%AE-%E0%A6%93-%E0%A7%A8%E0%A6%AF%E0%A6%BC-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1-%E0%A6%8F%E0%A6%95%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87
ইসলাম ধর্মের রূপরেখা,রাহুল সাংকৃত্যায়ন,১৫০.০০ টাকা,১১২.৫০ টাকা,https://www.prothoma.com/product/4969/%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE-%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A6%BE
সময়-অসময়ের শতপদ্য,সানাউল হক খান,১২০.০০ টাকা,৯০.০০ টাকা,https://www.prothoma.com/product/4751/%E0%A6%B8%E0%A6%AE%E0%A6%AF%E0%A6%BC-%E0%A6%85%E0%A6%B8%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%A4%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%AF
