Title,Author,Original Price,Discounted Price,URL
এক পৃথিবী বইয়ের বাড়ি,পিয়াস মজিদ,২২৫.০০ টাকা,২১৩.৭৫ টাকা,https://www.prothoma.com/product/10191/%E0%A6%8F%E0%A6%95-%E0%A6%AA%E0%A7%83%E0%A6%A5%E0%A6%BF%E0%A6%AC%E0%A7%80-%E0%A6%AC%E0%A6%87%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BF
সোশ্যাল ইভলিউশন - গর্ডন চাইল্ড,অসিত চৌধুরী,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/8152/%E0%A6%B8%E0%A7%8B%E0%A6%B6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2-%E0%A6%87%E0%A6%AD%E0%A6%B2%E0%A6%BF%E0%A6%89%E0%A6%B6%E0%A6%A8---%E0%A6%97%E0%A6%B0%E0%A7%8D%E0%A6%A1%E0%A6%A8-%E0%A6%9A%E0%A6%BE%E0%A6%87%E0%A6%B2%E0%A7%8D%E0%A6%A1
স্বপ্ন বিশ্লেষণ ২,সিগমুন্ড ফ্রয়েড,৪১৮.০০ টাকা,৩৯৭.১০ টাকা,https://www.prothoma.com/product/8154/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%AA%E0%A7%8D%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%B7%E0%A6%A3-%E0%A7%A8
ম্যান মেক্‌স হিমসেলফ,গর্ডন চিল্ড,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8150/%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%AE%E0%A7%87%E0%A6%95%E0%A7%8D%E2%80%8C%E0%A6%B8-%E0%A6%B9%E0%A6%BF%E0%A6%AE%E0%A6%B8%E0%A7%87%E0%A6%B2%E0%A6%AB
বাইসাইকেল থিভস্‌,লুইজি বার্ত্তোলিনি,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/8146/%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A7%87%E0%A6%B2-%E0%A6%A5%E0%A6%BF%E0%A6%AD%E0%A6%B8%E0%A7%8D%E2%80%8C
স্বপ্ন যুদ্ধ স্বাধীনতা,Howard Fast,২২৮.০০ টাকা,২১৬.৬০ টাকা,https://www.prothoma.com/product/7849/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%AA%E0%A7%8D%E0%A6%A8-%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE
হিন্দু সভ্যতার নৃতাত্ত্বিক ভাষ্য,অতুল সুর,৭৬.০০ টাকা,৭২.২০ টাকা,https://www.prothoma.com/product/6201/%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81-%E0%A6%B8%E0%A6%AD%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%83%E0%A6%A4%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%95-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%AF-1
হিন্দু সভ্যতার নৃতাত্ত্বিক ভাষ্য,অতুল সুর,৭৬.০০ টাকা,৭২.২০ টাকা,https://www.prothoma.com/product/4926/%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81-%E0%A6%B8%E0%A6%AD%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A7%83%E0%A6%A4%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%95-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%AF
তারাদের কথা,আশিসতরু মুখোপাধ্যায়,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/4839/%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE
হিন্দী সাহিত্যের ইতিহাস,রামবহাল তেওয়ারি,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/4665/%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%80-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8
সম্পত্তির বিবর্তন,পাল লাফার্গ,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/3961/%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A4%E0%A6%A8
এনসিয়েন্ট সোসাইটি (প্রথম পর্ব),লুইস হেনরি মর্গান,২০০.০০ টাকা,১৯০.০০ টাকা,https://www.prothoma.com/product/3529/%E0%A6%8F%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F-%E0%A6%B8%E0%A7%8B%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A6%BF-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AC%29
