Title,Author,Original Price,Discounted Price,URL
অগ্রপথিকেরা,সৌমিত্র চট্টোপাধ্যায়,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9069/%E0%A6%85%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%AA%E0%A6%A5%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B0%E0%A6%BE
পূর্ণ অপূর্ণ,বিমল কর,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9006/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A3-%E0%A6%85%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A3
রচনাসমগ্র ২ - শম্ভু মিত্র,শম্ভু মিত্র,"১,১৪০.০০ টাকা","১,০৮৩.০০ টাকা",https://www.prothoma.com/product/8877/%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%E0%A7%A8---%E0%A6%B6%E0%A6%AE%E0%A7%8D%E0%A6%AD%E0%A7%81-%E0%A6%AE%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0
স্মৃতির আঁকিবুকি,Sanat Kar,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/8669/%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%86%E0%A6%81%E0%A6%95%E0%A6%BF%E0%A6%AC%E0%A7%81%E0%A6%95%E0%A6%BF
হাসির গল্পসংকলন,পৌলোমী সেনগুপ্ত,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/8654/%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%B8%E0%A6%82%E0%A6%95%E0%A6%B2%E0%A6%A8
ধারা সরস্বতী,Sweta Chakraborty,৮৬.০০ টাকা,৮১.৭০ টাকা,https://www.prothoma.com/product/8407/%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%BE-%E0%A6%B8%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A7%80
কুড়োন,মতি নন্দী,৯৫.০০ টাকা,৯০.২৫ টাকা,https://www.prothoma.com/product/8403/%E0%A6%95%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A7%8B%E0%A6%A8
ভেরেশাগিনের ছবি,Siddharth Ghosh,৪৮.০০ টাকা,৪৫.৬০ টাকা,https://www.prothoma.com/product/8402/%E0%A6%AD%E0%A7%87%E0%A6%B0%E0%A7%87%E0%A6%B6%E0%A6%BE%E0%A6%97%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%9B%E0%A6%AC%E0%A6%BF
দু:সাহসী টিনটিন : তিব্বতে টিনটিন,সুবির কুমার মিত্র,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/7820/%E0%A6%A6%E0%A7%81:%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%B8%E0%A7%80-%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF%E0%A6%A8-:-%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A7%87-%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF%E0%A6%A8
দু:সাহসী টিনটিন : লোহিত সাগরের হাঙর,সুবির কুমার মিত্র,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/7818/%E0%A6%A6%E0%A7%81:%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%B8%E0%A7%80-%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF%E0%A6%A8-:-%E0%A6%B2%E0%A7%8B%E0%A6%B9%E0%A6%BF%E0%A6%A4-%E0%A6%B8%E0%A6%BE%E0%A6%97%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%B9%E0%A6%BE%E0%A6%99%E0%A6%B0
বহুরূপী,সুকুমার রায়,২০০.০০ টাকা,১৯০.০০ টাকা,https://www.prothoma.com/product/7800/%E0%A6%AC%E0%A6%B9%E0%A7%81%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A7%80
আনন্দ মঠ: উৎস সন্ধানে,চিত্তরঞ্জন বন্দ্যোপাধ্যায়,৫০০.০০ টাকা,৪৭৫.০০ টাকা,https://www.prothoma.com/product/7790/%E0%A6%86%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6-%E0%A6%AE%E0%A6%A0:-%E0%A6%89%E0%A7%8E%E0%A6%B8-%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87
ভূত পত্‌রীর দেশ-অবনীন্দ্রনাথ ঠাকুর,অবনীন্দ্রনাথ ঠাকুর,২৫০.০০ টাকা,২৩৭.৫০ টাকা,https://www.prothoma.com/product/7755/%E0%A6%AD%E0%A7%82%E0%A6%A4-%E0%A6%AA%E0%A6%A4%E0%A7%8D%E2%80%8C%E0%A6%B0%E0%A7%80%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%85%E0%A6%AC%E0%A6%A8%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%A0%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%B0
