Title,Author,Original Price,Discounted Price,URL
আপনারে আমি খুঁজিয়া বেড়াই,হুমায়ূন আহমেদ,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/10222/%E0%A6%86%E0%A6%AA%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%96%E0%A7%81%E0%A6%81%E0%A6%9C%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%AC%E0%A7%87%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%87
রহস্যময় ব্ল্যাক হোল,মুহম্মদ জাফর ইকবাল,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/9660/%E0%A6%B0%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A6%AE%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A7%8D%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95-%E0%A6%B9%E0%A7%8B%E0%A6%B2
ঘুরে দাঁড়ানো,মনজুর এইচ,২২৫.০০ টাকা,১৮০.০০ টাকা,https://www.prothoma.com/product/9657/%E0%A6%98%E0%A7%81%E0%A6%B0%E0%A7%87-%E0%A6%A6%E0%A6%BE%E0%A6%81%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%A8%E0%A7%8B
আপন ভুবন,সুপ্রিয় কুমার চক্রবর্ত্তী ,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/9655/%E0%A6%86%E0%A6%AA%E0%A6%A8-%E0%A6%AD%E0%A7%81%E0%A6%AC%E0%A6%A8
দেশের বাইরে দেশ,মুহম্মদ জাফর ইকবাল,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/9243/%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%B0%E0%A7%87-%E0%A6%A6%E0%A7%87%E0%A6%B6
মুর্শিদকুলী খান ও তাঁর যুগ,আবদুল করিম,৩৭০.০০ টাকা,২৯৬.০০ টাকা,https://www.prothoma.com/product/8776/%E0%A6%AE%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%BF%E0%A6%A6%E0%A6%95%E0%A7%81%E0%A6%B2%E0%A7%80-%E0%A6%96%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%A4%E0%A6%BE%E0%A6%81%E0%A6%B0-%E0%A6%AF%E0%A7%81%E0%A6%97
জনম জনম,হুমায়ূন আহমেদ,১৮০.০০ টাকা,১৪৪.০০ টাকা,https://www.prothoma.com/product/8615/%E0%A6%9C%E0%A6%A8%E0%A6%AE-%E0%A6%9C%E0%A6%A8%E0%A6%AE
মৃন্ময়ীর মন ভালো নেই,হুমায়ূন আহমেদ,১৬০.০০ টাকা,১২৮.০০ টাকা,https://www.prothoma.com/product/7574/%E0%A6%AE%E0%A7%83%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A7%80%E0%A6%B0-%E0%A6%AE%E0%A6%A8-%E0%A6%AD%E0%A6%BE%E0%A6%B2%E0%A7%8B-%E0%A6%A8%E0%A7%87%E0%A6%87
হুমায়ূন আহমেদের স্বনির্বাচিত উপন্যাস,হুমায়ূন আহমেদ,৮০০.০০ টাকা,৬৪০.০০ টাকা,https://www.prothoma.com/product/7572/%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%82%E0%A6%A8-%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A7%87%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8
সমুদ্র বিলাস,হুমায়ূন আহমেদ,১২০.০০ টাকা,৯৬.০০ টাকা,https://www.prothoma.com/product/7188/%E0%A6%B8%E0%A6%AE%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A6%BE%E0%A6%B8
এই আমি - হুমায়ূন আহমেদ,হুমায়ূন আহমেদ,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/7077/%E0%A6%8F%E0%A6%87-%E0%A6%86%E0%A6%AE%E0%A6%BF---%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%82%E0%A6%A8-%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A7%87%E0%A6%A6
