Title,Author,Original Price,Discounted Price,URL,Image
ব্রাত্যজনের রবীন্দ্রনাথ ও অন্যান্য প্রসঙ্গ,আবদুল্লাহ আল আমিন,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/2652/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%9C%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%93-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97,https://image.prothoma.com/productThumbs/2021/02/6022400c125dc_1612857356.jpg
নবরাগে নবআনন্দে,বেলাল চৌধুরী,২৫০.০০ টাকা,২০০.০০ টাকা,https://www.prothoma.com/product/2535/%E0%A6%A8%E0%A6%AC%E0%A6%B0%E0%A6%BE%E0%A6%97%E0%A7%87-%E0%A6%A8%E0%A6%AC%E0%A6%86%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60223fdd446fb_1612857309.jpg
