Title,Author,Original Price,Discounted Price,URL
তিন খাবারের সমন্বয়,মো: ফিরোজ জামান,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/9518/%E0%A6%A4%E0%A6%BF%E0%A6%A8-%E0%A6%96%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%AC%E0%A6%AF%E0%A6%BC
ফান্ডামেন্টাল অব ই-কমার্স,প্রি অর্ডার,৩৩০.০০ টাকা,২৬৪.০০ টাকা,https://www.prothoma.com/product/9514/%E0%A6%AB%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BE%E0%A6%AE%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B2-%E0%A6%85%E0%A6%AC-%E0%A6%87-%E0%A6%95%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8
রাজনৈতিক ও সামাজিক উপন্যাস,রিজিয়া রহমান,৭০০.০০ টাকা,৫৬০.০০ টাকা,https://www.prothoma.com/product/9516/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%93-%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%95-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8
আমার রবীন্দ্রযাপন,হাসান আজিজুল হক,২৭৫.০০ টাকা,২২০.০০ টাকা,https://www.prothoma.com/product/9512/%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BE%E0%A6%AA%E0%A6%A8
ভালোবাসার পদাবলি,সৈয়দ শামসুল হক,৩৫০.০০ টাকা,২৮০.০০ টাকা,https://www.prothoma.com/product/9314/%E0%A6%AD%E0%A6%BE%E0%A6%B2%E0%A7%8B%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A6%A6%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF-1
কেরানিও দৌড়ে ছিলো,সৈয়দ শামসুল হক,৩২৫.০০ টাকা,২৬০.০০ টাকা,https://www.prothoma.com/product/9316/%E0%A6%95%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%93-%E0%A6%A6%E0%A7%8C%E0%A6%A1%E0%A6%BC%E0%A7%87-%E0%A6%9B%E0%A6%BF%E0%A6%B2%E0%A7%8B
ভাষা মুক্তিযুদ্ধ সাহিত্য সংস্কৃতি,সেলিনা হোসেন,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/9310/%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE-%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF
Haunting Rays : Tagore Miscellany,মিহির কান্তি চৌধুরী,"১,০৫৯.০০ টাকা",৮৪৭.২০ টাকা,https://www.prothoma.com/product/9312/haunting-rays-:-tagore-miscellany-1
শ্রেষ্ঠ উপন্যাস ২ - রিজিয়া রহমান,রিজিয়া রহমান,৬৫০.০০ টাকা,৫২০.০০ টাকা,https://www.prothoma.com/product/9306/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%A0-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8-%E0%A7%A8---%E0%A6%B0%E0%A6%BF%E0%A6%9C%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8
এই পুরাতন আখরগুলি,হাসান আজিজুল হক,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/9308/%E0%A6%8F%E0%A6%87-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A6%A8-%E0%A6%86%E0%A6%96%E0%A6%B0%E0%A6%97%E0%A7%81%E0%A6%B2%E0%A6%BF
