Title,Author,Original Price,Discounted Price,URL
ড্যাঞ্চিনামা,পরিমল ভট্টাচার্য,৩৩২.০০ টাকা,৩১৫.৪০ টাকা,https://www.prothoma.com/product/6571/%E0%A6%A1%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A6%BE
Super Power Memory,Harry Lorayne,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/6309/super-power-memory
বিজ্ঞান ও মতাদর্শ : হিন্দুত্ববাদ ক্রিয়েশনিজ্‌ম বিকল্প বিজ্ঞান,আশীষ লাহিড়ী,৩৩২.০০ টাকা,৩১৫.৪০ টাকা,https://www.prothoma.com/product/5713/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%AE%E0%A6%A4%E0%A6%BE%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6-:-%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%AC%E0%A6%BE%E0%A6%A6-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B6%E0%A6%A8%E0%A6%BF%E0%A6%9C%E0%A7%8D%E2%80%8C%E0%A6%AE-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8
সত্যি রূপকথা,পরিমল ভট্টাচার্য,৩৪২.০০ টাকা,৩২৪.৯০ টাকা,https://www.prothoma.com/product/4349/%E0%A6%B8%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BF-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%95%E0%A6%A5%E0%A6%BE
অগ্রন্থিত রচনা : শিল্প ও সাহিত্য,দেবীপ্রসাদ চট্টোপাধ্যায়,৩৩২.০০ টাকা,৩১৫.৪০ টাকা,https://www.prothoma.com/product/4106/%E0%A6%85%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE-:-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%93-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-1
অগ্রন্থিত রচনা : দর্শন বিজ্ঞান মনস্তত্ত্ব,দেবীপ্রসাদ চট্টোপাধ্যায়,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/4087/%E0%A6%85%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE-:-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%AE%E0%A6%A8%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC
অগ্রন্থিত রচনা : শিল্প ও সাহিত্য,দেবীপ্রসাদ চট্টোপাধ্যায়,৩৩২.০০ টাকা,৩১৫.৪০ টাকা,https://www.prothoma.com/product/3993/%E0%A6%85%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE-:-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%93-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF
বিজ্ঞানের দায় বিজ্ঞানীর দায়িত্ব,তুষার চক্রবর্তী,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/3597/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%80%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AC-1
বিজ্ঞানের দায় বিজ্ঞানীর দায়িত্ব,তুষার চক্রবর্তী,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/3341/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%80%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AC
