Title,Author,Original Price,Discounted Price,URL,Image
অন্ধকার যুগ,আইজ্যাক আসিমভ,৩৬০.০০ টাকা,২৮৮.০০ টাকা,https://www.prothoma.com/product/7609/%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%AF%E0%A7%81%E0%A6%97,https://image.prothoma.com/productThumbs/2021/02/60224eedb226a_1612861165.jpg
ইশ্‌তেহার : বিশ্ব বদলের তিন ধ্রুপদী রচনা,আবীর হাসান,২১০.০০ টাকা,১৬৮.০০ টাকা,https://www.prothoma.com/product/4218/%E0%A6%87%E0%A6%B6%E0%A7%8D%E2%80%8C%E0%A6%A4%E0%A7%87%E0%A6%B9%E0%A6%BE%E0%A6%B0-:-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC-%E0%A6%AC%E0%A6%A6%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%A4%E0%A6%BF%E0%A6%A8-%E0%A6%A7%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%AA%E0%A6%A6%E0%A7%80-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602242bba0475_1612858043.jpg
নন্দনতত্ত্ব - সৈয়দ মনজুরুল ইসলাম,সৈয়দ মনজুরুল ইসলাম,১২০.০০ টাকা,৯৬.০০ টাকা,https://www.prothoma.com/product/3950/%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%A8%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC---%E0%A6%B8%E0%A7%88%E0%A6%AF%E0%A6%BC%E0%A6%A6-%E0%A6%AE%E0%A6%A8%E0%A6%9C%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%B2-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/02/6022423187ae6_1612857905.jpg
বলিভিয়ার ডায়েরি,আর্নেস্তো চে গুয়েভারা,৩৩০.০০ টাকা,২৬৪.০০ টাকা,https://www.prothoma.com/product/3709/%E0%A6%AC%E0%A6%B2%E0%A6%BF%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%A1%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602241b69a865_1612857782.jpg
পূর্ণ মণিজালে,বেলাল চৌধুরী,৪৫০.০০ টাকা,৩৬০.০০ টাকা,https://www.prothoma.com/product/3678/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%A3-%E0%A6%AE%E0%A6%A3%E0%A6%BF%E0%A6%9C%E0%A6%BE%E0%A6%B2%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/602241a9c52d9_1612857769.jpg
দ্য গড অব স্মল থিংস,অরুন্ধতী রায়,৩৯৯.০০ টাকা,৩১৯.২০ টাকা,https://www.prothoma.com/product/3186/%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%97%E0%A6%A1-%E0%A6%85%E0%A6%AC-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A6%B2-%E0%A6%A5%E0%A6%BF%E0%A6%82%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/602240ba1233e_1612857530.jpg
ক্যালি গ্যাং-এর আসল ইতিহাস,পিটার কেরী,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/3100/%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%BF-%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82-%E0%A6%8F%E0%A6%B0-%E0%A6%86%E0%A6%B8%E0%A6%B2-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/602240a3cc3b9_1612857507.jpg
নদে - সেতিল বিয়োর্নস্তা,সেতিল বিয়োর্নস্তা,১৬৫.০০ টাকা,১৩২.০০ টাকা,https://www.prothoma.com/product/3096/%E0%A6%A8%E0%A6%A6%E0%A7%87---%E0%A6%B8%E0%A7%87%E0%A6%A4%E0%A6%BF%E0%A6%B2-%E0%A6%AC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%8B%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602240a2d1233_1612857506.jpg
"সীমান্তের দক্ষিণে, সূর্যের পশ্চিমে",হারুকি মুরাকামি,৩০০.০০ টাকা,২৪০.০০ টাকা,https://www.prothoma.com/product/3094/%E0%A6%B8%E0%A7%80%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BF%E0%A6%A3%E0%A7%87-%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%B6%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%AE%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/602240a252418_1612857506.jpg
এক দণ্ডিতের শেষ দিন,ভিক্টর হুগো,১১৪.০০ টাকা,৯১.২০ টাকা,https://www.prothoma.com/product/3090/%E0%A6%8F%E0%A6%95-%E0%A6%A6%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%A6%E0%A6%BF%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602240a16c02f_1612857505.jpg
গমের দানা,নগগুগী ওয়া থিয়োংগো,২৫৮.০০ টাকা,২০৬.৪০ টাকা,https://www.prothoma.com/product/3078/%E0%A6%97%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BE%E0%A6%A8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/6022409eb1dc3_1612857502.jpg
প্রসঙ্গ নারী,মীজান রহমান,১০০.০০ টাকা,৮০.০০ টাকা,https://www.prothoma.com/product/3080/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/6022409f3ff79_1612857503.jpg
পঞ্চম পর্বত,পাওলো কোয়েলহো,১৯৫.০০ টাকা,১৫৬.০০ টাকা,https://www.prothoma.com/product/3082/%E0%A6%AA%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%AE-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%A4,https://image.prothoma.com/productThumbs/2021/02/6022409fac4ba_1612857503.jpg
আমাদের আর তাহাদের আমেরিকা,আর্নেস্তো চে গুয়েভারা,১২০.০০ টাকা,৯৬.০০ টাকা,https://www.prothoma.com/product/3074/%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%B0-%E0%A6%A4%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%AE%E0%A7%87%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/6022409dbbbda_1612857501.jpg
