Title,Author,Original Price,Discounted Price,URL
বেতারের গ্রিনরুম,Jagannath Basu,১৪২.০০ টাকা,১৩৪.৯০ টাকা,https://www.prothoma.com/product/9704/%E0%A6%AC%E0%A7%87%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%A8%E0%A6%B0%E0%A7%81%E0%A6%AE
রবীন্দ্র-গানের স্বরলিপিকার,পীতম সেনগুপ্ত,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/9130/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A6%B2%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B0
কলকাতা মেডিক্যাল কলেজের গোড়ার কথা ও পন্ডিত মধুসূদন গুপ্ত,Sankar Kumar Nath,"১,১৪০.০০ টাকা","১,০৮৩.০০ টাকা",https://www.prothoma.com/product/9050/%E0%A6%95%E0%A6%B2%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A6%BE-%E0%A6%AE%E0%A7%87%E0%A6%A1%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2-%E0%A6%95%E0%A6%B2%E0%A7%87%E0%A6%9C%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A7%8B%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%93-%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%A4-%E0%A6%AE%E0%A6%A7%E0%A7%81%E0%A6%B8%E0%A7%82%E0%A6%A6%E0%A6%A8-%E0%A6%97%E0%A7%81%E0%A6%AA%E0%A7%8D%E0%A6%A4
পশ্চিমবঙ্গের জলসম্পদ সংকটের উৎসসন্ধানে,কল্যান রুদ্র,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/8642/%E0%A6%AA%E0%A6%B6%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%AE%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%B2%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%A6-%E0%A6%B8%E0%A6%82%E0%A6%95%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A7%8E%E0%A6%B8%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87
দ্বিজেন্দ্র রচনাবলী (১ম খণ্ড),Rathindranath Roy,৮৫৫.০০ টাকা,৮১২.২৫ টাকা,https://www.prothoma.com/product/8614/%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A7%80-%28%E0%A7%A7%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29
বিজ্ঞান অভিধান,Jitendra Chandra Mukhopadhyay,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/8388/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8
সংসদ রসায়ন বিজ্ঞানের পরিভাষা,বিমলকান্তি সেন,১৫২.০০ টাকা,১৪৪.৪০ টাকা,https://www.prothoma.com/product/8387/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6-%E0%A6%B0%E0%A6%B8%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE
সংসদ কিশোর বাংলা অভিধান,Subhas Bhattacharya,৪২৮.০০ টাকা,৪০৬.৬০ টাকা,https://www.prothoma.com/product/8385/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6-%E0%A6%95%E0%A6%BF%E0%A6%B6%E0%A7%8B%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8
সংসদ জীববিজ্ঞান কোষ,Partha Pratim Roy,৮০৮.০০ টাকা,৭৬৭.৬০ টাকা,https://www.prothoma.com/product/8386/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%95%E0%A7%8B%E0%A6%B7
সংসদ ইতিহাস অভিধান (প্রথম খণ্ড),Subhas Bhattacharya,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/8383/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29
বাংলা বানানের নিয়ম ও অনিয়ম,Ramen Bhattacharya,১৭১.০০ টাকা,১৬২.৪৫ টাকা,https://www.prothoma.com/product/8384/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%AE-%E0%A6%93-%E0%A6%85%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%AE
সংসদ বাঙালি চরিতাভিধান ২,Anjali Bose,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/8381/%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6-%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A6%BF-%E0%A6%9A%E0%A6%B0%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%AD%E0%A6%BF%E0%A6%A7%E0%A6%BE%E0%A6%A8-%E0%A7%A8
