Title,Author,Original Price,Discounted Price,URL
প্রশ্নোত্তরে ভারত ও বিশ্বের ইতিহাস,Bhabadev Biswas,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/9749/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A7%8D%E0%A6%A8%E0%A7%8B%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8
প্রশ্নোত্তরে বাংলা ফলিত ভাষাবিজ্ঞান ও বাংলা সাহিত্য,Bhudeb Biswas,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/9745/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A7%8D%E0%A6%A8%E0%A7%8B%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AB%E0%A6%B2%E0%A6%BF%E0%A6%A4-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF
পেশার দিশা,অলোক কুমার সরকার,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9747/%E0%A6%AA%E0%A7%87%E0%A6%B6%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A6%BF%E0%A6%B6%E0%A6%BE
বঙ্গের শারদোৎসব ও ব্যতিক্রমী দুর্গাপূজা,শিবশংকর ঘোষ,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/9682/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%BE%E0%A6%B0%E0%A6%A6%E0%A7%8B%E0%A7%8E%E0%A6%B8%E0%A6%AC-%E0%A6%93-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A7%80-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%97%E0%A6%BE%E0%A6%AA%E0%A7%82%E0%A6%9C%E0%A6%BE
তর্কে বিতর্কে:ধর্ম লোকাচার সংস্কার,Tapan Kumar Sen,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9666/%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A7%87:%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0
ইংল্যাণ্ড এর কমেডি: উৎস ও পরম্পরা,Sumit Kumar Debnath,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9658/%E0%A6%87%E0%A6%82%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1-%E0%A6%8F%E0%A6%B0-%E0%A6%95%E0%A6%AE%E0%A7%87%E0%A6%A1%E0%A6%BF:-%E0%A6%89%E0%A7%8E%E0%A6%B8-%E0%A6%93-%E0%A6%AA%E0%A6%B0%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%B0%E0%A6%BE
বঙ্গের উৎসব ও দেব ভাবনায় লোকসংস্কৃতি,Shisankar Ghosh,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8365/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A7%8E%E0%A6%B8%E0%A6%AC-%E0%A6%93-%E0%A6%A6%E0%A7%87%E0%A6%AC-%E0%A6%AD%E0%A6%BE%E0%A6%AC%E0%A6%A8%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF
শব্দ ভাণ্ডার,জ্যোৎস্না দেবনাথ,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/8366/%E0%A6%B6%E0%A6%AC%E0%A7%8D%E0%A6%A6-%E0%A6%AD%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A6%BE%E0%A6%B0
বিশ্বকাপ ক্রিকেট : অমনিবাস,Subhajit Bhattacharya,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/8363/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%AA-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%9F-:-%E0%A6%85%E0%A6%AE%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8
রাঢ়ীয় সংস্কৃতির অঙ্গনে,Shihab Sarkar,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/8364/%E0%A6%B0%E0%A6%BE%E0%A6%A2%E0%A6%BC%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%85%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%A8%E0%A7%87
