Title,Author,Original Price,Discounted Price,URL,Image
শঙ্করনামা,Bisakha Ghose,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/9885/%E0%A6%B6%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602254acf3aee_1612862636.jpg
তিনসূত্র,লেখক,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/9883/%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%B8%E0%A7%82%E0%A6%A4%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602254ac640d9_1612862636.jpg
"আবু সিম্বাল,পিকাসো ও অন্যান্য তীর্থ",পরিতোষ সেন,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9679/%E0%A6%86%E0%A6%AC%E0%A7%81-%E0%A6%B8%E0%A6%BF%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B2%E0%A6%AA%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B8%E0%A7%8B-%E0%A6%93-%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%A4%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%A5,https://image.prothoma.com/productThumbs/2021/02/6022545c9e663_1612862556.jpg
বলেন্দ্রনাথ ও রবীন্দ্রনাথ,শোভন সোম,২৩৮.০০ টাকা,২২৬.১০ টাকা,https://www.prothoma.com/product/9593/%E0%A6%AC%E0%A6%B2%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%93-%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5,https://image.prothoma.com/productThumbs/2021/02/60225444d5c38_1612862532.jpg
দৈত্যের বাগান,শাশ্বতী নন্দী,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9008/%E0%A6%A6%E0%A7%88%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%97%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602252e8c8e0e_1612862184.jpg
অসময়ের রূপকথা,তমাল বন্দ্যোপাধ্যায়,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9009/%E0%A6%85%E0%A6%B8%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%95%E0%A6%A5%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602252e94317e_1612862185.jpg
কলকাতা একাল ও সেকাল,রথীন মিত্র,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9004/%E0%A6%95%E0%A6%B2%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A6%BE-%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%B2-%E0%A6%93-%E0%A6%B8%E0%A7%87%E0%A6%95%E0%A6%BE%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/02/602252e7cf019_1612862183.jpg
একটি বিশ্বাসের জন্ম,আশুতোষ মুখোপাধ্যায়,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/8960/%E0%A6%8F%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/02/602252dc21333_1612862172.jpg
প্রায় শশ্য,জয় গোস্বামী,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/8962/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B6%E0%A6%B6%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/602252dcafab8_1612862172.jpg
রবি-শংকর,কুণাল বসু,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/8869/%E0%A6%B0%E0%A6%AC%E0%A6%BF-%E0%A6%B6%E0%A6%82%E0%A6%95%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602251824abca_1612861826.jpg
বিপ্লব আন্দোলনের নেপথ্যে নানা কাহিনী,শিশির কর,২৩৮.০০ টাকা,২২৬.১০ টাকা,https://www.prothoma.com/product/8687/%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%B2%E0%A6%AC-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%AA%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87-%E0%A6%A8%E0%A6%BE%E0%A6%A8%E0%A6%BE-%E0%A6%95%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A8%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/60225138be384_1612861752.jpg
