Title,Author,Original Price,Discounted Price,URL
কলিকাতায় চলাফেরা,Kshitindranath Tagore,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/9795/%E0%A6%95%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%9A%E0%A6%B2%E0%A6%BE%E0%A6%AB%E0%A7%87%E0%A6%B0%E0%A6%BE
হুমায়ুননামা,Gulbadan Begum,১৩৩.০০ টাকা,১২৬.৩৫ টাকা,https://www.prothoma.com/product/9777/%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%81%E0%A6%A8%E0%A6%A8%E0%A6%BE%E0%A6%AE%E0%A6%BE
"লেনিন, মৃত্যুহীন জীবনের বাণী",Asok Chattopadhyay,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/9551/%E0%A6%B2%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%A8-%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81%E0%A6%B9%E0%A7%80%E0%A6%A8-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%A3%E0%A7%80
জিন্না কতটা ধর্মনিরপেক্ষ ছিলেন,Aminul Islam,৬৬.০০ টাকা,৬২.৭০ টাকা,https://www.prothoma.com/product/9549/%E0%A6%9C%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%BE-%E0%A6%95%E0%A6%A4%E0%A6%9F%E0%A6%BE-%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A6%AA%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%B7-%E0%A6%9B%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%A8
লালসালু,সৈয়দ ওয়ালীউল্লাহ,১৫০.০০ টাকা,১৪২.৫০ টাকা,https://www.prothoma.com/product/8571/%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%B8%E0%A6%BE%E0%A6%B2%E0%A7%81-1
সিংহ সেনাপতি,রাহুল সাংকৃত্যায়ন,২৪৭.০০ টাকা,২৩৪.৬৫ টাকা,https://www.prothoma.com/product/8132/%E0%A6%B8%E0%A6%BF%E0%A6%82%E0%A6%B9-%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A6%BF
বৈজ্ঞানিক বস্তুবাদ,রাহুল সাংকৃত্যায়ন,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/8134/%E0%A6%AC%E0%A7%88%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%81%E0%A6%AC%E0%A6%BE%E0%A6%A6
বৌদ্ধদের দেবদেবী,Binoytosh Bhattacharjee,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/8129/%E0%A6%AC%E0%A7%8C%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%AC%E0%A6%A6%E0%A7%87%E0%A6%AC%E0%A7%80
সূর্য দীঘল বাড়ী,আবু ইসহাক (ভারত),১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/8130/%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF-%E0%A6%A6%E0%A7%80%E0%A6%98%E0%A6%B2-%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A7%80
তিব্বতে সওয়া বছর,রাহুল সাংকৃত্যায়ন,২০৯.০০ টাকা,১৯৮.৫৫ টাকা,https://www.prothoma.com/product/8125/%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A7%87-%E0%A6%B8%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%AC%E0%A6%9B%E0%A6%B0
কাঁদো নদী কাঁদো,সৈয়দ ওয়ালীউল্লাহ্‌,২০৯.০০ টাকা,১৯৮.৫৫ টাকা,https://www.prothoma.com/product/8127/%E0%A6%95%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A7%8B-%E0%A6%A8%E0%A6%A6%E0%A7%80-%E0%A6%95%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A7%8B
মহামানব বুদ্ধ,রাহুল সাংকৃত্যায়ন,১৫২.০০ টাকা,১৪৪.৪০ টাকা,https://www.prothoma.com/product/8119/%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%AC-%E0%A6%AC%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7
গল্পসমগ্র - সৈয়দ ওয়ালীউল্লাহ্‌,সৈয়দ ওয়ালীউল্লাহ্‌,৪১৮.০০ টাকা,৩৯৭.১০ টাকা,https://www.prothoma.com/product/8121/%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0---%E0%A6%B8%E0%A7%88%E0%A6%AF%E0%A6%BC%E0%A6%A6-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%89%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A7%8D%E2%80%8C
ধর্ম এই সময়ে,সুকুমারী ভট্টাচার্য,১৫২.০০ টাকা,১৪৪.৪০ টাকা,https://www.prothoma.com/product/8123/%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE-%E0%A6%8F%E0%A6%87-%E0%A6%B8%E0%A6%AE%E0%A6%AF%E0%A6%BC%E0%A7%87
লালসালু,সৈয়দ ওয়ালীউল্লাহ্‌,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/8117/%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%B8%E0%A6%BE%E0%A6%B2%E0%A7%81
বেদের যুগে ক্ষুধা ও খাদ্য,সুকুমারী ভট্টাচার্য,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/8113/%E0%A6%AC%E0%A7%87%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AF%E0%A7%81%E0%A6%97%E0%A7%87-%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%81%E0%A6%A7%E0%A6%BE-%E0%A6%93-%E0%A6%96%E0%A6%BE%E0%A6%A6%E0%A7%8D%E0%A6%AF
আকবর,রাহুল সাংকৃত্যায়ন,৪৩৭.০০ টাকা,৪১৫.১৫ টাকা,https://www.prothoma.com/product/8115/%E0%A6%86%E0%A6%95%E0%A6%AC%E0%A6%B0
এশিয়ার দুর্গম ভূখণ্ডে,রাহুল সাংকৃত্যায়ন,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/8108/%E0%A6%8F%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%97%E0%A6%AE-%E0%A6%AD%E0%A7%82%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A7%87
কিন্নর দেশে,রাহুল সাংকৃত্যায়ন,২৪৭.০০ টাকা,২৩৪.৬৫ টাকা,https://www.prothoma.com/product/8111/%E0%A6%95%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87
