Title,Author,Original Price,Discounted Price,URL
কার্ল মার্কস এর কবিতা,Sudipta Chattopadhyay,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9869/%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B2-%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%B8-%E0%A6%8F%E0%A6%B0-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE
দ্য রেবেল,আলবেয়ার কামু,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9865/%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%B0%E0%A7%87%E0%A6%AC%E0%A7%87%E0%A6%B2
গদ্য সংগ্রহ - রমাপদ চৌধুরী,Ramapada Chowdhury,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9867/%E0%A6%97%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9---%E0%A6%B0%E0%A6%AE%E0%A6%BE%E0%A6%AA%E0%A6%A6-%E0%A6%9A%E0%A7%8C%E0%A6%A7%E0%A7%81%E0%A6%B0%E0%A7%80
দুই তিরিশে অক্টোবর-নভেম্বর,Amiya Deb,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9861/%E0%A6%A6%E0%A7%81%E0%A6%87-%E0%A6%A4%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%B6%E0%A7%87-%E0%A6%85%E0%A6%95%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%AC%E0%A6%B0-%E0%A6%A8%E0%A6%AD%E0%A7%87%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%B0
জীবনানন্দ ও উত্তরকাল,Tapodhir Bhattacharya,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9863/%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A6%BE%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6-%E0%A6%93-%E0%A6%89%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B2
"অর্থ, অনর্থ ও মের্লোপতির ভাষাতত্ত্ব",Samari Kanta Samanta,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9857/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5-%E0%A6%85%E0%A6%A8%E0%A6%B0%E0%A7%8D%E0%A6%A5-%E0%A6%93-%E0%A6%AE%E0%A7%87%E0%A6%B0%E0%A7%8D%E0%A6%B2%E0%A7%8B%E0%A6%AA%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC
বৈদিক লোকসংস্কৃতি,Nishith Chakraborty,১৯০.০০ টাকা,১৮০.৫০ টাকা,https://www.prothoma.com/product/9859/%E0%A6%AC%E0%A7%88%E0%A6%A6%E0%A6%BF%E0%A6%95-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF
বাংলা কবিতা: সৃষ্টি ও স্রষ্টা,সুবল সামন্ত,৬৬৫.০০ টাকা,৬৩১.৭৫ টাকা,https://www.prothoma.com/product/9663/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE:-%E0%A6%B8%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%93-%E0%A6%B8%E0%A7%8D%E0%A6%B0%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BE
বাংলা কবিতা: সৃষ্টি ও স্রষ্টা ৩,সুবল সামন্ত,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/9659/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE:-%E0%A6%B8%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%93-%E0%A6%B8%E0%A7%8D%E0%A6%B0%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BE-%E0%A7%A9
বাংলা কবিতা: সৃষ্টি ও স্রষ্টা ২,সুবল সামন্ত,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/9662/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE:-%E0%A6%B8%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%93-%E0%A6%B8%E0%A7%8D%E0%A6%B0%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BE-%E0%A7%A8
সৈয়দ ওয়ালীউল্লাহ-র কথাসাহিত্য,অনিন্দিতা দত্ত,৯৫০.০০ টাকা,৯০২.৫০ টাকা,https://www.prothoma.com/product/9565/%E0%A6%B8%E0%A7%88%E0%A6%AF%E0%A6%BC%E0%A6%A6-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%89%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9-%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF
"র‌্যানে শার্‌ : একটি কবি, কয়েকটি কবিতা",পৃথ্বীন্দ্রনাথ মুখোপাধ্যায়,১১৪.০০ টাকা,১০৮.৩০ টাকা,https://www.prothoma.com/product/9541/%E0%A6%B0%E2%80%8C%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%B6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E2%80%8C-:-%E0%A6%8F%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%95%E0%A6%AC%E0%A6%BF-%E0%A6%95%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE
কবির বিচারে কবি,Ranjit Sinha,৩৮০.০০ টাকা,৩৬১.০০ টাকা,https://www.prothoma.com/product/9116/%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%87-%E0%A6%95%E0%A6%AC%E0%A6%BF
একুশ শতকের রুশ কবিতা,Sudipta Chattopadhyay,২৮৫.০০ টাকা,২৭০.৭৫ টাকা,https://www.prothoma.com/product/9110/%E0%A6%8F%E0%A6%95%E0%A7%81%E0%A6%B6-%E0%A6%B6%E0%A6%A4%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A7%81%E0%A6%B6-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE
হান্স আন্দেরসেনের গল্প,Arunkumar Ghosh,৪৭৫.০০ টাকা,৪৫১.২৫ টাকা,https://www.prothoma.com/product/9101/%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%B8-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%B0%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA
দেশভাগ ও স্বাধীনতা,দেবব্রত ঘোষ,৭৬০.০০ টাকা,৭২২.০০ টাকা,https://www.prothoma.com/product/9056/%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%AD%E0%A6%BE%E0%A6%97-%E0%A6%93-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE
নরেন্দ্রনাথ মিত্রের কথাসাহিত্য,Jaya Chakraborty,৫৭০.০০ টাকা,৫৪১.৫০ টাকা,https://www.prothoma.com/product/8647/%E0%A6%A8%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%AE%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF
