title,author,original_price,discounted_price,url,image,summary,title_in_specification,author_in_specification,translator_in_specification,editor_in_specification,publisher_in_specification,isbn_in_specification,edition_in_specification,number_of_pages_in_specification,country_in_specification,language_in_specification
বাংলাদেশের প্রেক্ষাপটে শিক্ষাব্যবস্থার রূপরেখা,মোঃ আবুল হাসান,400.00,320.00,https://www.prothoma.com/product/9295/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%AA%E0%A6%9F%E0%A7%87-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602253c99411e_1612862409.jpg, , , , , , , , , , , 
ব্রাহ্মসমাজে চল্লিশ বৎসর,পণ্ডিত শ্রীনাথ চন্দ,500.00,400.00,https://www.prothoma.com/product/9289/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B9%E0%A7%8D%E0%A6%AE%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9C%E0%A7%87-%E0%A6%9A%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BF%E0%A6%B6-%E0%A6%AC%E0%A7%8E%E0%A6%B8%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602253c81d233_1612862408.jpg, , , , , , , , , , , 
বাংলাদেশের অমর মুক্তিযোদ্ধা,ইসহাক কাজল,350.00,280.00,https://www.prothoma.com/product/9291/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%AE%E0%A6%B0-%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602253c8935ee_1612862408.jpg, , , , , , , , , , , 
গল্পে গল্পে বঙ্গবন্ধু,আহমেদ রিয়াজ,120.00,96.00,https://www.prothoma.com/product/9277/%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81,https://image.prothoma.com/productThumbs/2021/02/602253c51ee6c_1612862405.jpg, , , , , , , , , , , 
বঙ্গবন্ধুর কিশোর জীবন - অনিন্দ্য শুভ্র,অনিন্দ্য শুভ্র,150.00,120.00,https://www.prothoma.com/product/9279/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%95%E0%A6%BF%E0%A6%B6%E0%A7%8B%E0%A6%B0-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8---%E0%A6%85%E0%A6%A8%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%B6%E0%A7%81%E0%A6%AD%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602253c583b9c_1612862405.jpg, , , , , , , , , , , 
জনক তুমি বাংলাদেশ,ইসহাক কাজল,350.00,280.00,https://www.prothoma.com/product/9273/%E0%A6%9C%E0%A6%A8%E0%A6%95-%E0%A6%A4%E0%A7%81%E0%A6%AE%E0%A6%BF-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/02/602253c40f106_1612862404.jpg, , , , , , , , , , , 
ছোটদের বঙ্গবন্ধু - ভুইয়া মুহম্মদ,ভুঁইয়া মুহাম্মদ,150.00,120.00,https://www.prothoma.com/product/9275/%E0%A6%9B%E0%A7%8B%E0%A6%9F%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81---%E0%A6%AD%E0%A7%81%E0%A6%87%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/02/602253c499a05_1612862404.jpg, , , , , , , , , , , 
দুটি যাত্রাপালা,মিলন কান্তি দে,250.00,200.00,https://www.prothoma.com/product/9269/%E0%A6%A6%E0%A7%81%E0%A6%9F%E0%A6%BF-%E0%A6%AF%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602253c295caf_1612862402.jpg, , , , , , , , , , , 
স্বাধীনতার মহানায়ক,এম আর এ তাহা,400.00,320.00,https://www.prothoma.com/product/9271/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%80%E0%A6%A8%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/602253c376756_1612862403.jpg, , , , , , , , , , , 
কবিতাসমগ্র ২ - মোহাম্মদ রফিক,মোহাম্মদ রফিক,500.00,400.00,https://www.prothoma.com/product/9267/%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%E0%A7%A8---%E0%A6%AE%E0%A7%8B%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6-%E0%A6%B0%E0%A6%AB%E0%A6%BF%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/602253c224dc5_1612862402.jpg, , , , , , , , , , , 
স্মৃতিকহন - হাসান আজিজুল হক,হাসান আজিজুল হক,800.00,640.00,https://www.prothoma.com/product/9264/%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF%E0%A6%95%E0%A6%B9%E0%A6%A8---%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8-%E0%A6%86%E0%A6%9C%E0%A6%BF%E0%A6%9C%E0%A7%81%E0%A6%B2-%E0%A6%B9%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/602253c0f24ff_1612862400.jpg, , , , , , , , , , , 
বিষন্ন শহরের দহন,সেলিনা হোসেন,400.00,320.00,https://www.prothoma.com/product/9266/%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A6%A8%E0%A7%8D%E0%A6%A8-%E0%A6%B6%E0%A6%B9%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B9%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602253c1797e3_1612862401.jpg, , , , , , , , , , , 
অগ্রযাত্রায় শিক্ষা,মোঃ আবুল হাসান,400.00,320.00,https://www.prothoma.com/product/9260/%E0%A6%85%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE-1,https://image.prothoma.com/productThumbs/2021/02/602253bfeb924_1612862399.jpg, , , , , , , , , , , 
প্রেমের উপন্যাস - রিজিয়া রহমান,রিজিয়া রহমান,700.00,560.00,https://www.prothoma.com/product/9262/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8---%E0%A6%B0%E0%A6%BF%E0%A6%9C%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8-1,https://image.prothoma.com/productThumbs/2021/02/602253c07ba2e_1612862400.jpg, , , , , , , , , , , 
রাই কুড়িয়ে বেল,হাসান আজিজুল হক,200.00,160.00,https://www.prothoma.com/product/9256/%E0%A6%B0%E0%A6%BE%E0%A6%87-%E0%A6%95%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%AC%E0%A7%87%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/02/602253bf047da_1612862399.jpg, , , , , , , , , , , 
নির্বাচিত একুশের গল্প,রফিকুর রশীদ,200.00,160.00,https://www.prothoma.com/product/9258/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%8F%E0%A6%95%E0%A7%81%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA,https://image.prothoma.com/productThumbs/2021/02/602253bf70986_1612862399.jpg, , , , , , , , , , , 
বিতর্করে প্রথম পাঠ,রাজীব সরকার,150.00,120.00,https://www.prothoma.com/product/9252/%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%B0%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%AA%E0%A6%BE%E0%A6%A0-1,https://image.prothoma.com/productThumbs/2021/02/602253be1e086_1612862398.jpg, , , , , , , , , , , 
আবৃত্তির কথা ও কবিতা,মীর বরকত,700.00,560.00,https://www.prothoma.com/product/9253/%E0%A6%86%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%93-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE-1,https://image.prothoma.com/productThumbs/2021/02/602253be3d657_1612862398.jpg, , , , , , , , , , , 
অবিস্মৃত স্মৃতি,শওকত আলী,300.00,240.00,https://www.prothoma.com/product/9254/%E0%A6%85%E0%A6%AC%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602253be842b2_1612862398.jpg, , , , , , , , , , , 
পঞ্চবিন্দু,ড. মুকিদ চৌধুরী,450.00,360.00,https://www.prothoma.com/product/9248/%E0%A6%AA%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%AC%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81,https://image.prothoma.com/productThumbs/2021/02/602253bd2aa29_1612862397.jpg, , , , , , , , , , , 
অপেক্ষা - শওকত আলী,শওকত আলী,225.00,180.00,https://www.prothoma.com/product/9249/%E0%A6%85%E0%A6%AA%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE---%E0%A6%B6%E0%A6%93%E0%A6%95%E0%A6%A4-%E0%A6%86%E0%A6%B2%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/602253bd3d4f8_1612862397.jpg, , , , , , , , , , , 
যেনো ভুলে না যাই,মধুমিতা চক্রবর্তী,450.00,360.00,https://www.prothoma.com/product/9250/%E0%A6%AF%E0%A7%87%E0%A6%A8%E0%A7%8B-%E0%A6%AD%E0%A7%81%E0%A6%B2%E0%A7%87-%E0%A6%A8%E0%A6%BE-%E0%A6%AF%E0%A6%BE%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/602253bd9b2f1_1612862397.jpg, , , , , , , , , , , 
যাত্রা - শওকত আলী,শওকত আলী,200.00,160.00,https://www.prothoma.com/product/9251/%E0%A6%AF%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BE---%E0%A6%B6%E0%A6%93%E0%A6%95%E0%A6%A4-%E0%A6%86%E0%A6%B2%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/602253bdb3e3d_1612862397.jpg, , , , , , , , , , , 
সিলেটে যুদ্ধাপরাধ ও প্রাসঙ্গিক দলিলপত্র,অপূর্ব শর্মা,200.00,160.00,https://www.prothoma.com/product/9244/%E0%A6%B8%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%9F%E0%A7%87-%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%AA%E0%A6%B0%E0%A6%BE%E0%A6%A7-%E0%A6%93-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF%E0%A6%95-%E0%A6%A6%E0%A6%B2%E0%A6%BF%E0%A6%B2%E0%A6%AA%E0%A6%A4%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602253bc2b6d5_1612862396.jpg, , , , , , , , , , , 
নির্বাচিত গল্প - হাসান আজিজুল হক,হাসান আজিজুল হক,300.00,240.00,https://www.prothoma.com/product/9246/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA---%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8-%E0%A6%86%E0%A6%9C%E0%A6%BF%E0%A6%9C%E0%A7%81%E0%A6%B2-%E0%A6%B9%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/602253bca27a6_1612862396.jpg, , , , , , , , , , , 
ইলেভেন মিনিটস - পাওলো কোয়েলহো,পাওলো কোয়েলহো,300.00,240.00,https://www.prothoma.com/product/9240/%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%AD%E0%A7%87%E0%A6%A8-%E0%A6%AE%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%9F%E0%A6%B8---%E0%A6%AA%E0%A6%BE%E0%A6%93%E0%A6%B2%E0%A7%8B-%E0%A6%95%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B2%E0%A6%B9%E0%A7%8B,https://image.prothoma.com/productThumbs/2021/02/602253bb1b829_1612862395.jpg, , , , , , , , , , , 
পঞ্চবেদ - ড. মুকিদ চৌধুরী,ড. মুকিদ চৌধুরী,500.00,400.00,https://www.prothoma.com/product/9242/%E0%A6%AA%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%AC%E0%A7%87%E0%A6%A6---%E0%A6%A1.-%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A6%BF%E0%A6%A6-%E0%A6%9A%E0%A7%8C%E0%A6%A7%E0%A7%81%E0%A6%B0%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/602253bb94c57_1612862395.jpg, , , , , , , , , , , 
স্বাধীন বাংলা বেতার কেন্দ্রের গান,ড. জাহিদ হোসেন প্রধান,300.00,240.00,https://www.prothoma.com/product/9236/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%80%E0%A6%A8-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AC%E0%A7%87%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602253ba25a15_1612862394.jpg, , , , , , , , , , , 
ভিনদেশের নির্বাচিত প্রেমের গল্প,ফজল হাসান,275.00,220.00,https://www.prothoma.com/product/9238/%E0%A6%AD%E0%A6%BF%E0%A6%A8%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%A4-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA,https://image.prothoma.com/productThumbs/2021/02/602253baa8dd0_1612862394.jpg, , , , , , , , , , , 
নারায়ণ গঙ্গোপাধ্যায়ের ছোটগল্প,ড. রহমান রাজু,150.00,120.00,https://www.prothoma.com/product/9232/%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A3-%E0%A6%97%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B0-%E0%A6%9B%E0%A7%8B%E0%A6%9F%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA,https://image.prothoma.com/productThumbs/2021/02/602253b920e27_1612862393.jpg, , , , , , , , , , , 
কবিতার ছন্দ কবিতার অলঙ্কার,শাফিক আফতাব,200.00,160.00,https://www.prothoma.com/product/9234/%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%9B%E0%A6%A8%E0%A7%8D%E0%A6%A6-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%B2%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/602253b995eec_1612862393.jpg, , , , , , , , , , , 
নিরন্তর ঘন্টাধ্বনি,সেলিনা হোসেন,180.00,144.00,https://www.prothoma.com/product/9226/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%B0-%E0%A6%98%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AC%E0%A6%A8%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602253b7ccf17_1612862391.jpg, , , , , , , , , , , 
