title,author,original_price,discounted_price,url,image,summary,title_in_specification,author_in_specification,translator_in_specification,editor_in_specification,publisher_in_specification,isbn_in_specification,edition_in_specification,number_of_pages_in_specification,country_in_specification,language_in_specification
হাসির গল্পসংকলন,পৌলোমী সেনগুপ্ত,665.00,631.75,https://www.prothoma.com/product/8654/%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%B8%E0%A6%82%E0%A6%95%E0%A6%B2%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/03/60533fe746dd8_1616068583.jpg, , , , , , , , , , , 
ধারা সরস্বতী,Sweta Chakraborty,86.00,81.70,https://www.prothoma.com/product/8407/%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%BE-%E0%A6%B8%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/602250d399591_1612861651.jpg, , , , , , , , , , , 
কুড়োন,মতি নন্দী,95.00,90.25,https://www.prothoma.com/product/8403/%E0%A6%95%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A7%8B%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602250d13aa82_1612861649.jpg, , , , , , , , , , , 
ভেরেশাগিনের ছবি,Siddharth Ghosh,48.00,45.60,https://www.prothoma.com/product/8402/%E0%A6%AD%E0%A7%87%E0%A6%B0%E0%A7%87%E0%A6%B6%E0%A6%BE%E0%A6%97%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%9B%E0%A6%AC%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602250d045eaf_1612861648.jpg, , , , , , , , , , , 
দু:সাহসী টিনটিন : তিব্বতে টিনটিন,সুবির কুমার মিত্র,475.00,451.25,https://www.prothoma.com/product/7820/%E0%A6%A6%E0%A7%81:%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%B8%E0%A7%80-%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF%E0%A6%A8-:-%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%8D%E0%A6%AC%E0%A6%A4%E0%A7%87-%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224f6734581_1612861287.jpg, , , , , , , , , , , 
দু:সাহসী টিনটিন : লোহিত সাগরের হাঙর,সুবির কুমার মিত্র,475.00,451.25,https://www.prothoma.com/product/7818/%E0%A6%A6%E0%A7%81:%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%B8%E0%A7%80-%E0%A6%9F%E0%A6%BF%E0%A6%A8%E0%A6%9F%E0%A6%BF%E0%A6%A8-:-%E0%A6%B2%E0%A7%8B%E0%A6%B9%E0%A6%BF%E0%A6%A4-%E0%A6%B8%E0%A6%BE%E0%A6%97%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%B9%E0%A6%BE%E0%A6%99%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60224f66a8195_1612861286.jpg, , , , , , , , , , , 
বহুরূপী,সুকুমার রায়,200.00,190.00,https://www.prothoma.com/product/7800/%E0%A6%AC%E0%A6%B9%E0%A7%81%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A7%80,https://image.prothoma.com/productThumbs/2021/02/60224f6263692_1612861282.jpg, , , , , , , , , , , 
আনন্দ মঠ: উৎস সন্ধানে,চিত্তরঞ্জন বন্দ্যোপাধ্যায়,500.00,475.00,https://www.prothoma.com/product/7790/%E0%A6%86%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6-%E0%A6%AE%E0%A6%A0:-%E0%A6%89%E0%A7%8E%E0%A6%B8-%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60224f60349b3_1612861280.jpg, , , , , , , , , , , 
চাঁদের গায়ে চাঁদ,তিলোত্তমা মজুমদার,475.00,325.00,https://www.prothoma.com/product/7788/%E0%A6%9A%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%9A%E0%A6%BE%E0%A6%81%E0%A6%A6,https://image.prothoma.com/productThumbs/2021/05/60952cedc2de0_1620389101.jpg, , , , , , , , , , , 
ভূত পত্‌রীর দেশ-অবনীন্দ্রনাথ ঠাকুর,অবনীন্দ্রনাথ ঠাকুর,250.00,237.50,https://www.prothoma.com/product/7755/%E0%A6%AD%E0%A7%82%E0%A6%A4-%E0%A6%AA%E0%A6%A4%E0%A7%8D%E2%80%8C%E0%A6%B0%E0%A7%80%E0%A6%B0-%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%85%E0%A6%AC%E0%A6%A8%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%A0%E0%A6%BE%E0%A6%95%E0%A7%81%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/605335b157fea_1616065969.jpg, , , , , , , , , , , 
দশটি উপন্যাস - সুনীল গঙ্গোপাধ্যায়,সুনীল গঙ্গোপাধ্যায়,950.00,902.50,https://www.prothoma.com/product/7643/%E0%A6%A6%E0%A6%B6%E0%A6%9F%E0%A6%BF-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8---%E0%A6%B8%E0%A7%81%E0%A6%A8%E0%A7%80%E0%A6%B2-%E0%A6%97%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AF%E0%A6%BC,https://image.prothoma.com/productThumbs/2021/02/60224ef6eef07_1612861174.jpg, , , , , , , , , , , 
বসুধা আর তাঁর মেয়ে,সুনীল গঙ্গোপাধ্যায়,190.00,180.50,https://www.prothoma.com/product/7645/%E0%A6%AC%E0%A6%B8%E0%A7%81%E0%A6%A7%E0%A6%BE-%E0%A6%86%E0%A6%B0-%E0%A6%A4%E0%A6%BE%E0%A6%81%E0%A6%B0-%E0%A6%AE%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87,https://image.prothoma.com/productThumbs/2021/03/60532b47deb72_1616063303.jpg, , , , , , , , , , , 
সুস্থ থাকতে খাওয়াদাওয়ায় শাকসবজি মশলাপাতি,সাধনা মুখোপাধ্যায়,238.00,226.10,https://www.prothoma.com/product/7630/%E0%A6%B8%E0%A7%81%E0%A6%B8%E0%A7%8D%E0%A6%A5-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%A4%E0%A7%87-%E0%A6%96%E0%A6%BE%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%B6%E0%A6%BE%E0%A6%95%E0%A6%B8%E0%A6%AC%E0%A6%9C%E0%A6%BF-%E0%A6%AE%E0%A6%B6%E0%A6%B2%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/60224ef39e316_1612861171.jpg, , , , , , , , , , , 
উপন্যাস সমগ্র ৪ - নরেন্দ্রনাথ মিত্র,নরেন্দ্রনাথ মিত্র,900.00,855.00,https://www.prothoma.com/product/7620/%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%E0%A7%AA---%E0%A6%A8%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%AE%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60224ef139fa8_1612861169.jpg, , , , , , , , , , , 
শরদিন্দু অম্‌নিবাস : একাদশ খণ্ড কবিতা উপন্যাস গল্প নাটিকা,শরদিন্দু বন্দ্যোপাধ্যায়,400.00,380.00,https://www.prothoma.com/product/7613/%E0%A6%B6%E0%A6%B0%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81-%E0%A6%85%E0%A6%AE%E0%A7%8D%E2%80%8C%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8-:-%E0%A6%8F%E0%A6%95%E0%A6%BE%E0%A6%A6%E0%A6%B6-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1-%E0%A6%95%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A6%BE-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A6%BF%E0%A6%95%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224eeee3c70_1612861166.jpg, , , , , , , , , , , 
শরদিন্দু অম্‌নিবাস : দ্বাদশ খণ্ড অসঙ্কলিত রচনা,শরদিন্দু বন্দ্যোপাধ্যায়,350.00,332.50,https://www.prothoma.com/product/7614/%E0%A6%B6%E0%A6%B0%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81-%E0%A6%85%E0%A6%AE%E0%A7%8D%E2%80%8C%E0%A6%A8%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B8-:-%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A6%B6-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1-%E0%A6%85%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%B2%E0%A6%BF%E0%A6%A4-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224eef636a9_1612861167.jpg, , , , , , , , , , , 
রবীন্দ্রনাথ-প্রশান্ত চন্দ্র মহলান বিশ,Prasanta Chandra Mahalanobis,285.00,270.75,https://www.prothoma.com/product/7611/%E0%A6%B0%E0%A6%AC%E0%A7%80%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%A5-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4-%E0%A6%9A%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%AE%E0%A6%B9%E0%A6%B2%E0%A6%BE%E0%A6%A8-%E0%A6%AC%E0%A6%BF%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/02/60224eee6bd95_1612861166.jpg, , , , , , , , , , , 
বুড়ো আংলা,অবনীন্দ্রনাথ ঠাকুর,190.00,180.50,https://www.prothoma.com/product/7562/%E0%A6%AC%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A7%8B-%E0%A6%86%E0%A6%82%E0%A6%B2%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224ee247ba9_1612861154.jpg, , , , , , , , , , , 
তথ্যের অধিকার,Sugata Sinha,570.00,541.50,https://www.prothoma.com/product/7357/%E0%A6%A4%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/03/6052e7ded9b5b_1616046046.jpg, , , , , , , , , , , 
"যা দেখি, যা শুনি, একা একা কথা বলি",সুনীল গঙ্গোপাধ্যায়,760.00,722.00,https://www.prothoma.com/product/7344/%E0%A6%AF%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A6%BF-%E0%A6%AF%E0%A6%BE-%E0%A6%B6%E0%A7%81%E0%A6%A8%E0%A6%BF-%E0%A6%8F%E0%A6%95%E0%A6%BE-%E0%A6%8F%E0%A6%95%E0%A6%BE-%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%AC%E0%A6%B2%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/60224e91c3ec3_1612861073.jpg, , , , , , , , , , , 
নুড়ি পাথরের দিনগুলি,প্রচেত গুপ্ত,380.00,361.00,https://www.prothoma.com/product/6916/%E0%A6%A8%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BF-%E0%A6%AA%E0%A6%BE%E0%A6%A5%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%97%E0%A7%81%E0%A6%B2%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/60224a48d96aa_1612859976.jpg, , , , , , , , , , , 
মাইকেল জ্যাকসন,Sarmistha Chattopadhyay,950.00,902.50,https://www.prothoma.com/product/6920/%E0%A6%AE%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A7%87%E0%A6%B2-%E0%A6%9C%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A6%B8%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60224a49a5370_1612859977.jpg, , , , , , , , , , , 
সায়েবমেম সমাচার,নিখিল সুর,570.00,541.50,https://www.prothoma.com/product/6910/%E0%A6%B8%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%AC%E0%A6%AE%E0%A7%87%E0%A6%AE-%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/05/60967dff9b600_1620475391.jpg, , , , , , , , , , , 
মেঘ বৃষ্টির পরে,বিজিত কুমার সাহা,238.00,226.10,https://www.prothoma.com/product/6651/%E0%A6%AE%E0%A7%87%E0%A6%98-%E0%A6%AC%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/602249f046a51_1612859888.jpg, , , , , , , , , , , 
ঝোলাওয়ালা অর্থনীতি ও কাণ্ডজ্ঞান,Jean Dreze,760.00,722.00,https://www.prothoma.com/product/6611/%E0%A6%9D%E0%A7%8B%E0%A6%B2%E0%A6%BE%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2%E0%A6%BE-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF-%E0%A6%93-%E0%A6%95%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602249e5f1f81_1612859877.jpg, , , , , , , , , , , 
কুরুক্ষেত্র আঠারো দিনের যুদ্ধ,লক্ষ্মীনারায়ণ হাজারা,665.00,631.75,https://www.prothoma.com/product/6578/%E0%A6%95%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%87%E0%A6%A4%E0%A7%8D%E0%A6%B0-%E0%A6%86%E0%A6%A0%E0%A6%BE%E0%A6%B0%E0%A7%8B-%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7,https://image.prothoma.com/productThumbs/2021/02/6022498b2bf0a_1612859787.jpg, , , , , , , , , , , 
উপন্যাস সমগ্র ১ - সমরেশ মজুমদার,সমরেশ মজুমদার,"1,140.00","1,083.00",https://www.prothoma.com/product/6471/%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%E0%A7%A7---%E0%A6%B8%E0%A6%AE%E0%A6%B0%E0%A7%87%E0%A6%B6-%E0%A6%AE%E0%A6%9C%E0%A7%81%E0%A6%AE%E0%A6%A6%E0%A6%BE%E0%A6%B0-1,https://image.prothoma.com/productThumbs/2021/02/6022496c6c51a_1612859756.jpg, , , , , , , , , , , 
অনুপ্রবেশ - সমরেশ মজুমদার,সমরেশ মজুমদার,380.00,361.00,https://www.prothoma.com/product/6392/%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%B6---%E0%A6%B8%E0%A6%AE%E0%A6%B0%E0%A7%87%E0%A6%B6-%E0%A6%AE%E0%A6%9C%E0%A7%81%E0%A6%AE%E0%A6%A6%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/6051f9ba17054_1615985082.jpg, , , , , , , , , , , 
আকাশ অংশত মেঘলা‌,পারমিতা ঘোষ মজুমদার,380.00,260.00,https://www.prothoma.com/product/6349/%E0%A6%86%E0%A6%95%E0%A6%BE%E0%A6%B6-%E0%A6%85%E0%A6%82%E0%A6%B6%E0%A6%A4-%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%B2%E0%A6%BE%E2%80%8C,https://image.prothoma.com/productThumbs/2021/05/609524c5732c7_1620387013.jpg, , , , , , , , , , , 
কালকূট রচনা সমগ্র [অষ্টম খণ্ড],কালকূট ,550.00,522.50,https://www.prothoma.com/product/6146/%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%95%E0%A7%82%E0%A6%9F-%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%5B%E0%A6%85%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%5D,https://image.prothoma.com/productThumbs/2021/02/602248f56844d_1612859637.jpg, , , , , , , , , , , 
চেঙ্গীস খাঁ,Amarjyoti Mukhopadhyay,475.00,451.25,https://www.prothoma.com/product/5830/%E0%A6%9A%E0%A7%87%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%B8-%E0%A6%96%E0%A6%BE%E0%A6%81,https://image.prothoma.com/productThumbs/2021/02/6022471ba41d0_1612859163.jpg, , , , , , , , , , , 
রচনাসংগ্রহ : দিলীপকুমার রায়,দিলীপকুমার রায়,700.00,665.00,https://www.prothoma.com/product/5552/%E0%A6%B0%E0%A6%9A%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%B9-:-%E0%A6%A6%E0%A6%BF%E0%A6%B2%E0%A7%80%E0%A6%AA%E0%A6%95%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%AF%E0%A6%BC-1,https://image.prothoma.com/productThumbs/2021/02/602246884d6ba_1612859016.jpg, , , , , , , , , , , 
তপস্বী ও তরঙ্গিণী : চার অঙ্কের নাটক,বুদ্ধদেব বসু,190.00,180.50,https://www.prothoma.com/product/5488/%E0%A6%A4%E0%A6%AA%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A7%80-%E0%A6%93-%E0%A6%A4%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF%E0%A6%A3%E0%A7%80-:-%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A6%95-1,https://image.prothoma.com/productThumbs/2021/03/6052e80ec2c52_1616046094.jpg, , , , , , , , , , , 
প্রবাসী - তে নারী (১৯০১-১৯৪৭),Bharati Roy,"1,140.00","1,083.00",https://www.prothoma.com/product/5451/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%80---%E0%A6%A4%E0%A7%87-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80-%28%E0%A7%A7%E0%A7%AF%E0%A7%A6%E0%A7%A7-%E0%A7%A7%E0%A7%AF%E0%A7%AA%E0%A7%AD%29-1,https://image.prothoma.com/productThumbs/2021/02/60224671417a2_1612858993.jpg, , , , , , , , , , , 
তথ্যের অধিকার,রোবায়েত ফেরদৌস,520.00,494.00,https://www.prothoma.com/product/5438/%E0%A6%A4%E0%A6%A5%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%A7%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/6022466e2e3ec_1612858990.jpg, , , , , , , , , , , 
সমাজসংস্থা আশানিরাশা,অশোক মিত্র,300.00,285.00,https://www.prothoma.com/product/5302/%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%9C%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE-%E0%A6%86%E0%A6%B6%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%B6%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/602245edb45f3_1612858861.jpg, , , , , , , , , , , 
নিরুপমা দেবী জীবনে ও সাহিত্যে,Chitrarekha Gupta,400.00,380.00,https://www.prothoma.com/product/5293/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%81%E0%A6%AA%E0%A6%AE%E0%A6%BE-%E0%A6%A6%E0%A7%87%E0%A6%AC%E0%A7%80-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A7%87-%E0%A6%93-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87-2,https://image.prothoma.com/productThumbs/2021/02/602244a772a83_1612858535.jpg, , , , , , , , , , , 
