Title,Author,Original Price,Discounted Price,URL
শিউলি,হাসান আজিজুল হক,৭০.০০ টাকা,৫৬.০০ টাকা,https://www.prothoma.com/product/10168/%E0%A6%B6%E0%A6%BF%E0%A6%89%E0%A6%B2%E0%A6%BF
শিয়াল পন্ডিত,Home,১০০.০০ টাকা,৮০.০০ টাকা,https://www.prothoma.com/product/10166/%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2-%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%A4
শেষ নেই,ঐতিহ্য,১২৫.০০ টাকা,১০০.০০ টাকা,https://www.prothoma.com/product/10167/%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%A8%E0%A7%87%E0%A6%87
রঙিন ফুল,ঐতিহ্য,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/10165/%E0%A6%B0%E0%A6%99%E0%A6%BF%E0%A6%A8-%E0%A6%AB%E0%A7%81%E0%A6%B2
রবিবার বিহীন একটা সপ্তাহ চাই,অশোক দাশগুপ্ত,৬৫.০০ টাকা,৫২.০০ টাকা,https://www.prothoma.com/product/10162/%E0%A6%B0%E0%A6%AC%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%B9%E0%A7%80%E0%A6%A8-%E0%A6%8F%E0%A6%95%E0%A6%9F%E0%A6%BE-%E0%A6%B8%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%B9-%E0%A6%9A%E0%A6%BE%E0%A6%87
প্রজাপতি,রফিকুর রশীদ,১০০.০০ টাকা,৮০.০০ টাকা,https://www.prothoma.com/product/10161/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%9C%E0%A6%BE%E0%A6%AA%E0%A6%A4%E0%A6%BF-1
সুখ তোর বাড়ি কই,মিনা ফারাহ,৬৫.০০ টাকা,৫২.০০ টাকা,https://www.prothoma.com/product/10159/%E0%A6%B8%E0%A7%81%E0%A6%96-%E0%A6%A4%E0%A7%8B%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BF-%E0%A6%95%E0%A6%87
পুড়তে থাকো বিজ্ঞাপনের আগুনে,ইরাজ আহমেদ,৫০.০০ টাকা,৪০.০০ টাকা,https://www.prothoma.com/product/10160/%E0%A6%AA%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%A4%E0%A7%87-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A7%8B-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%AA%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%97%E0%A7%81%E0%A6%A8%E0%A7%87
পানি,বিপ্রদাশ বড়ুয়া,১০০.০০ টাকা,৮০.০০ টাকা,https://www.prothoma.com/product/10157/%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF
নূরজাহান,সৈয়দ হালিম,৩৯০.০০ টাকা,৩১২.০০ টাকা,https://www.prothoma.com/product/10158/%E0%A6%A8%E0%A7%82%E0%A6%B0%E0%A6%9C%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A8-1
মেঘনাদবধ কাব্য,মাইকেল মধুসূদন দত্ত,২৭০.০০ টাকা,২১৬.০০ টাকা,https://www.prothoma.com/product/10155/%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%A8%E0%A6%BE%E0%A6%A6%E0%A6%AC%E0%A6%A7-%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF-2
মাই ডেইজ,আর. কে. নারায়ন,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/10156/%E0%A6%AE%E0%A6%BE%E0%A6%87-%E0%A6%A1%E0%A7%87%E0%A6%87%E0%A6%9C
মানুচির চোখে মোগল ভারত (১৬৫৩-১৭০৮),নিকোলাও মানুচি,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/10154/%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%9A%E0%A6%BF%E0%A6%B0-%E0%A6%9A%E0%A7%8B%E0%A6%96%E0%A7%87-%E0%A6%AE%E0%A7%8B%E0%A6%97%E0%A6%B2-%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4-%28%E0%A7%A7%E0%A7%AC%E0%A7%AB%E0%A7%A9-%E0%A7%A7%E0%A7%AD%E0%A7%A6%E0%A7%AE%29
দি লাস্ট মোগল,আনোয়ার হোসাইন মঞ্জু,৮০০.০০ টাকা,৬৪০.০০ টাকা,https://www.prothoma.com/product/10152/%E0%A6%A6%E0%A6%BF-%E0%A6%B2%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%9F-%E0%A6%AE%E0%A7%8B%E0%A6%97%E0%A6%B2
লিভিং টু টেল দ্য টেল,গাব্রিয়েল গার্সিয়া মার্কেস,৬০০.০০ টাকা,৪৮০.০০ টাকা,https://www.prothoma.com/product/10153/%E0%A6%B2%E0%A6%BF%E0%A6%AD%E0%A6%BF%E0%A6%82-%E0%A6%9F%E0%A7%81-%E0%A6%9F%E0%A7%87%E0%A6%B2-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%9F%E0%A7%87%E0%A6%B2
ভরা থাক স্মৃতি সুধায়,কলিম শরাফী,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/10150/%E0%A6%AD%E0%A6%B0%E0%A6%BE-%E0%A6%A5%E0%A6%BE%E0%A6%95-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A6%BF-%E0%A6%B8%E0%A7%81%E0%A6%A7%E0%A6%BE%E0%A6%AF%E0%A6%BC
কাঁঠাল,সেলিনা হোসেন,১০০.০০ টাকা,৮০.০০ টাকা,https://www.prothoma.com/product/10151/%E0%A6%95%E0%A6%BE%E0%A6%81%E0%A6%A0%E0%A6%BE%E0%A6%B2
দ্য সিক্রেট অফ চাইল্ডহুড,মারিয়া মন্তেসরি,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/10148/%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%9F-%E0%A6%85%E0%A6%AB-%E0%A6%9A%E0%A6%BE%E0%A6%87%E0%A6%B2%E0%A7%8D%E0%A6%A1%E0%A6%B9%E0%A7%81%E0%A6%A1
