Title,Author,Original Price,Discounted Price,URL
নারী - হুমায়ুন আজাদ,হুমায়ুন আজাদ,৫০০.০০ টাকা,৪০০.০০ টাকা,https://www.prothoma.com/product/10219/%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80---%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%81%E0%A6%A8-%E0%A6%86%E0%A6%9C%E0%A6%BE%E0%A6%A6
ইতিহাস স্মরণে বাংলাদেশ ছাত্রলীগ,খন্দকার হাবীব আহ্সান,২৫০.০০ টাকা,২০০.০০ টাকা,https://www.prothoma.com/product/10088/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%B8%E0%A7%8D%E0%A6%AE%E0%A6%B0%E0%A6%A3%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%B2%E0%A7%80%E0%A6%97-1
সাহিত্যজিজ্ঞাসা : সাহিত্যসৃষ্টি ও সাহিত্যবিচার,আবুল কাসেম ফজলুল হক,৯৫০.০০ টাকা,৭৬০.০০ টাকা,https://www.prothoma.com/product/10089/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%9C%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%B8%E0%A6%BE-:-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%B8%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%93-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%BF%E0%A6%9A%E0%A6%BE%E0%A6%B0
ভাষাসংগ্রামী ড. মুহম্মদ শহীদুল্লাহ্,ড. এম. আবদুল আলীম,২৭৫.০০ টাকা,২২০.০০ টাকা,https://www.prothoma.com/product/10087/%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%B8%E0%A6%82%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%A1.-%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6-%E0%A6%B6%E0%A6%B9%E0%A7%80%E0%A6%A6%E0%A7%81%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9%E0%A7%8D
বঙ্গবন্ধু: মধ্যরাতের সূর্যতাপস,আবদুল গাফফার চেীধুরী,৩৫০.০০ টাকা,২৮০.০০ টাকা,https://www.prothoma.com/product/10086/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81:-%E0%A6%AE%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE%E0%A6%AA%E0%A6%B8-1
বঙ্গবন্ধুর শিক্ষা দর্শন,ড. ডি. এম. ফিরোজ শাহ্‌,৭০০.০০ টাকা,৫৬০.০০ টাকা,https://www.prothoma.com/product/10084/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8
বঙ্গবন্ধুর বাংলাদেশ ও শেখ হাসিনা,আব্দুল গাফফার চৌধুরী,৪৫০.০০ টাকা,৩৬০.০০ টাকা,https://www.prothoma.com/product/10085/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%93-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%A8%E0%A6%BE-1
গান্ধীর দর্শন ও শেখ মুজিবের রাজনীতি,আবদুল গাফফার চেীধুরী,৬০০.০০ টাকা,৪৮০.০০ টাকা,https://www.prothoma.com/product/10083/%E0%A6%97%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%80%E0%A6%B0-%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%93-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF
শতাব্দীর বঙ্গবন্ধু,ড. মোহাম্মদ হাননান,"২,৬০০.০০ টাকা","২,০৮০.০০ টাকা",https://www.prothoma.com/product/10081/%E0%A6%B6%E0%A6%A4%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%A6%E0%A7%80%E0%A6%B0-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81
মুক্তিযুদ্ধের উপন্যাসসমগ্র,হাসনাত আবদুল হাই,"১,২০০.০০ টাকা",৯৬০.০০ টাকা,https://www.prothoma.com/product/10082/%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-1
