Title,Author,Original Price,Discounted Price,URL
বাংলা ছন্দের রূপরেখা,মাহবুবুল আলম,২৫০.০০ টাকা,২০০.০০ টাকা,https://www.prothoma.com/product/8479/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%9B%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%B0%E0%A7%87%E0%A6%96%E0%A6%BE
সাহিত্যতত্ত্ব - মাহবুবুল আলম,মাহবুবুল আলম,১৭৫.০০ টাকা,১৪০.০০ টাকা,https://www.prothoma.com/product/8466/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC---%E0%A6%AE%E0%A6%BE%E0%A6%B9%E0%A6%AC%E0%A7%81%E0%A6%AC%E0%A7%81%E0%A6%B2-%E0%A6%86%E0%A6%B2%E0%A6%AE
বাঙালি মুসলমানের মন,আহমদ ছফা,২৫০.০০ টাকা,২০০.০০ টাকা,https://www.prothoma.com/product/7289/%E0%A6%AC%E0%A6%BE%E0%A6%99%E0%A6%BE%E0%A6%B2%E0%A6%BF-%E0%A6%AE%E0%A7%81%E0%A6%B8%E0%A6%B2%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%A8
আহমদ ছফার চিঠি,নুরুল আনোয়ার,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/7126/%E0%A6%86%E0%A6%B9%E0%A6%AE%E0%A6%A6-%E0%A6%9B%E0%A6%AB%E0%A6%BE%E0%A6%B0-%E0%A6%9A%E0%A6%BF%E0%A6%A0%E0%A6%BF
আধুনিক সিরিয়া মিশর সুদান এবং লিবিয়ার রাজনৈতিক ইতিহাস,ড. গোলাম কিবরিয়া ভুঁইয়া,৩৫০.০০ টাকা,২৮০.০০ টাকা,https://www.prothoma.com/product/5868/%E0%A6%86%E0%A6%A7%E0%A7%81%E0%A6%A8%E0%A6%BF%E0%A6%95-%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%AE%E0%A6%BF%E0%A6%B6%E0%A6%B0-%E0%A6%B8%E0%A7%81%E0%A6%A6%E0%A6%BE%E0%A6%A8-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%B2%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8
মুসলিম স্পেনের রাজনৈতিক ইতিহাস,S. M. Imamuddin,৩০০.০০ টাকা,২৮৫.০০ টাকা,https://www.prothoma.com/product/5821/%E0%A6%AE%E0%A7%81%E0%A6%B8%E0%A6%B2%E0%A6%BF%E0%A6%AE-%E0%A6%B8%E0%A7%8D%E0%A6%AA%E0%A7%87%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8
বাংলা বানান ও ভাষারীতি,মাহবুবুল আলম,২০০.০০ টাকা,১৬০.০০ টাকা,https://www.prothoma.com/product/5735/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%AD%E0%A6%BE%E0%A6%B7%E0%A6%BE%E0%A6%B0%E0%A7%80%E0%A6%A4%E0%A6%BF
নির্ভুল বাংলা লিখতে হলে,মাহবুবুল আলম,১৫০.০০ টাকা,১২০.০০ টাকা,https://www.prothoma.com/product/5617/%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AD%E0%A7%81%E0%A6%B2-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE-%E0%A6%B2%E0%A6%BF%E0%A6%96%E0%A6%A4%E0%A7%87-%E0%A6%B9%E0%A6%B2%E0%A7%87
বাংলাদেশের সাহিত্য,মাহবুবুল আলম,৫০০.০০ টাকা,৪০০.০০ টাকা,https://www.prothoma.com/product/4557/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF
বৃহত্তর বরিশালের লোকসাহিত্য (প্রথম খণ্ড),মিজান রহমান,৪০০.০০ টাকা,৩২০.০০ টাকা,https://www.prothoma.com/product/4459/%E0%A6%AC%E0%A7%83%E0%A6%B9%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0-%E0%A6%AC%E0%A6%B0%E0%A6%BF%E0%A6%B6%E0%A6%BE%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%28%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%96%E0%A6%A3%E0%A7%8D%E0%A6%A1%29-1
