Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
আনন্দমেলা - ২০ এপ্রিল ‘ ১৩,আনন্দমেলা,"",TK. 30,https://rokomari.com//book/66105/anandamela---april---13,"",আনন্দমেলা - ২০ এপ্রিল ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - ৫ মে ‘ ১৩,আনন্দমেলা,"",TK. 30,https://rokomari.com//book/66549/anandamela---5-may---13,"",আনন্দমেলা - ৫ মে ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - ৫ জুন ‘ ১৩,আনন্দমেলা,"",TK. 30,https://rokomari.com//book/67614/anandamela---5-june---13,"",আনন্দমেলা - ৫ জুন ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বিদেশী,বাংলা
আনন্দমেলা - জুলাই ‘ ১৩,আনন্দমেলা,"",TK. 30,https://rokomari.com//book/68573/anandamela---july---13,"",আনন্দমেলা - জুলাই ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
উনিশ কুড়ি - জুলাই ‘ ১৩,উনিশ কুড়ি,"",TK. 60,https://rokomari.com//book/68574/unish-kuri---july---13,"",উনিশ কুড়ি - জুলাই ‘ ১৩,উনিশ কুড়ি, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - ৫ মার্চ ‘ ১৩,আনন্দমেলা,"",TK. 24,https://rokomari.com//book/64278/anandamela---5-march---13,"",আনন্দমেলা - ৫ মার্চ ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - ২০-মার্চ ‘ ১৩,আনন্দমেলা,"",TK. 30,https://rokomari.com//book/65126/anandamela------march---13,"",আনন্দমেলা - ২০-মার্চ ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - এপ্রিল ‘ ১৩,আনন্দমেলা,"",TK. 30,https://rokomari.com//book/65617/anandamela---april---13,"",আনন্দমেলা - এপ্রিল ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - ২০ জানুয়ারী ‘ ১৩,আনন্দমেলা,"",TK. 40,https://rokomari.com//book/60768/anandamela---20-january---13,"",আনন্দমেলা - ২০ জানুয়ারী ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
আনন্দমেলা - ২০ জানুয়ারী ‘ ১৩,আনন্দমেলা,"",TK. 40,https://rokomari.com//book/60769/anandamela---20-january---13,"",আনন্দমেলা - ২০ জানুয়ারী ‘ ১৩,আনন্দমেলা, , ,আনন্দমেলা, , , ,বাংলাদেশ,বাংলা
