Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
Lightup Viva Guide,অ্যাডভোকেট সেলিম চৌধুরী,TK. 200,TK. 140,https://rokomari.com//book/191637/lightup-viva-guide,"",Lightup Viva Guide,Advocate Selim Chowdhury, , ,Alo Publications, ,"1st Published,2019",140,Bangladesh,English
Smooth Way to Practice in High Court Division,অ্যাডভোকেট সেলিম চৌধুরী,TK. 600,TK. 420,https://rokomari.com//book/191636/smooth-way-to-practice-in-high-court-division,"",Smooth Way to Practice in High Court Division,Advocate Selim Chowdhury, , ,Alo Publications, ,"1st Published,2019",219,Bangladesh,English
