Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
ব্যাংকারের হাসি-১ম খণ্ড,মোঃ আবদুর রহিম,TK. 250,TK. 213,https://rokomari.com//book/177260/bankerer-hashi-1st-part,"",ব্যাংকারের হাসি-১ম খণ্ড,মোঃ আবদুর রহিম, , ,আলীগড় লাইব্রেরী,9789843454423,"1st Published,2019",144,বাংলাদেশ,বাংলা
ব্যাংকারের হাসি-২য় খণ্ড,মোঃ আবদুর রহিম,TK. 250,TK. 213,https://rokomari.com//book/197162/bangkarer-hasi-2nd-part,"",ব্যাংকারের হাসি-২য় খণ্ড,মোঃ আবদুর রহিম, , ,আলীগড় লাইব্রেরী,9789843454430,"1st Published,2020",144,বাংলাদেশ,বাংলা
নীল ডায়েরির গল্প,আবদুল কাদের জিলানী,TK. 150,TK. 132,https://rokomari.com//book/181816/nil-diaryr-golpo,"",নীল ডায়েরির গল্প,আবদুল কাদের জিলানী, , ,আলীগড় লাইব্রেরী,9789849147374,"1st Published,2019",80,বাংলাদেশ,বাংলা
লজ্জাহীন মৃত্যুর গল্প,মাহমুদ আখতার শরীফ,TK. 320,TK. 272,https://rokomari.com//book/200942/lojjahin-mrittur-golpo,"হিংস্র বাঘ মানুষকে খায়। এজন্য তারা গুহা থেকে শিকারের খোঁজে বের হয়। তাহলে বাঘের গুহাতে আশ্রয় নেওয়াই কি মৃত্যুর হাত থেকে বাঁচার সহজ উপায়? একসময়ের ধনী মধ্যপ্রাচ্যের ইরাক, লিবিয়া, সিরিয়া জ্বলছে। এ দেশগুলাের হাজার হাজার মানুষ হয়ে যাচ্ছে শরণার্থী। তেল কি মধ্যপ্রাচ্যের আর্শীবাদ নাকি অভিশাপ? মার্কিন যুক্তরাষ্ট্র, ব্রিটেন, সৌদি আরব আর ইসরাইল মিলে তেল আর ক্ষমতার বলয়। সৃষ্টির জন্য লক্ষ লক্ষ মানুষকে করছে শরণার্থী। এমন একটি শরণার্থী পরিবার নিয়েই এই গল্পটি। রাজনীতি, অর্থনীতি, সমাজনীতি- কিভাবে নিরাপরাধ মানুষ, এমনকি ছােট ছােট শিশুদের জীবনকে তিলে তিলে নিশ্চিত মৃত্যুর দিকে ঠেলে দিচ্ছে- গল্পটির প্রতিটি স্তরে স্তরে, ভাঁজে ভাঁজে লুকিয়ে আছে তারই বাস্তবতার কাল্পনিক ছবি। দেশ ছেড়ে পালাতে বাধ্য করছে যারা, তারাই করুণা করছে শরণার্থীদের! ছােট্ট শিশু আবিদ আর ফাদিয়া বাঁচতে চাচ্ছিল। তাই পালাচ্ছিল ছােট্ট নৌকায় করে ভূমধ্যসাগরের বিপদ সংকুল জলপথ দিয়ে। কিন্তু করুণার হাত থেকে বাঁচিয়ে দিল এই দুই নিস্পাপ শিশুকে মৃত্যু! এই অবিশ্বাস্য লজ্জাজনক মৃত্যু পাশ্চাত্যের সেই চিরন্তর বিতর্ককে আবার নিয়ে আসলাে সামনে। মানুষকে কোন চরিত্র দিয়ে সংজ্ঞায়িত করা যায়! মানবতা নাকি পাশবিকতা!!! বইটি সবারই পড়া প্রয়ােজন জীবন এবং সভ্যতাকে বােঝার জন্য!!!",লজ্জাহীন মৃত্যুর গল্প,মাহমুদ আখতার শরীফ, , ,আলীগড় লাইব্রেরী,9789849293910,"1st Published,2019",160,বাংলাদেশ,বাংলা
জুনিয়র সক্রেটিস,আবদুল কাদের জিলানী,TK. 150,TK. 132,https://rokomari.com//book/181817/junior-socratis,"",জুনিয়র সক্রেটিস,আবদুল কাদের জিলানী, , ,আলীগড় লাইব্রেরী,9789849293773,"1st Published,2019",80,বাংলাদেশ,বাংলা
ফিরে পাওয়া,নাফিসা মালিয়াত এশামনি,TK. 130,TK. 114,https://rokomari.com//book/93974/fire-paowa,"",ফিরে পাওয়া,নাফিসা মালিয়াত এশামনি, , ,আলীগড় লাইব্রেরী, ,"1st,2015", ,বাংলাদেশ,বাংলা
প্রশিক্ষণের খুঁটিনাটি,দীপু মাহমুদ,TK. 750,TK. 638,https://rokomari.com//book/80991/proshikkhoner-khuntinati,"",প্রশিক্ষণের খুঁটিনাটি,দীপু মাহমুদ, , ,আলীগড় লাইব্রেরী, , , ,বাংলাদেশ,বাংলা
আল্লাহর কাছে চাইতে হবে,মোঃ আব্দুর রহমান রনী,TK. 40,TK. 36,https://rokomari.com//book/94334/allahor-kache-chaite-hobe,"",আল্লাহর কাছে চাইতে হবে,মোঃ আব্দুর রহমান রনী, , ,আলীগড় লাইব্রেরী, ,"1st,2015", ,বাংলাদেশ,বাংলা
নিসাড় নিসুদন,উম্মুল খায়ের,TK. 200,TK. 176,https://rokomari.com//book/95744/nisar-nisudon,"",নিসাড় নিসুদন,উম্মুল খায়ের, , ,আলীগড় লাইব্রেরী, ,"1st,2015", ,বাংলাদেশ,বাংলা
সৃজনশীল ও কার্যকর বিক্রয় কৌশল ,রাজিব আহমেদ,TK. 250,TK. 213,https://rokomari.com//book/19396/srijonshil-o-karzokor-bikroy-koushol,"",সৃজনশীল ও কার্যকর বিক্রয় কৌশল,রাজিব আহমেদ, , ,আলীগড় লাইব্রেরী, , , ,বাংলাদেশ,বাংলা
ছন্দায়িত আমপারা,সাকিনা খান সিদ্দীকা,TK. 200,TK. 176,https://rokomari.com//book/10664/sandaito-ampara,"",ছন্দায়িত আমপারা,সাকিনা খান সিদ্দীকা, , ,আলীগড় লাইব্রেরী, , , ,বাংলাদেশ,বাংলা
স্বপ্ন বিলাসে বোধন ,সালমা ইয়াসমিন নিতি,TK. 100,TK. 90,https://rokomari.com//book/12636/sapno-bilase-bodhon,"",স্বপ্ন বিলাসে বোধন,সালমা ইয়াসমিন নিতি, , ,আলীগড় লাইব্রেরী, , , ,বাংলাদেশ,বাংলা
হোমিও চিকিৎসায় প্রাচীন পীড়া,ডা মোহাম্মদ ইসমাইল খান,TK. 120,TK. 109,https://rokomari.com//book/107102/homio-chikisha-prachin-pira,"",হোমিও চিকিৎসায় প্রাচীন পীড়া,ডা মোহাম্মদ ইসমাইল খান, , ,আলীগড় লাইব্রেরী, ,"1st Edition,1987",88,বাংলাদেশ,বাংলা
